run_id,fmt,code,name,converged,n,p,RSS,R2,AdjR2,RMSE,chi2_red,AIC,AICc,W_AICc,AAD,params,stderr,message,t_b,t_E,t50,q_dyn_mol_per_kg,L_MTZ_m,efficiency
May-20-2026Run2conc5_flow0.1,A,M01,Yoon-Nelson / Thomas / BA (logistic),True,1898,2,393.80763429916004,0.23332948391118635,0.23292512182464165,0.45574603505682976,0.20770444847002112,-2980.972124290788,-2980.965791836962,5.380894772153941e-241,27.52150842089762,k_YN=0.103463;tau=1541.12,k_YN=0.073233;tau=7.76095,converged,0.0,1569.46847,1540.7029883720932,0.0004818833587756784,0.1625,0.0
May-20-2026Run2conc5_flow0.1,A,M02,Clark,True,1898,3,282.0641433031399,0.45087336180971394,0.4502938086295658,0.38570456060471503,0.14884651361643264,-3612.387960640884,-3612.375289046375,6.913289262776299e-104,14.447249516613194,r=0.001674;A=29885.1;n=7.5332,r=0.000687101;A=139258;n=3.1572,converged,0.0,1569.46847,1540.7029883720932,0.0004818833587756784,0.1625,0.0
May-20-2026Run2conc5_flow0.1,A,M03,Fractal Clark,True,1898,4,279.5770662474056,0.45571524013760834,0.4548531206658094,0.38400033667863726,0.14761196739567348,-3627.1976356676405,-3627.176505186922,1.1316912980542869e-100,14.060827350884548,r=0.00219454;A0=840174;n=9.42595;h=0.000276021,r=0.00649894;A0=1.05379e+07;n=7.19495;h=0.290152,converged,0.0,1569.46847,1540.7029883720932,0.0004818833587756784,0.1625,0.0
May-20-2026Run2conc5_flow0.1,A,M04,Modified Dose-Response (Yan),True,1898,2,336.9080888619345,0.34410235895514185,0.34375642138075113,0.421537827122446,0.17769413969511313,-3277.1595651517137,-3277.1532326978877,1.114654019916768e-176,19.776374413051997,a=1.70644;t50=2067.34,a=0.110206;t50=91.5632,converged,0.0,1569.46847,1540.7029883720932,0.0004818833587756784,0.1625,0.0
May-20-2026Run2conc5_flow0.1,A,M05,"Wolborska (linearised, early)",True,571,2,0.7991982399912816,-0.002920042112493748,-0.004682643240986772,0.03747754430154085,0.001404566326873957,-3748.3467496695425,-3748.3256229089793,2.295750214338553e-74,3.2243329011903126,slope=1e-06;intercept=-3.13043,slope=2.49041e-05;intercept=0.0645835,converged,0.0,1569.46847,1540.7029883720932,0.0004818833587756784,0.1625,0.0
May-20-2026Run2conc5_flow0.1,A,M06,Gudermannian (Hu 2021),True,1898,2,393.81310581290876,0.2333188318874464,0.23291446418274575,0.4557492010848827,0.20770733428950883,-2980.945753900659,-2980.939421446833,5.3104123085845376e-241,27.522803833810688,k=0.0867055;tau=1541.08,k=0.0638911;tau=7.68888,converged,0.0,1569.46847,1540.7029883720932,0.0004818833587756784,0.1625,0.0
May-20-2026Run2conc5_flow0.1,A,M07,Error-Function (Hu 2021),True,1898,2,393.8016065519604,0.23334121881841996,0.23293686292117233,0.4557425471452716,0.2077012692784601,-2981.001175915862,-2980.994843462036,5.459627081914768e-241,27.51922190347458,k=0.0424625;tau=1541.19,k=0.0282379;tau=7.82981,converged,0.0,1569.46847,1540.7029883720932,0.0004818833587756784,0.1625,0.0
May-20-2026Run2conc5_flow0.1,A,M08,Tanh (Hu 2019),True,1898,2,393.80763425849017,0.23332948399036302,0.23292512190386006,0.4557460350332966,0.20770444844857078,-2980.9721244868006,-2980.9657920329746,5.3808952995152284e-241,27.521511795454373,k=0.0517239;tau=1541.12,k=0.0366086;tau=7.76151,converged,0.0,1569.46847,1540.7029883720932,0.0004818833587756784,0.1625,0.0
May-20-2026Run2conc5_flow0.1,A,M09,Log-Normal (Chu-Hashim),True,1898,2,330.9463415696591,0.35570877659479505,0.35536896054869527,0.41779152482050846,0.17454975821184554,-3311.046281837496,-3311.03994938367,2.5441758147317836e-169,19.559437574501715,a=0.942136;b=7.6592,a=0.0572084;b=0.0423354,converged,0.0,1569.46847,1540.7029883720932,0.0004818833587756784,0.1625,0.0
May-20-2026Run2conc5_flow0.1,A,M10,Fractal Gudermannian (Hu 2024),True,1898,3,312.5705232357682,0.3914830910025655,0.3908408567978189,0.40602693371861553,0.1649448671428856,-3417.471684367013,-3417.459012772504,3.2670299767882716e-146,16.998454934478623,k0=0.000596191;tau0=2771.27;h=0.0342205,k0=0.000277051;tau0=120.437;h=0.0584535,converged,0.0,1569.46847,1540.7029883720932,0.0004818833587756784,0.1625,0.0
May-20-2026Run2conc5_flow0.1,A,M11,Fractal Error-Function (Hu 2024),True,1898,3,301.313148052516,0.4133991151977515,0.4127800113615486,0.3986482619259227,0.15900429976386068,-3487.09039106521,-3487.077719470701,4.2821630283867487e-131,16.1802707712579,k0=0.000250528;tau0=2972.82;h=0.00181367,k0=0.000103005;tau0=116.467;h=0.0523098,converged,0.0,1569.46847,1540.7029883720932,0.0004818833587756784,0.1625,0.0
May-20-2026Run2conc5_flow0.1,A,M12,Gompertz (Chu 2020),True,1898,2,396.8986489177936,0.22731185102013474,0.22690431507657993,0.4575311251072153,0.20933473044187426,-2966.1327945533467,-2966.1264620995207,3.225039135242929e-244,27.64358720695471,alpha_G=20;beta_G=0.0134277,alpha_G=10.1507;beta_G=0.00655532,converged,0.0,1569.46847,1540.7029883720932,0.0004818833587756784,0.1625,0.0
May-20-2026Run2conc5_flow0.1,A,M13,Log-Gompertz (Chu 2020),True,1898,2,341.9560054161573,0.33427500048687175,0.3339238797065378,0.42468405072596177,0.18035654294101125,-3248.932642301432,-3248.9263098476063,8.2744982628705e-183,20.773326164610694,alpha_G=9.49369;beta_G=1.31421,alpha_G=0.644888;beta_G=0.0824218,converged,0.0,1569.46847,1540.7029883720932,0.0004818833587756784,0.1625,0.0
May-20-2026Run2conc5_flow0.1,A,M14,Weibull (Chu 2021),True,1898,2,317.10615600079507,0.3826530541777565,0.38232744924852535,0.40896220152833235,0.16725008227890034,-3392.128191548029,-3392.121859094203,1.0286321747711401e-151,17.80361849753796,tau=3453.47;k=1.24735,tau=105.255;k=0.0758922,converged,0.0,1569.46847,1540.7029883720932,0.0004818833587756784,0.1625,0.0
May-20-2026Run2conc5_flow0.1,A,M15,Avrami (Singh),True,1898,2,317.1062060351122,0.3826529567702093,0.38232735178960287,0.40896223379220253,0.16725010866830814,-3392.127892073785,-3392.121559619959,1.0284781618807032e-151,17.798025412803657,k=3.81885e-05;n=1.24859,k=2.38637e-05;n=0.0758068,converged,0.0,1569.46847,1540.7029883720932,0.0004818833587756784,0.1625,0.0
May-20-2026Run2conc5_flow0.1,A,M16,Klinkenberg,True,1898,2,349.10329589867115,0.32036054986273055,0.3200020902371308,0.4290993019302416,0.18412621091702064,-3209.671059300585,-3209.664726846759,2.4671596016110286e-191,20.349024869583427,K_fa=1;K=4121.66,K_fa=0.0841788;K=202.582,converged,0.0,1569.46847,1540.7029883720932,0.0004818833587756784,0.1625,0.0
May-20-2026Run2conc5_flow0.1,A,M17,Dima (wave erf),True,1898,2,301.2507102198014,0.4135206700922267,0.41321134555113614,0.3986069560233371,0.15888750539019061,-3489.4837336306146,-3489.4774011767886,1.4215019479353286e-130,16.111712528081135,v_d=0.000334559;sigma_a=0.962864,v_d=1.09807e-05;sigma_a=0.0672916,converged,0.0,1569.46847,1540.7029883720932,0.0004818833587756784,0.1625,0.0
May-20-2026Run2conc5_flow0.1,A,M18,Chern-Chien Langmuir,True,2,4,0.3978305914919957,-67.50733152635718,-67.50733152635718,0.6307381322640924,0.3978305914919957,4.770247611220572,inf,,0.8821999380613923,K_fa=0.00259622;K_L=1;q0=1;t12=1540.7,K_fa=0;K_L=0;q0=0;t12=0,converged,0.0,1569.46847,1540.7029883720932,0.0004818833587756784,0.1625,0.0
May-20-2026Run2conc5_flow0.1,A,M19,Chern-Chien Freundlich,True,2,4,0.3978305914919957,-67.50733152635718,-67.50733152635718,0.6307381322640924,0.3978305914919957,4.770247611220572,inf,,0.8821999380613923,K_fa=0.00259622;n=2;q0=1;t12=1540.7,K_fa=0;n=0;q0=0;t12=0,converged,0.0,1569.46847,1540.7029883720932,0.0004818833587756784,0.1625,0.0
May-20-2026Run2conc5_flow0.1,A,M20,Log-modified Bohart-Adams,True,1898,2,336.90808812137914,0.34410236039686604,0.3437564228232357,0.42153782665915623,0.17769413930452485,-3277.159569323695,-3277.153236869869,1.1146563450770818e-176,19.77681896659017,k_BA=1.70623;log_a0_C0=7.63391,k_BA=0.110192;log_a0_C0=0.0442961,converged,0.0,1569.46847,1540.7029883720932,0.0004818833587756784,0.1625,0.0
May-20-2026Run2conc5_flow0.1,A,M21,Log-modified Yoon-Nelson,True,1898,2,336.90809186677274,0.3441023531052785,0.34375641552780245,0.4215378290022657,0.17769414127994343,-3277.1595482237053,-3277.1532157698794,1.1146445855204244e-176,19.778583593213817,k_YN=1.70609;tau=2066.67,k_YN=0.110186;tau=91.5604,converged,0.0,1569.46847,1540.7029883720932,0.0004818833587756784,0.1625,0.0
