run_id,fmt,code,name,converged,n,p,RSS,R2,AdjR2,RMSE,chi2_red,AIC,AICc,W_AICc,AAD,params,stderr,message,t_b,t_E,t50,q_dyn_mol_per_kg,L_MTZ_m,efficiency
200ml_6g,B,M01,Yoon-Nelson / Thomas / BA (logistic),True,1445,2,24.30276747756419,0.8426662116773335,0.8425571792529934,0.12977609450043828,0.016841834703786685,-5899.221462799197,-5899.213141023885,9.85967654375977e-305,0.2681290696173559,k_YN=0.00221353;tau=1846.88,k_YN=6.56175e-05;tau=15.1144,converged,1301.6666666666667,,1615.0,0.0008697600025402678,,0.5119491957612442
200ml_6g,B,M02,Clark,True,1445,3,20.023483689734462,0.8703698849428814,0.8701900928276842,0.11779765733355675,0.013885911019233331,-6177.095511259246,-6177.078856158622,9.85967654375977e-305,0.26231248316337613,r=0.00127086;A=0.0742248;n=1.01,r=6.27425e-05;A=0.84512;n=0.112308,converged,1301.6666666666667,,1615.0,0.0008697600025402678,,0.5119491957612442
200ml_6g,B,M03,Fractal Clark,True,1445,4,10.922251623095677,0.9292903893985958,0.9291431799386345,0.08700073530685386,0.007579633326228784,-7050.915253100912,-7050.887475323135,9.85967654375977e-305,0.2449220866155154,r=0.814489;A0=146086;n=1.01003;h=0.888175,r=0.976226;A0=7.02441e+06;n=0.249926;h=0.145887,converged,1301.6666666666667,,1615.0,0.0008697600025402678,,0.5119491957612442
200ml_6g,B,M04,Modified Dose-Response (Yan),True,1445,2,14.20738179414052,0.9080227714032078,0.9079590311200498,0.09922562889226155,0.00984572542906481,-6674.938728581472,-6674.93040680616,9.85967654375977e-305,0.2664819526793192,a=2.52186;t50=1845.62,a=0.043835;t50=15.3099,converged,1301.6666666666667,,1615.0,0.0008697600025402678,,0.5119491957612442
200ml_6g,B,M05,"Wolborska (linearised, early)",True,23,2,0.0008502318846631664,0.9812231997337851,0.980329066387775,0.006362957850167478,4.048723260300793e-05,-230.72640009093556,-230.12640009093556,9.85967654375977e-305,0.19048422318964875,slope=0.021977;intercept=-31.6169,slope=0.000859148;intercept=1.14745,converged,1301.6666666666667,,1615.0,0.0008697600025402678,,0.5119491957612442
200ml_6g,B,M06,Gudermannian (Hu 2021),True,1445,2,23.78389124070675,0.8460253667238011,0.8459186621962362,0.1283832275340626,0.01648225311206289,-5930.407046659367,-5930.398724884055,9.85967654375977e-305,0.2689105405314135,k=0.00173062;tau=1849.41,k=5.13499e-05;tau=15.3425,converged,1301.6666666666667,,1615.0,0.0008697600025402678,,0.5119491957612442
200ml_6g,B,M07,Error-Function (Hu 2021),True,1445,2,25.036531469420552,0.8379158938923281,0.8378035694944711,0.1317206652679909,0.0173503336586421,-5856.23880315922,-5856.230481383908,9.85967654375977e-305,0.266912399110722,k=0.000991487;tau=1843.1,k=2.91457e-05;tau=14.8105,converged,1301.6666666666667,,1615.0,0.0008697600025402678,,0.5119491957612442
200ml_6g,B,M08,Tanh (Hu 2019),True,1445,2,24.30276744099467,0.8426662119140811,0.8425571794899052,0.1297760944027982,0.016841834678443985,-5899.221464973557,-5899.213143198245,9.85967654375977e-305,0.2681280721250843,k=0.00110678;tau=1846.87,k=3.28096e-05;tau=15.1142,converged,1301.6666666666667,,1615.0,0.0008697600025402678,,0.5119491957612442
200ml_6g,B,M09,Log-Normal (Chu-Hashim),True,1445,2,15.621413485154036,0.8988684657069184,0.898798381483569,0.10404638566938362,0.010825650370862118,-6537.8357440805685,-6537.827422305257,9.85967654375977e-305,0.2772013037038342,a=0.688667;b=7.52975,a=0.0116867;b=0.00883351,converged,1301.6666666666667,,1615.0,0.0008697600025402678,,0.5119491957612442
200ml_6g,B,M10,Fractal Gudermannian (Hu 2024),True,1445,3,6.773373502035119,0.9561498288709973,0.9560890103257421,0.06851242610550927,0.00469720769905348,-7743.340410669378,-7743.323755568754,9.85967654375977e-305,0.21495913827814928,k0=1;tau0=1758.89;h=0.88534,k0=0.171804;tau0=10.3631;h=0.0210347,converged,1301.6666666666667,,1615.0,0.0008697600025402678,,0.5119491957612442
