run_id,fmt,code,name,converged,n,p,RSS,R2,AdjR2,RMSE,chi2_red,AIC,AICc,W_AICc,AAD,params,stderr,message,t_b,t_E,t50,q_dyn_mol_per_kg,L_MTZ_m,efficiency
200ml_2g,B,M01,Yoon-Nelson / Thomas / BA (logistic),True,1325,2,12.842296097787084,0.7593146699603659,0.7591327460525505,0.0985238597657934,0.009706950943149724,-6139.2613128377625,-6139.252235681938,9.85967654375977e-305,0.17114498688217852,k_YN=0.00655817;tau=481.719,k_YN=0.000259021;tau=6.68014,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M02,Clark,True,1325,3,11.756852539141196,0.7796576319324932,0.7793242849308781,0.09426828658535098,0.008893231875295912,-6254.269201727169,-6254.2510336726655,9.85967654375977e-305,0.1625450413074177,r=0.00423881;A=0.0520164;n=1.01,r=0.000308783;A=0.87906;n=0.166929,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M03,Fractal Clark,True,1325,4,5.902529899427451,0.8893770750888306,0.889125849672681,0.06679426507480966,0.004468228538552196,-7165.267354845778,-7165.237051815475,9.85967654375977e-305,0.16553961355084312,r=0.784838;A0=1e+06;n=1.01;h=0.939698,r=0.439889;A0=5.17646e+07;n=0.273787;h=0.0743241,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M04,Modified Dose-Response (Yan),True,1325,2,7.315984761245486,0.8628866525567244,0.8627830143500401,0.07436292670858428,0.005529844868666278,-6884.815570348628,-6884.806493192804,9.85967654375977e-305,0.183172522369684,a=1.43136;t50=440.149,a=0.0250381;t50=7.75984,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M05,"Wolborska (linearised, early)",True,10,2,0.0004497015510219605,0.9762284652272616,0.9732570233806693,0.007497512512676792,5.621269387774506e-05,-96.09511508172794,-94.38082936744223,9.85967654375977e-305,0.2068935494504105,slope=0.0478738;intercept=-16.036,slope=0.0033957;intercept=0.976016,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M06,Gudermannian (Hu 2021),True,1325,2,12.71486483408212,0.7617029372552995,0.7615228185381833,0.09803382587625092,0.009610631015935086,-6152.474660293429,-6152.465583137605,9.85967654375977e-305,0.17234972352592237,k=0.00521001;tau=481.167,k=0.000209822;tau=6.76996,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M07,Error-Function (Hu 2021),True,1325,2,13.029927987302495,0.7557981458972151,0.7556135639969106,0.09924098945945055,0.009848773988890775,-6120.042508027771,-6120.033430871947,9.85967654375977e-305,0.16969452665329185,k=0.00287767;tau=482.332,k=0.000109875;tau=6.55824,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M08,Tanh (Hu 2019),True,1325,2,12.84229607877639,0.759314670316657,0.759132746409111,0.09852385969287003,0.00970695092878034,-6139.261314799185,-6139.252237643361,9.85967654375977e-305,0.17114383997628335,k=0.00327917;tau=481.717,k=0.000129515;tau=6.68005,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M09,Log-Normal (Chu-Hashim),True,1325,2,8.663340644757831,0.8376350314264585,0.8375123065824875,0.08092128555330338,0.006548254455599267,-6660.839218192478,-6660.830141036654,9.85967654375977e-305,0.19669982682028578,a=1.24124;b=6.07609,a=0.0223324;b=0.0201048,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M10,Fractal Gudermannian (Hu 2024),True,1325,3,1.5085528193121422,0.9717272884510949,0.9716845158163765,0.0337676111696686,0.001141114084199805,-8974.872452067819,-8974.854284013314,9.85967654375977e-305,0.09617169499357965,k0=1;tau0=425.221;h=0.898863,k0=0.0553907;tau0=2.65929;h=0.00705477,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M11,Fractal Error-Function (Hu 2024),True,1325,3,1.0596395476525546,0.9801406467887195,0.9801106023814407,0.028300828996409576,0.0008015427743211458,-9442.891592201588,-9442.873424147083,9.85967654375977e-305,0.08083372688495545,k0=1;tau0=420.641;h=0.98967,k0=0.0403184;tau0=2.08533;h=0.00506253,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M12,Gompertz (Chu 2020),True,1325,2,11.744353960607945,0.7798918754413171,0.779725504976798,0.094218165480075,0.008877062706430797,-6257.678543678874,-6257.66946652305,9.85967654375977e-305,0.16243871700713683,alpha_G=1.6354;beta_G=0.00421822,alpha_G=0.0705643;beta_G=0.000143905,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M13,Log-Gompertz (Chu 2020),True,1325,2,5.270835490953307,0.9012160465648107,0.9011413799333404,0.06311895625455662,0.003984002638664631,-7319.246977906187,-7319.237900750362,9.85967654375977e-305,0.1566993527620533,alpha_G=6.86279;beta_G=1.18834,alpha_G=0.108569;beta_G=0.0164453,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M14,Weibull (Chu 2021),True,1325,2,12.074766073192036,0.7736994198429683,0.7735283687619728,0.09553432530540322,0.009126807311558606,-6220.916133254088,-6220.907056098264,9.85967654375977e-305,0.19162162764417445,tau=614.595;k=1.41284,tau=9.25134;k=0.0444394,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M15,Avrami (Singh),True,1325,2,12.074765785591861,0.7736994252330591,0.7735283741561378,0.09553432416767149,0.009126807094173742,-6220.9161648133095,-6220.907087657485,9.85967654375977e-305,0.19165329245836402,k=0.000115308;n=1.41222,k=3.33392e-05;n=0.044381,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M16,Klinkenberg,True,1325,2,22.07261956986889,0.5863235292535725,0.5860108486256461,0.12916564499594158,0.016683763847217606,-5421.649526736572,-5421.640449580747,9.85967654375977e-305,0.2742320791749361,K_fa=1;K=999.155,K_fa=0.0485423;K=27.0345,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M17,Dima (wave erf),True,1325,2,13.029927985843678,0.7557981459245556,0.7556135640242718,0.09924098945389509,0.009848773987788117,-6120.042508176118,-6120.033431020293,9.85967654375977e-305,0.169694641500196,v_d=0.00207326;sigma_a=0.509446,v_d=2.81902e-05;sigma_a=0.0207018,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M18,Chern-Chien Langmuir,True,1,4,0.24861881451456572,,,0.49861690155325233,0.24861881451456572,6.608165579107518,inf,,0.999833369868162,K_fa=0.00962659;K_L=1;q0=1;t12=415.516,K_fa=0;K_L=0;q0=0;t12=0,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M19,Chern-Chien Freundlich,True,1,4,0.24861881451456572,,,0.49861690155325233,0.24861881451456572,6.608165579107518,inf,,0.999833369868162,K_fa=0.00962659;n=2;q0=1;t12=415.516,K_fa=0;n=0;q0=0;t12=0,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M20,Log-modified Bohart-Adams,True,1325,2,7.315984760733782,0.8628866525663146,0.8627830143596376,0.0743629267059837,0.005529844868279503,-6884.815570441303,-6884.806493285479,9.85967654375977e-305,0.18317114643984458,k_BA=1.43141;log_a0_C0=6.08712,k_BA=0.0250394;log_a0_C0=0.0176296,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M21,Log-modified Yoon-Nelson,True,1325,2,7.31598476079465,0.8628866525651737,0.8627830143584958,0.07436292670629303,0.00552984486832551,-6884.81557043028,-6884.8064932744555,9.85967654375977e-305,0.18317114130563372,k_YN=1.43141;tau=440.151,k_YN=0.0250394;tau=7.75969,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M22,n-Order Bohart-Adams,True,1325,3,87.68624775201631,-0.6433816289104122,-0.6458678340978714,0.2574458058932901,0.06632847787595787,-3591.9085264390314,-3591.890358384527,9.85967654375977e-305,0.5548176091840804,k_n=0.999272;a0=8645.01;n=1.37624,k_n=1.97293;a0=5.0728e-05;n=0.0590189,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M23,Fractal Yoon-Nelson (Hu 2024),True,1325,3,7.892288649423911,0.8520857887179557,0.8518620153272113,0.07723631732938935,0.005969961156901597,-6782.348088185592,-6782.329920131088,9.85967654375977e-305,0.18747581323917786,k_YN0=1.03994;tau=443.312;h=0.95,k_YN0=0.232961;tau=8.36635;h=0.0332546,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
200ml_2g,B,M24,Parallel two-component sigmoidal (Blagojev),True,1325,5,0.17630823045848482,0.9966956995607728,0.9966856865291387,0.011544001412011244,0.00013356684125642788,-11815.213249221304,-11815.167760214481,0.5,0.03811448318499713,p=0.868215;tau1=405.773;k1=4.55459;tau2=15431;k2=0.824357,p=0.00567382;tau1=0.764058;k1=0.0521808;tau2=914.261;k2=0.127579,converged,271.6225165562914,,415.515873015873,0.0003883754623094204,,0.23924369372413148
