run_id,fmt,code,name,converged,n,p,RSS,R2,AdjR2,RMSE,chi2_red,AIC,AICc,W_AICc,AAD,params,stderr,message,t_b,t_E,t50,q_dyn_mol_per_kg,L_MTZ_m,efficiency
150ml_6g,B,M01,Yoon-Nelson / Thomas / BA (logistic),True,468,2,7.187378631035877,0.8928409201026691,0.8926109649955933,0.12419162328461773,0.015423559294068405,-1950.4343511930367,-1950.4085447414238,9.85967654375977e-305,0.39890123458334137,k_YN=0.00189494;tau=2921.59,k_YN=8.64935e-05;tau=27.5727,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M02,Clark,True,468,3,5.499676854214865,0.9180034416323252,0.9176507682630018,0.10863646561539679,0.011827262052074978,-2073.6885528983025,-2073.6368287603714,9.85967654375977e-305,0.3944386117862035,r=0.00111542;A=0.184081;n=1.01,r=8.80198e-05;A=3.14445;n=0.167752,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M03,Fractal Clark,True,468,4,3.7511414179139564,0.9440729529438335,0.9437113556568325,0.0897198957594932,0.008084356504124906,-2250.759002096845,-2250.672609008292,9.85967654375977e-305,0.3923503252920826,r=0.846788;A0=1e+06;n=1.01;h=0.845804,r=3.10352;A0=9.826e+07;n=0.428458;h=0.436972,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M04,Modified Dose-Response (Yan),True,468,2,4.99066149185965,0.9255925253141084,0.9254328526216494,0.10348707173780791,0.010709574016866202,-2121.141121114414,-2121.115314662801,9.85967654375977e-305,0.42141876473136586,a=4.02183;t50=2949.32,a=0.134902;t50=27.48,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M05,"Wolborska (linearised, early)",True,8,2,7.0580875,-403.2577411848935,-470.6340313823758,1.084595738820076,1.1763479166666666,2.9978606462086352,5.397860646208635,9.85967654375977e-305,33.993709210267625,slope=0.0269316;intercept=-50,slope=0;intercept=0,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M06,Gudermannian (Hu 2021),True,468,2,7.050797117378855,0.8948772604829117,0.894651675204978,0.12300595886834917,0.015130465917122008,-1959.4133257809706,-1959.3875193293577,9.85967654375977e-305,0.3984320623411202,k=0.00153373;tau=2916.23,k=7.0784e-05;tau=27.5173,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M07,Error-Function (Hu 2021),True,468,2,7.411675005515209,0.8894968089395637,0.8892596776282753,0.12611455897747945,0.01590488198608414,-1936.0527390262182,-1936.0269325746053,9.85967654375977e-305,0.3982733266882258,k=0.000822801;tau=2924.48,k=3.69701e-05;tau=27.4725,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M08,Tanh (Hu 2019),True,468,2,7.187378614373523,0.8928409203510939,0.8926109652445512,0.12419162314066227,0.015423559258312283,-1950.4343522779916,-1950.4085458263787,9.85967654375977e-305,0.39889876498047855,k=0.000947493;tau=2921.58,k=4.32485e-05;tau=27.5723,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M09,Log-Normal (Chu-Hashim),True,468,2,5.273597899032447,0.9213741298992387,0.921205404856104,0.10638013766164636,0.011316733688910832,-2095.333552012512,-2095.307745560899,9.85967654375977e-305,0.4318324050117394,a=0.430451;b=7.99931,a=0.0138117;b=0.00967697,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M10,Fractal Gudermannian (Hu 2024),True,468,3,3.3937004877369024,0.9494021617084898,0.9491845365975585,0.08533826265161945,0.007298280618789037,-2299.6241741080507,-2299.5724499701196,9.85967654375977e-305,0.3997709592884613,k0=1;tau0=2882.86;h=0.851902,k0=0.582676;tau0=26.2637;h=0.0708151,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M11,Fractal Error-Function (Hu 2024),True,468,3,3.329139706635674,0.950364720418057,0.9501512353445862,0.08452263971079998,0.00715944022932403,-2308.6130459359983,-2308.561321798067,9.85967654375977e-305,0.4056367380972153,k0=1;tau0=2896.15;h=0.936565,k0=0.538077;tau0=27.0348;h=0.0649493,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M12,Gompertz (Chu 2020),True,468,2,5.480522341533933,0.9182890227962154,0.9181136773515721,0.10844711871202374,0.01176077755693977,-2077.3213686365416,-2077.2955621849287,9.85967654375977e-305,0.39425976687618736,alpha_G=2.89266;beta_G=0.00110978,alpha_G=0.115919;beta_G=4.03763e-05,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M13,Log-Gompertz (Chu 2020),True,468,2,3.434905676518784,0.9487878194922893,0.9486779221092255,0.08585477403318488,0.007371042224289237,-2295.9760925097753,-2295.9502860581624,9.85967654375977e-305,0.38134667916103004,alpha_G=23.1786;beta_G=2.95438,alpha_G=0.64211;beta_G=0.0804617,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M14,Weibull (Chu 2021),True,468,2,7.484926966688987,0.888404670461404,0.8881651955053126,0.12673624199814856,0.016062075035813278,-1931.4500525592618,-1931.424246107649,9.85967654375977e-305,0.4546816267797497,tau=3438.73;k=2.83083,tau=37.6579;k=0.115602,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M15,Avrami (Singh),True,468,2,7.96181102866818,0.8812946432981312,0.8810399107730199,0.13071125197163327,0.017085431391991802,-1902.5439251026478,-1902.518118651035,9.85967654375977e-305,0.511730834453028,k=6.89278e-08;n=2.00672,k=1.82199e-08;n=0.0289013,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M16,Klinkenberg,True,468,2,51.75953600603371,0.22829942054688268,0.22664341071973004,0.33327461001129977,0.11107196567818393,-1026.4702975267644,-1026.4444910751515,9.85967654375977e-305,0.8359181179813457,K_fa=1;K=6092.71,K_fa=0.0808186;K=500.441,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M17,Dima (wave erf),True,468,2,7.4116750069383555,0.8894968089183456,0.8892596776070115,0.12611455898958732,0.0159048819891381,-1936.0527389363558,-1936.026932484743,9.85967654375977e-305,0.3982786997468994,v_d=0.000341942;sigma_a=0.293863,v_d=3.21228e-06;sigma_a=0.0132724,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M18,Chern-Chien Langmuir,True,1,4,0.24309126510959705,,,0.49304286335936054,0.24309126510959705,6.585681670429885,inf,,0.976322501701704,K_fa=0.00153804;K_L=1;q0=1;t12=2600.71,K_fa=0;K_L=0;q0=0;t12=0,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M19,Chern-Chien Freundlich,True,1,4,0.24309126510959705,,,0.49304286335936054,0.24309126510959705,6.585681670429885,inf,,0.976322501701704,K_fa=0.00153804;n=2;q0=1;t12=2600.71,K_fa=0;n=0;q0=0;t12=0,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M20,Log-modified Bohart-Adams,True,468,2,4.9906614968914145,0.9255925252390881,0.9254328525464681,0.10348707178997761,0.01070957402766398,-2121.1411206425596,-2121.1153141909467,9.85967654375977e-305,0.4214147912437042,k_BA=4.02205;log_a0_C0=7.98932,k_BA=0.134913;log_a0_C0=0.00931717,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M21,Log-modified Yoon-Nelson,True,468,2,4.9906614932626665,0.9255925252931902,0.9254328526006863,0.1034870717523545,0.010709574019876968,-2121.1411209828457,-2121.115314531233,9.85967654375977e-305,0.4214140954677575,k_YN=4.02203;tau=2949.29,k_YN=0.134912;tau=27.4791,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M22,n-Order Bohart-Adams,True,468,3,231.460806425393,-2.4509281230484694,-2.465770824652979,0.7047673442325144,0.49776517510837204,-323.4990220498535,-323.4472979119225,9.85967654375977e-305,1.6739175994641913,k_n=0.997987;a0=8644.97;n=1.37563,k_n=5.38171;a0=0.000138063;n=0.0784356,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M23,Fractal Yoon-Nelson (Hu 2024),True,468,3,5.109721903677912,0.9238174130182917,0.9234897459775101,0.10471422282970035,0.010988649255221316,-2108.10731149666,-2108.0555873587286,9.85967654375977e-305,0.42211733574437077,k_YN0=2.71015;tau=2952.41;h=0.95,k_YN0=3.56624;tau=32.962;h=0.163907,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
150ml_6g,B,M24,Parallel two-component sigmoidal (Blagojev),True,468,5,0.14052128965935237,0.9979049201553317,0.9978868201134772,0.017365132648126308,0.0003035017055277589,-3785.884618657317,-3785.7547485274467,0.5,0.11232556718407524,p=0.729504;tau1=2521.55;k1=18.5583;tau2=8284.17;k2=2.62813,p=0.00746528;tau1=2.91714;k1=0.444914;tau2=190.895;k2=0.273465,converged,2290.0,,2600.714285714286,0.0012093829532248228,,0.6477361762068682
