run_id,fmt,code,name,converged,n,p,RSS,R2,AdjR2,RMSE,chi2_red,AIC,AICc,W_AICc,AAD,params,stderr,message,t_b_s,t_E_s,t50_s,q_dyn_mol_per_kg,L_MTZ_m,efficiency
run 5,C,M01,Yoon-Nelson / Thomas / BA (logistic),True,821,2,3.2926669688786507,0.9439209496841472,0.9438524770952389,0.06340623304810988,0.004020350389351222,-4526.955525503599,-4526.940855576949,9.85967654375977e-305,17.53728528651499,k_YN=0.00385243;tau=342.617,k_YN=8.04846e-05;tau=5.69172,converged,13.631845104895106,1903.1834485294119,229.70299999999995,0.5515528170343845,0.10675924135544337,0.019162353143176294
run 5,C,M02,Clark,True,821,3,1.9959038554653161,0.9660067678285842,0.9659236547914902,0.04936599076818164,0.0024399802634050317,-4935.948829190166,-4935.919453425172,9.85967654375977e-305,11.167630400691392,r=0.00282153;A=0.0172099;n=1.01,r=9.51356e-05;A=0.144578;n=0.0833548,converged,13.631845104895106,1903.1834485294119,229.70299999999995,0.5515528170343845,0.10675924135544337,0.019162353143176294
run 5,C,M03,Fractal Clark,True,821,4,0.09413403094213632,0.9983967564568378,0.9983908693936439,0.01072090326036548,0.0001152191321201179,-7441.391742495834,-7441.34272288799,3.5790129110707603e-197,1.900348854275235,r=0.0944968;A0=0.0542127;n=1.01;h=0.610014,r=0.0119398;A0=0.392809;n=0.0706975;h=0.0179012,converged,13.631845104895106,1903.1834485294119,229.70299999999995,0.5515528170343845,0.10675924135544337,0.019162353143176294
run 5,C,M04,Modified Dose-Response (Yan),True,821,2,0.38729165290123424,0.9934038430563311,0.993395789140649,0.02174588653230739,0.00047288358107598806,-6284.121390773384,-6284.106720846733,9.85967654375977e-305,0.04951753351341134,a=1.30051;t50=236.039,a=0.00855469;t50=1.75832,converged,13.631845104895106,1903.1834485294119,229.70299999999995,0.5515528170343845,0.10675924135544337,0.019162353143176294
run 5,C,M05,"Wolborska (linearised, early)",True,10,2,0.0007600256766273271,0.9606427323845992,0.9557230739326741,0.00974695899131703,9.500320957841589e-05,-90.84743433212687,-89.13314861784116,9.85967654375977e-305,0.40247298664225184,slope=0.0437903;intercept=-3.64916,slope=0.00397241;intercept=0.131191,converged,13.631845104895106,1903.1834485294119,229.70299999999995,0.5515528170343845,0.10675924135544337,0.019162353143176294
run 5,C,M06,Gudermannian (Hu 2021),True,821,2,3.134035874738425,0.9466226748188267,0.9465575010396067,0.0618600164057305,0.003826661629717247,-4567.493446799362,-4567.478776872711,9.85967654375977e-305,18.27032203985325,k=0.0031131;tau=338.627,k=6.55261e-05;tau=5.60603,converged,13.631845104895106,1903.1834485294119,229.70299999999995,0.5515528170343845,0.10675924135544337,0.019162353143176294
run 5,C,M07,Error-Function (Hu 2021),True,821,2,3.550011390762711,0.9395379887227916,0.9394641645331979,0.0658374380021695,0.004334568242689513,-4465.172856087158,-4465.158186160507,9.85967654375977e-305,16.53660095237734,k=0.00165977;tau=347.617,k=3.43014e-05;tau=5.81797,converged,13.631845104895106,1903.1834485294119,229.70299999999995,0.5515528170343845,0.10675924135544337,0.019162353143176294
run 5,C,M08,Tanh (Hu 2019),True,821,2,3.2926669668644637,0.9439209497184519,0.9438524771295855,0.06340623302871648,0.004020350386891897,-4526.9555260058205,-4526.94085607917,9.85967654375977e-305,17.53655090728626,k=0.00192629;tau=342.611,k=4.02446e-05;tau=5.69159,converged,13.631845104895106,1903.1834485294119,229.70299999999995,0.5515528170343845,0.10675924135544337,0.019162353143176294
run 5,C,M09,Log-Normal (Chu-Hashim),True,821,2,0.1977738016767588,0.9966316159270837,0.9966275031260179,0.015539692832529728,0.0002414820533293758,-6835.877784212572,-6835.863114285921,9.85967654375977e-305,0.0426924717515702,a=1.33782;b=5.44828,a=0.00600803;b=0.00552445,converged,13.631845104895106,1903.1834485294119,229.70299999999995,0.5515528170343845,0.10675924135544337,0.019162353143176294
run 5,C,M10,Fractal Gudermannian (Hu 2024),True,821,3,0.05988350367483256,0.9989800942374643,0.9989776005803431,0.008550896508834711,7.320721720639678e-05,-7814.7452788917135,-7814.715903126719,4.272865271931846e-116,0.07488928674600497,k0=0.0290106;tau0=238.687;h=0.39103,k0=0.000533984;tau0=0.854784;h=0.00269539,converged,13.631845104895106,1903.1834485294119,229.70299999999995,0.5515528170343845,0.10675924135544337,0.019162353143176294
