run_id,fmt,code,name,converged,n,p,RSS,R2,AdjR2,RMSE,chi2_red,AIC,AICc,W_AICc,AAD,params,stderr,message,t_b_s,t_E_s,t50_s,q_dyn_mol_per_kg,L_MTZ_m,efficiency
<<<<<<< HEAD
2026-06-26-conc5-flow0.05,D,M01,Yoon-Nelson / Thomas / BA (logistic),True,1658,2,10.936523706170696,0.9217758976126643,0.9217286608358604,0.08126611213776093,0.006604180981987135,-8321.248000883452,-8321.240750128165,9.85967654375977e-305,0.17020685508019667,k_YN=0.000596415;tau=3624.39,k_YN=8.92068e-06;tau=26.2487,converged,1437.45,15120.0,2945.1000000000004,0.945859606131211,0.12867065972222222,0.3158469543362363
2026-06-26-conc5-flow0.05,D,M02,Clark,True,1658,3,6.7955507005971825,0.9513944404946597,0.9513357026583995,0.06405929611098621,0.00410607293087443,-9108.190550534962,-9108.176040256849,9.85967654375977e-305,0.1406704689195163,r=0.000433171;A=0.0315964;n=1.01,r=1.06145e-05;A=0.195172;n=0.061159,converged,1437.45,15120.0,2945.1000000000004,0.945859606131211,0.12867065972222222,0.3158469543362363
2026-06-26-conc5-flow0.05,D,M03,Fractal Clark,True,1658,4,0.40926619246470475,0.9970727004848011,0.9970673909935401,0.01572073218938844,0.0002474402614659642,-13764.602829139396,-13764.578630712294,9.85967654375977e-305,0.05178012366303075,r=0.795706;A0=1e+06;n=1.01;h=0.918501,r=0.14582;A0=9.48667e+06;n=0.0453014;h=0.0205016,converged,1437.45,15120.0,2945.1000000000004,0.945859606131211,0.12867065972222222,0.3158469543362363
2026-06-26-conc5-flow0.05,D,M04,Modified Dose-Response (Yan),True,1658,2,1.560075664479484,0.9888414708559194,0.9888347326136827,0.030693235030182887,0.0009420746766180459,-11549.993535120526,-11549.986284365239,9.85967654375977e-305,0.08892959443215569,a=2.03204;t50=3190.44,a=0.0103776;t50=9.96874,converged,1437.45,15120.0,2945.1000000000004,0.945859606131211,0.12867065972222222,0.3158469543362363
2026-06-26-conc5-flow0.05,D,M05,"Wolborska (linearised, early)",True,31,2,0.004681242413892026,0.9257969976772193,0.9232382734591924,0.012705201777349831,0.0001614221522031733,-268.74354700718396,-268.3149755786125,9.85967654375977e-305,0.42268529793974985,slope=0.00597851;intercept=-11.5931,slope=0.000384783;intercept=0.604305,converged,1437.45,15120.0,2945.1000000000004,0.945859606131211,0.12867065972222222,0.3158469543362363
2026-06-26-conc5-flow0.05,D,M06,Gudermannian (Hu 2021),True,1658,2,10.361436816635752,0.9258892390122915,0.9258444861372989,0.07910060865909302,0.006256906290238981,-8410.808303723095,-8410.801052967809,9.85967654375977e-305,0.16769398303008992,k=0.000479628;tau=3602.44,k=7.19991e-06;tau=25.8617,converged,1437.45,15120.0,2945.1000000000004,0.945859606131211,0.12867065972222222,0.3158469543362363
2026-06-26-conc5-flow0.05,D,M07,Error-Function (Hu 2021),True,1658,2,11.846639554907657,0.9152662426940938,0.9152150749662521,0.08457994943937043,0.0071537678471664595,-8188.713683543929,-8188.706432788642,9.85967654375977e-305,0.1733623823502718,k=0.000259086;tau=3650.19,k=3.85226e-06;tau=26.7716,converged,1437.45,15120.0,2945.1000000000004,0.945859606131211,0.12867065972222222,0.3158469543362363
2026-06-26-conc5-flow0.05,D,M08,Tanh (Hu 2019),True,1658,2,10.93652371850831,0.9217758975244189,0.9217286607475617,0.08126611218359954,0.006604180989437386,-8321.247999013045,-8321.240748257758,9.85967654375977e-305,0.17020479201055758,k=0.000298221;tau=3624.35,k=4.46067e-06;tau=26.248,converged,1437.45,15120.0,2945.1000000000004,0.945859606131211,0.12867065972222222,0.3158469543362363
2026-06-26-conc5-flow0.05,D,M09,Log-Normal (Chu-Hashim),True,1658,2,1.8743003389957242,0.9865939611560943,0.9865858657220098,0.03364259021248434,0.0011318238762051474,-11245.748687625477,-11245.74143687019,9.85967654375977e-305,0.09634517177773878,a=0.838079;b=8.07108,a=0.00441682;b=0.00345702,converged,1437.45,15120.0,2945.1000000000004,0.945859606131211,0.12867065972222222,0.3158469543362363
2026-06-26-conc5-flow0.05,D,M10,Fractal Gudermannian (Hu 2024),True,1658,3,0.37158617386905934,0.9973422089421293,0.9973389971100353,0.014979578971146473,0.0002245233678967126,-13926.740730026222,-13926.726219748109,9.85967654375977e-305,0.04643594478417819,k0=0.275208;tau0=3027.08;h=0.758809,k0=0.009054;tau0=4.66014;h=0.00370524,converged,1437.45,15120.0,2945.1000000000004,0.945859606131211,0.12867065972222222,0.3158469543362363
2026-06-26-conc5-flow0.05,D,M11,Fractal Error-Function (Hu 2024),True,1658,3,0.13588362559787742,0.9990280847070689,0.9990269101870775,0.009058439681717668,8.210490972681416e-05,-15594.658842808269,-15594.644332530155,0.5,0.03094757323881424,k0=0.236025;tau0=2987.45;h=0.818659,k0=0.00427992;tau0=2.77379;h=0.00202648,converged,1437.45,15120.0,2945.1000000000004,0.945859606131211,0.12867065972222222,0.3158469543362363
2026-06-26-conc5-flow0.05,D,M12,Gompertz (Chu 2020),True,1658,2,6.749300177320136,0.9517252499699091,0.9516960985508088,0.06384093011763775,0.004075664358285106,-9121.513475581516,-9121.50622482623,9.85967654375977e-305,0.1402983193851311,alpha_G=1.14092;beta_G=0.000431637,alpha_G=0.0175586;beta_G=4.63657e-06,converged,1437.45,15120.0,2945.1000000000004,0.945859606131211,0.12867065972222222,0.3158469543362363
2026-06-26-conc5-flow0.05,D,M13,Log-Gompertz (Chu 2020),True,1658,2,0.24103935548565966,0.9982759524205805,0.9982749113290471,0.012064624584133345,0.00014555516635607468,-14646.357248834964,-14646.349998079677,1.203654001640723e-206,0.04126003568146967,alpha_G=12.1826;beta_G=1.56505,alpha_G=0.0247148;beta_G=0.00299685,converged,1437.45,15120.0,2945.1000000000004,0.945859606131211,0.12867065972222222,0.3158469543362363
2026-06-26-conc5-flow0.05,D,M14,Weibull (Chu 2021),True,1658,2,5.159286152633268,0.9630979149232369,0.9630756310554369,0.05581676237238295,0.003115510961735065,-9566.91958153638,-9566.912330781093,9.85967654375977e-305,0.14404252636009218,tau=4511.42;k=1.21719,tau=22.4942;k=0.0111031,converged,1437.45,15120.0,2945.1000000000004,0.945859606131211,0.12867065972222222,0.3158469543362363
2026-06-26-conc5-flow0.05,D,M15,Avrami (Singh),True,1658,2,5.159291425502779,0.9630978772087404,0.963075593318166,0.055816790895168916,0.003115514145835012,-9566.917887035837,-9566.91063628055,9.85967654375977e-305,0.14407774594103648,k=3.57911e-05;n=1.21671,k=3.39103e-06;n=0.0110698,converged,1437.45,15120.0,2945.1000000000004,0.945859606131211,0.12867065972222222,0.3158469543362363
