run_id,fmt,code,name,converged,n,p,RSS,R2,AdjR2,RMSE,chi2_red,AIC,AICc,W_AICc,AAD,params,stderr,message,t_b,t_E,t50,q_dyn_mol_per_kg,L_MTZ_m,efficiency
50ml_4g,B,M01,Yoon-Nelson / Thomas / BA (logistic),True,472,2,4.346324236596329,0.9451845235741346,0.9450678949008882,0.09616391410366401,0.00924749837573687,-2208.570092369395,-2208.54450601545,9.85967654375977e-305,0.29444915737637883,k_YN=0.00311644;tau=2883.06,k_YN=0.000143312;tau=16.7903,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M02,Clark,True,472,3,3.496335106452257,0.9559045151323672,0.9557164746851704,0.08624970066494166,0.007454872295207371,-2309.284456080963,-2309.233174029681,9.85967654375977e-305,0.2824497311728091,r=0.00189905;A=1.64589;n=1.01,r=0.000152748;A=29.7602;n=0.17611,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M03,Fractal Clark,True,472,4,2.8687702702515008,0.9638193101664818,0.963587382667549,0.0781266057911772,0.0061298510048108995,-2400.661087753236,-2400.5754346483113,9.85967654375977e-305,0.3069309217730831,r=0.659997;A0=1e+06;n=1.01;h=0.757679,r=2.97644;A0=8.15015e+07;n=0.37604;h=0.546101,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M04,Modified Dose-Response (Yan),True,472,2,3.6515216190765303,0.9539473158620638,0.9538493314277278,0.08814303678796973,0.007769194934205383,-2290.786130819898,-2290.7605444659534,9.85967654375977e-305,0.3218252791169859,a=6.99531;t50=2899.37,a=0.260633;t50=17.5979,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M05,"Wolborska (linearised, early)",True,8,2,6.964068040000001,-419.35376250365175,-489.4127229209271,1.0773476721405522,1.1606780066666669,2.8905780034029016,5.290578003402901,9.85967654375977e-305,26.756612817183314,slope=0.0224034;intercept=-50,slope=0;intercept=0,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M06,Gudermannian (Hu 2021),True,472,2,4.272882007982577,0.9461107707964065,0.9459961128619307,0.0953479853738743,0.009091238314856547,-2216.61388895222,-2216.5883025982753,9.85967654375977e-305,0.296912804212532,k=0.00251879;tau=2880.81,k=0.0001171;tau=16.788,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M07,Error-Function (Hu 2021),True,472,2,4.46590346909062,0.9436764003318274,0.943556562885725,0.09747780401025093,0.009501922274660892,-2195.7595149957406,-2195.733928641796,9.85967654375977e-305,0.2907847212365223,k=0.00134661;tau=2885.2,k=6.06689e-05;tau=16.7423,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M08,Tanh (Hu 2019),True,472,2,4.346324231964789,0.9451845236325472,0.945067894959425,0.0961639140524268,0.009247498365882529,-2208.570092872369,-2208.5445065184244,9.85967654375977e-305,0.29444748629001555,k=0.00155824;tau=2883.05,k=7.16576e-05;tau=16.7902,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M09,Log-Normal (Chu-Hashim),True,472,2,3.9035061137577243,0.9507693085676293,0.9506645624156456,0.09113359510592857,0.008305332156931328,-2259.2890090740357,-2259.263422720091,9.85967654375977e-305,0.3148716510200024,a=0.226439;b=7.97194,a=0.00856898;b=0.00607282,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M10,Fractal Gudermannian (Hu 2024),True,472,3,2.8242449379890058,0.9643808599193598,0.9642289659318092,0.0775179449092617,0.006021844217460567,-2410.0443054617895,-2409.9930234105072,9.85967654375977e-305,0.33458536524076105,k0=1;tau0=2896.88;h=0.801448,k0=0.72927;tau0=18.8787;h=0.0893352,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M11,Fractal Error-Function (Hu 2024),True,472,3,3.0991218533900433,0.9609141353364788,0.9607474578752272,0.0812026864322148,0.0066079357215139516,-2366.2060084168543,-2366.154726365572,9.85967654375977e-305,0.35085194100922573,k0=1;tau0=2912.98;h=0.891187,k0=0.696579;tau0=20.9508;h=0.0848796,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M12,Gompertz (Chu 2020),True,472,2,3.4866054065520693,0.9560272252907623,0.9559336661956364,0.08612960800817974,0.007418309375642701,-2312.599782000265,-2312.5741956463203,9.85967654375977e-305,0.28223145158428625,alpha_G=5.07124;beta_G=0.00188912,alpha_G=0.202061;beta_G=7.11313e-05,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M13,Log-Gompertz (Chu 2020),True,472,2,2.599012065967731,0.9672214779944349,0.9671517364582529,0.07436271180043343,0.005529812906314321,-2451.272061250235,-2451.2464748962902,3.5790890056735957e-302,0.2981968775344474,alpha_G=35.8955;beta_G=4.55186,alpha_G=1.03094;beta_G=0.129365,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M14,Weibull (Chu 2021),True,472,2,4.876847788153192,0.9384936050759544,0.9383627404059032,0.10186398720690076,0.010376271889687642,-2154.2105219961936,-2154.184935642249,9.85967654375977e-305,0.3126172181345124,tau=3075.45;k=6.24543,tau=19.0342;k=0.301821,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M15,Avrami (Singh),True,472,2,8.34557882099482,0.8947462604675136,0.8945223163408488,0.1332537079520405,0.017756550682967703,-1900.6366167868894,-1900.6110304329447,9.85967654375977e-305,0.5028999740730351,k=2.08019e-08;n=2.16,k=3.43171e-09;n=0.0145836,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M16,Klinkenberg,True,472,2,53.57601796573055,0.32430375877983497,0.32286610720277076,0.33762631352822714,0.11399152758666074,-1023.014153400994,-1022.9885670470494,9.85967654375977e-305,0.8116547009873388,K_fa=1;K=5668.78,K_fa=0.0888799;K=448.021,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M17,Dima (wave erf),True,472,2,4.465903456032013,0.9436764004965215,0.9435565630507694,0.09747780386773505,0.009501922246876623,-2195.759516375901,-2195.7339300219564,9.85967654375977e-305,0.29078296406576853,v_d=0.000346598;sigma_a=0.181993,v_d=2.01127e-06;sigma_a=0.00822698,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M18,Chern-Chien Langmuir,True,1,4,0.24217100881002016,,,0.49210873677472966,0.24217100881002016,6.581888845591719,inf,,0.9696723877334575,K_fa=0.00146716;K_L=1;q0=1;t12=2726.35,K_fa=0;K_L=0;q0=0;t12=0,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M19,Chern-Chien Freundlich,True,1,4,0.24217100881002016,,,0.49210873677472966,0.24217100881002016,6.581888845591719,inf,,0.9696723877334575,K_fa=0.00146716;n=2;q0=1;t12=2726.35,K_fa=0;n=0;q0=0;t12=0,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M20,Log-modified Bohart-Adams,True,472,2,3.6515216210804216,0.9539473158367909,0.9538493314024011,0.0881430368121554,0.007769194938468982,-2290.786130560873,-2290.7605442069284,9.85967654375977e-305,0.3218259671205158,k_BA=6.99528;log_a0_C0=7.97225,k_BA=0.260632;log_a0_C0=0.00606956,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M21,Log-modified Yoon-Nelson,True,472,2,3.6515216115261886,0.9539473159572881,0.9538493315231547,0.08814303669684195,0.0077691949181408265,-2290.786131795864,-2290.7605454419195,9.85967654375977e-305,0.32182228027749127,k_YN=6.99545;tau=2899.37,k_YN=0.260641;tau=17.5977,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M22,n-Order Bohart-Adams,True,472,3,219.82567052539304,-1.7724229037088928,-1.7842456026586109,0.6838963317690915,0.4687114510136312,-354.67604354647716,-354.6247614951951,9.85967654375977e-305,1.4807762433961638,k_n=0.997987;a0=8644.97;n=1.37563,k_n=5.22228;a0=0.000133973;n=0.0761121,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
50ml_4g,B,M23,Fractal Yoon-Nelson (Hu 2024),True,472,3,3.697752021546019,0.9533642619068649,0.953165388823312,0.08869925305576763,0.007884332668541619,-2282.8478466150978,-2282.7965645638155,9.85967654375977e-305,0.3201276235330135,k_YN0=4.76531;tau=2898.47;h=0.95,k_YN0=11.1899;tau=20.5737;h=0.293838,converged,2443.1608040201004,,2726.3467336683416,0.0011780336291972446,,0.7094485044181098
