run_id,fmt,code,name,converged,n,p,RSS,R2,AdjR2,RMSE,chi2_red,AIC,AICc,W_AICc,AAD,params,stderr,message,t_b,t_E,t50,q_dyn_mol_per_kg,L_MTZ_m,efficiency
May-22-2026-conc10-flow0.05,A,M01,Yoon-Nelson / Thomas / BA (logistic),True,2291,2,3141.4096353095692,-0.30508890301988734,-0.3056590598145663,1.1714921678004555,1.3723938992178109,727.2302665347902,727.235511290035,9.85967654375977e-305,17.209217307739355,k_YN=0.223975;tau=477.417,k_YN=0.598851;tau=13.5567,converged,459.9733534482759,488.7773235632184,478.4514054054054,0.0001616785930897734,0.3154237678017549,
May-22-2026-conc10-flow0.05,A,M02,Clark,True,2291,3,3143.8470928431616,-0.3061015372026179,-0.30724323435052225,1.171946567108291,1.3740590440748084,731.0071917204838,731.0176858175541,9.85967654375977e-305,17.2523166054072,r=0.0406049;A=1e+06;n=1.01,r=0.137779;A=1.00588e+09;n=9.43464,converged,459.9733534482759,488.7773235632184,478.4514054054054,0.0001616785930897734,0.3154237678017549,
May-22-2026-conc10-flow0.05,A,M03,Fractal Clark,True,2291,4,3145.6098829239677,-0.3068338828817534,-0.3085481380844841,1.1722750828107407,1.3754306440419624,734.291420930235,734.3089187430083,9.85967654375977e-305,17.277876946101358,r=0.150471;A0=876895;n=1.01117;h=0.261138,r=124.241;A0=7.96238e+09;n=61.4534;h=132.115,converged,459.9733534482759,488.7773235632184,478.4514054054054,0.0001616785930897734,0.3154237678017549,
May-22-2026-conc10-flow0.05,A,M04,Modified Dose-Response (Yan),True,2291,2,3144.576713753551,-0.30640465594996535,-0.30697538756025367,1.1720825513165536,1.3737775071007212,729.5388230368875,729.5440677921323,9.85967654375977e-305,17.266143688612615,a=20;t50=456.716,a=31.6269;t50=35.4126,converged,459.9733534482759,488.7773235632184,478.4514054054054,0.0001616785930897734,0.3154237678017549,
May-22-2026-conc10-flow0.05,A,M05,"Wolborska (linearised, early)",True,519,2,0.2811497762937816,-0.0006033728280399053,-0.0025387758702604124,0.02331973439329142,0.0005438100121736587,-3899.2804723852296,-3899.257216571276,0.5,0.7395633863750887,slope=1e-06;intercept=-3.8916,slope=6.24912e-05;intercept=0.245434,converged,459.9733534482759,488.7773235632184,478.4514054054054,0.0001616785930897734,0.3154237678017549,
May-22-2026-conc10-flow0.05,A,M06,Gudermannian (Hu 2021),True,2291,2,3141.4195388584703,-0.30509301741860373,-0.3056631760107482,1.1714940144110817,1.372398225800992,727.2374890868932,727.242733842138,9.85967654375977e-305,17.20913114918584,k=0.193414;tau=477.484,k=0.545171;tau=13.2366,converged,459.9733534482759,488.7773235632184,478.4514054054054,0.0001616785930897734,0.3154237678017549,
May-22-2026-conc10-flow0.05,A,M07,Error-Function (Hu 2021),True,2291,2,3141.3952777148916,-0.30508293820164867,-0.30565309239046545,1.1714894906855797,1.3723876267867592,727.2197956543913,727.2250404096361,9.85967654375977e-305,17.209401589088635,k=0.0868467;tau=477.371,k=0.212323;tau=14.0719,converged,459.9733534482759,488.7773235632184,478.4514054054054,0.0001616785930897734,0.3154237678017549,
May-22-2026-conc10-flow0.05,A,M08,Tanh (Hu 2019),True,2291,2,3141.4096343241936,-0.3050889026105159,-0.3056590594050159,1.171492167616723,1.3723938987873279,727.230265816165,727.2355105714098,9.85967654375977e-305,17.20922154846166,k=0.112021;tau=477.431,k=0.299561;tau=13.5547,converged,459.9733534482759,488.7773235632184,478.4514054054054,0.0001616785930897734,0.3154237678017549,
May-22-2026-conc10-flow0.05,A,M09,Log-Normal (Chu-Hashim),True,2291,2,3141.3972696610704,-0.3050837657495189,-0.30565392029986826,1.1714898621039207,1.372388497012263,727.2212483678659,727.2264931231107,9.85967654375977e-305,17.209470270091256,a=0.0169108;b=6.1682,a=0.0415212;b=0.0293546,converged,459.9733534482759,488.7773235632184,478.4514054054054,0.0001616785930897734,0.3154237678017549,
May-22-2026-conc10-flow0.05,A,M10,Fractal Gudermannian (Hu 2024),True,2291,3,3141.420431542588,-0.3050933882814555,-0.306234204180303,1.1714941808603594,1.3729984403595228,729.2381401107369,729.2486342078073,9.85967654375977e-305,17.209214037445026,k0=0.480757;tau0=477.462;h=0.145071,k0=488.912;tau0=15.0713;h=164.866,converged,459.9733534482759,488.7773235632184,478.4514054054054,0.0001616785930897734,0.3154237678017549,
