Raw data,,,C0,41500,time (s),time (mins),CO2,C/C0,C (%),1-C/C0,Integration,,Unit conversion,,,
8:35:02 AM,0,3953349302,,0.0415,0,0.0,0,0.0000,0.00,1.000,,,P,101325,Pa,
8:35:13 AM,0,3953349313,,,10,0.2,0,0.0000,0.00,1.000,0.1696,,R,8.314,J/molK,
8:35:23 AM,0,3953349323,,,20,0.3,0,0.0000,0.00,1.000,0.1690,,v,50,ml/min,
8:35:33 AM,0,3953349333,,,31,0.5,0,0.0000,0.00,1.000,0.1715,,T,296.15,K,
8:35:44 AM,0,3953349344,,,41,0.7,0,0.0000,0.00,1.000,0.1747,,PV/RT,2057.618517,,
8:35:54 AM,0,3953349354,,,52,0.9,0,0.0000,0.00,1.000,0.1759,,,,,
8:36:04 AM,0,3953349364,,,62,1.0,0,0.0000,0.00,1.000,0.1713,,,,,
8:36:15 AM,0,3953349375,,,72,1.2,0,0.0000,0.00,1.000,0.1747,,,,,
8:36:25 AM,0,3953349385,,,83,1.4,0,0.0000,0.00,1.000,0.1717,,,,,
8:36:36 AM,0,3953349396,,,93,1.6,0,0.0000,0.00,1.000,0.1730,,,,,
8:36:46 AM,0,3953349406,,,103,1.7,0,0.0000,0.00,1.000,0.1711,,,,,
8:36:56 AM,0,3953349416,,,114,1.9,0,0.0000,0.00,1.000,0.1718,,,,,
8:37:07 AM,0,3953349427,,,124,2.1,0,0.0000,0.00,1.000,0.1740,,,,,
8:37:17 AM,0,3953349437,,,134,2.2,0,0.0000,0.00,1.000,0.1724,,,,,
8:37:27 AM,0,3953349447,,,145,2.4,0,0.0000,0.00,1.000,0.1717,,,,,
8:37:38 AM,0,3953349458,,,155,2.6,0,0.0000,0.00,1.000,0.1723,,,,,
8:37:48 AM,0,3953349468,,,166,2.8,0,0.0000,0.00,1.000,0.1743,,,,,
8:37:58 AM,0,3953349478,,,176,2.9,0,0.0000,0.00,1.000,0.1727,,,,,
8:38:09 AM,0,3953349489,,,186,3.1,0,0.0000,0.00,1.000,0.1750,,,,,
8:38:19 AM,0,3953349499,,,197,3.3,0,0.0000,0.00,1.000,0.1753,,,,,
8:38:30 AM,0,3953349510,,,208,3.5,0,0.0000,0.00,1.000,0.1775,,,,,
8:38:41 AM,0,3953349521,,,218,3.6,0,0.0000,0.00,1.000,0.1762,,,,,
8:38:51 AM,0,3953349531,,,229,3.8,0,0.0000,0.00,1.000,0.1789,,,,,
8:39:02 AM,0,3953349542,,,239,4.0,0,0.0000,0.00,1.000,0.1752,,,,,
8:39:14 AM,0,3953349554,,,252,4.2,0,0.0000,0.00,1.000,0.2073,,,,,
8:39:25 AM,0,3953349565,,,262,4.4,0,0.0000,0.00,1.000,0.1776,,,,,
8:39:36 AM,0,3953349576,,,273,4.6,0,0.0000,0.00,1.000,0.1834,,,,,
8:39:47 AM,0,3953349587,,,284,4.7,0,0.0000,0.00,1.000,0.1808,,,,,
8:39:57 AM,0,3953349597,,,295,4.9,0,0.0000,0.00,1.000,0.1777,,,,,
8:40:08 AM,0,3953349608,,,306,5.1,0,0.0000,0.00,1.000,0.1822,,,,,
8:40:20 AM,0,3953349620,,,317,5.3,0,0.0000,0.00,1.000,0.1874,,,,,
8:40:30 AM,0,3953349630,,,328,5.5,0,0.0000,0.00,1.000,0.1801,,,,,
8:40:42 AM,0,3953349642,,,339,5.7,0,0.0000,0.00,1.000,0.1874,,,,,
8:40:52 AM,0,3953349652,,,350,5.8,0,0.0000,0.00,1.000,0.1797,,,,,
8:41:03 AM,0,3953349663,,,361,6.0,0,0.0000,0.00,1.000,0.1787,,,,,
8:41:14 AM,0,3953349674,,,371,6.2,0,0.0000,0.00,1.000,0.1780,,,,,
8:41:25 AM,0,3953349685,,,382,6.4,0,0.0000,0.00,1.000,0.1796,,,,,
8:41:35 AM,0,3953349695,,,393,6.5,0,0.0000,0.00,1.000,0.1800,,,,,
8:41:46 AM,0,3953349706,,,404,6.7,0,0.0000,0.00,1.000,0.1806,,,,,
8:41:57 AM,0,3953349717,,,415,6.9,0,0.0000,0.00,1.000,0.1824,,,,,
8:42:08 AM,0,3953349728,,,426,7.1,0,0.0000,0.00,1.000,0.1828,,,,,
8:42:19 AM,0,3953349739,,,437,7.3,0,0.0000,0.00,1.000,0.1824,,,,,
8:42:30 AM,0,3953349750,,,447,7.5,0,0.0000,0.00,1.000,0.1796,,,,,
8:42:41 AM,0,3953349761,,,458,7.6,0,0.0000,0.00,1.000,0.1804,,,,,
8:42:52 AM,0,3953349772,,,469,7.8,0,0.0000,0.00,1.000,0.1810,,,,,
8:43:02 AM,0,3953349782,,,480,8.0,0,0.0000,0.00,1.000,0.1814,,,,,
8:43:13 AM,0,3953349793,,,491,8.2,0,0.0000,0.00,1.000,0.1822,,,,,
8:43:24 AM,0,3953349804,,,502,8.4,0,0.0000,0.00,1.000,0.1802,,,,,
8:43:35 AM,0,3953349815,,,513,8.5,0,0.0000,0.00,1.000,0.1804,,,,,
8:43:46 AM,0,3953349826,,,524,8.7,0,0.0000,0.00,1.000,0.1848,,,,,
8:43:57 AM,0,3953349837,,,535,8.9,0,0.0000,0.00,1.000,0.1836,,,,,
8:44:08 AM,0,3953349848,,,546,9.1,0,0.0000,0.00,1.000,0.1836,,,,,
8:44:19 AM,0,3953349859,,,557,9.3,0,0.0000,0.00,1.000,0.1860,,,,,
8:44:30 AM,0,3953349870,,,568,9.5,0,0.0000,0.00,1.000,0.1825,,,,,
8:44:41 AM,0,3953349881,,,579,9.6,0,0.0000,0.00,1.000,0.1860,,,,,
8:44:52 AM,0,3953349892,,,590,9.8,0,0.0000,0.00,1.000,0.1838,,,,,
8:45:04 AM,0,3953349904,,,601,10.0,0,0.0000,0.00,1.000,0.1863,,,,,
8:45:15 AM,0,3953349915,,,612,10.2,0,0.0000,0.00,1.000,0.1858,,,,,
