Raw data,,,C0,40200,time (s),time (mins),CO2,C/C0,C (%),1-C/C0,Integration,,Unit conversion,,,
9:00:07 AM,0,3948253206.64,,0.0402,0,0.0,0,0.0000,0.00,1.0000,,,P,101325,Pa,
9:00:16 AM,0,3948253216.17,,,10,0.2,0,0.0000,0.00,1.0000,0.1590,,R,8.314,J/molK,
9:00:26 AM,0,3948253225.60,,,19,0.3,0,0.0000,0.00,1.0000,0.1571,,v,50,ml/min,
9:00:35 AM,0,3948253235.24,,,29,0.5,0,0.0000,0.00,1.0000,0.1608,,T,296.15,K,
9:00:45 AM,0,3948253244.69,,,38,0.6,0,0.0000,0.00,1.0000,0.1575,,PV/RT,2.05762E-06,,
9:00:54 AM,0,3948253254.28,,,48,0.8,0,0.0000,0.00,1.0000,0.1597,,,,,
9:01:04 AM,0,3948253264.03,,,57,1.0,0,0.0000,0.00,1.0000,0.1625,,,,,
9:01:13 AM,0,3948253273.49,,,67,1.1,0,0.0000,0.00,1.0000,0.1578,,,,,
9:01:23 AM,0,3948253282.79,,,76,1.3,0,0.0000,0.00,1.0000,0.1549,,,,,
9:01:32 AM,0,3948253292.08,,,85,1.4,0,0.0000,0.00,1.0000,0.1548,,,,,
9:01:41 AM,0,3948253301.45,,,95,1.6,0,0.0000,0.00,1.0000,0.1561,,,,,
9:01:51 AM,0,3948253311.08,,,104,1.7,0,0.0000,0.00,1.0000,0.1606,,,,,
9:02:01 AM,0,3948253320.69,,,114,1.9,0,0.0000,0.00,1.0000,0.1601,,,,,
9:02:10 AM,0,3948253330.40,,,124,2.1,0,0.0000,0.00,1.0000,0.1620,,,,,
9:02:20 AM,0,3948253340.32,,,134,2.2,0,0.0000,0.00,1.0000,0.1652,,,,,
9:02:30 AM,0,3948253350.11,,,143,2.4,0,0.0000,0.00,1.0000,0.1633,,,,,
9:02:40 AM,0,3948253360.01,,,153,2.6,0,0.0000,0.00,1.0000,0.1650,,,,,
9:02:50 AM,0,3948253369.84,,,163,2.7,0,0.0000,0.00,1.0000,0.1638,,,,,
9:03:00 AM,0,3948253379.79,,,173,2.9,0,0.0000,0.00,1.0000,0.1659,,,,,
9:03:10 AM,0,3948253389.81,,,183,3.1,0,0.0000,0.00,1.0000,0.1669,,,,,
9:03:19 AM,0,3948253399.44,,,193,3.2,0,0.0000,0.00,1.0000,0.1605,,,,,
9:03:29 AM,0,3948253409.03,,,202,3.4,0,0.0000,0.00,1.0000,0.1599,,,,,
9:03:39 AM,0,3948253418.59,,,212,3.5,0,0.0000,0.00,1.0000,0.1593,,,,,
9:03:48 AM,0,3948253428.24,,,222,3.7,0,0.0000,0.00,1.0000,0.1609,,,,,
9:03:58 AM,0,3948253438.02,,,231,3.9,0,0.0000,0.00,1.0000,0.1630,,,,,
9:04:08 AM,0,3948253447.88,,,241,4.0,0,0.0000,0.00,1.0000,0.1643,,,,,
9:04:18 AM,0,3948253457.89,,,251,4.2,0,0.0000,0.00,1.0000,0.1668,,,,,
9:04:28 AM,0,3948253467.67,,,261,4.4,0,0.0000,0.00,1.0000,0.1630,,,,,
9:04:38 AM,0,3948253477.58,,,271,4.5,0,0.0000,0.00,1.0000,0.1653,,,,,
9:04:48 AM,0,3948253487.83,,,281,4.7,0,0.0000,0.00,1.0000,0.1708,,,,,
9:04:58 AM,0,3948253498.23,,,292,4.9,0,0.0000,0.00,1.0000,0.1733,,,,,
