Raw data,,,C0,40300,time (s),time (mins),CO2,C/C0,C (%),1-C/C0,Integration,,Unit conversion,,,
44:13.5,34100,3948284653.53,,,4147,69.1,34100,0.8462,3.41,0.1538,0.0529,,,,,
44:34.1,34100,3948284674.14,,,4167,69.5,34100,0.8462,3.41,0.1538,0.0529,,,,,
44:55.1,34000,3948284695.07,,,4188,69.8,34000,0.8437,3.40,0.1563,0.0545,,,,,
45:16.0,33800,3948284715.96,,,4209,70.1,33800,0.8387,3.38,0.1613,0.0561,,,,,
45:36.7,34000,3948284736.70,,,4230,70.5,34000,0.8437,3.40,0.1563,0.0540,,,,,
45:57.6,34100,3948284757.61,,,4251,70.8,34100,0.8462,3.41,0.1538,0.0536,,,,,
46:18.9,33900,3948284778.86,,,4272,71.2,33900,0.8412,3.39,0.1588,0.0563,,,,,
46:39.8,34100,3948284799.85,,,4293,71.5,34100,0.8462,3.41,0.1538,0.0538,,,,,
47:01.0,34300,3948284821.04,,,4314,71.9,34300,0.8511,3.43,0.1489,0.0526,,,,,
47:22.1,34300,3948284842.14,,,4335,72.3,34300,0.8511,3.43,0.1489,0.0524,,,,,
47:43.9,34200,3948284863.90,,,4357,72.6,34200,0.8486,3.42,0.1514,0.0549,,,,,
48:05.9,34100,3948284885.93,,,4379,73.0,34100,0.8462,3.41,0.1538,0.0565,,,,,
48:27.2,34200,3948284907.17,,,4400,73.3,34200,0.8486,3.42,0.1514,0.0536,,,,,
48:48.6,33900,3948284928.57,,,4422,73.7,33900,0.8412,3.39,0.1588,0.0567,,,,,
49:09.9,34100,3948284949.85,,,4443,74.0,34100,0.8462,3.41,0.1538,0.0546,,,,,
49:31.2,34100,3948284971.22,,,4464,74.4,34100,0.8462,3.41,0.1538,0.0548,,,,,
49:52.7,33900,3948284992.70,,,4486,74.8,33900,0.8412,3.39,0.1588,0.0569,,,,,
50:14.3,33900,3948285014.31,,,4507,75.1,33900,0.8412,3.39,0.1588,0.0572,,,,,
50:35.7,34100,3948285035.69,,,4529,75.5,34100,0.8462,3.41,0.1538,0.0548,,,,,
50:57.5,34100,3948285057.47,,,4551,75.8,34100,0.8462,3.41,0.1538,0.0559,,,,,
51:19.2,34100,3948285079.16,,,4572,76.2,34100,0.8462,3.41,0.1538,0.0556,,,,,
51:40.7,34000,3948285100.74,,,4594,76.6,34000,0.8437,3.40,0.1563,0.0562,,,,,
52:02.3,33700,3948285122.27,,,4615,76.9,33700,0.8362,3.37,0.1638,0.0588,,,,,
52:23.8,34100,3948285143.81,,,4637,77.3,34100,0.8462,3.41,0.1538,0.0552,,,,,
52:45.3,34100,3948285165.30,,,4658,77.6,34100,0.8462,3.41,0.1538,0.0551,,,,,
53:07.0,34100,3948285187.04,,,4680,78.0,34100,0.8462,3.41,0.1538,0.0557,,,,,
53:28.8,34000,3948285208.85,,,4702,78.4,34000,0.8437,3.40,0.1563,0.0568,,,,,
53:51.0,34000,3948285231.00,,,4724,78.7,34000,0.8437,3.40,0.1563,0.0577,,,,,
54:13.0,34100,3948285253.04,,,4746,79.1,34100,0.8462,3.41,0.1538,0.0565,,,,,
54:34.7,34100,3948285274.71,,,4768,79.5,34100,0.8462,3.41,0.1538,0.0556,,,,,
54:56.6,33900,3948285296.59,,,4790,79.8,33900,0.8412,3.39,0.1588,0.0579,,,,,
55:18.8,34000,3948285318.81,,,4812,80.2,34000,0.8437,3.40,0.1563,0.0579,,,,,
55:40.8,34100,3948285340.79,,,4834,80.6,34100,0.8462,3.41,0.1538,0.0563,,,,,
56:03.2,34100,3948285363.17,,,4856,80.9,34100,0.8462,3.41,0.1538,0.0574,,,,,
56:25.3,34100,3948285385.35,,,4878,81.3,34100,0.8462,3.41,0.1538,0.0569,,,,,
56:47.7,34100,3948285407.72,,,4901,81.7,34100,0.8462,3.41,0.1538,0.0574,,,,,
57:10.4,34100,3948285430.39,,,4923,82.1,34100,0.8462,3.41,0.1538,0.0581,,,,,
57:32.6,34100,3948285452.64,,,4946,82.4,34100,0.8462,3.41,0.1538,0.0571,,,,,
57:55.5,34200,3948285475.47,,,4968,82.8,34200,0.8486,3.42,0.1514,0.0576,,,,,
58:18.0,34100,3948285497.99,,,4991,83.2,34100,0.8462,3.41,0.1538,0.0577,,,,,
58:40.2,34100,3948285520.18,,,5013,83.6,34100,0.8462,3.41,0.1538,0.0569,,,,,
59:02.7,34000,3948285542.71,,,5036,83.9,34000,0.8437,3.40,0.1563,0.0587,,,,,
59:25.0,34200,3948285564.95,,,5058,84.3,34200,0.8486,3.42,0.1514,0.0561,,,,,
59:47.5,34100,3948285587.49,,,5081,84.7,34100,0.8462,3.41,0.1538,0.0578,,,,,
00:10.1,34100,3948285610.10,,,5103,85.1,34100,0.8462,3.41,0.1538,0.0580,,,,,
00:32.5,34300,3948285632.55,,,5126,85.4,34300,0.8511,3.43,0.1489,0.0557,,,,,
00:55.2,34100,3948285655.24,,,5148,85.8,34100,0.8462,3.41,0.1538,0.0582,,,,,
01:18.0,34200,3948285677.95,,,5171,86.2,34200,0.8486,3.42,0.1514,0.0573,,,,,
01:40.5,34000,3948285700.51,,,5194,86.6,34000,0.8437,3.40,0.1563,0.0588,,,,,
02:03.1,34200,3948285723.07,,,5216,86.9,34200,0.8486,3.42,0.1514,0.0569,,,,,
02:25.8,34100,3948285745.84,,,5239,87.3,34100,0.8462,3.41,0.1538,0.0584,,,,,
02:48.6,34200,3948285768.58,,,5262,87.7,34200,0.8486,3.42,0.1514,0.0574,,,,,
03:11.6,34100,3948285791.59,,,5285,88.1,34100,0.8462,3.41,0.1538,0.0590,,,,,
03:34.5,34200,3948285814.46,,,5307,88.5,34200,0.8486,3.42,0.1514,0.0577,,,,,
03:57.4,34200,3948285837.36,,,5330,88.8,34200,0.8486,3.42,0.1514,0.0578,,,,,
04:20.4,34100,3948285860.38,,,5353,89.2,34100,0.8462,3.41,0.1538,0.0590,,,,,
04:43.4,34100,3948285883.43,,,5376,89.6,34100,0.8462,3.41,0.1538,0.0591,,,,,
05:06.6,34100,3948285906.62,,,5400,90.0,34100,0.8462,3.41,0.1538,0.0595,,,,,
05:29.8,34000,3948285929.81,,,5423,90.4,34000,0.8437,3.40,0.1563,0.0604,,,,,
05:53.3,34000,3948285953.27,,,5446,90.8,34000,0.8437,3.40,0.1563,0.0611,,,,,
06:17.0,34200,3948285976.99,,,5470,91.2,34200,0.8486,3.42,0.1514,0.0598,,,,,
06:40.1,34000,3948286000.15,,,5493,91.6,34000,0.8437,3.40,0.1563,0.0604,,,,,
07:03.5,34000,3948286023.52,,,5517,91.9,34000,0.8437,3.40,0.1563,0.0609,,,,,
07:26.8,34100,3948286046.81,,,5540,92.3,34100,0.8462,3.41,0.1538,0.0597,,,,,
07:50.8,34200,3948286070.83,,,5564,92.7,34200,0.8486,3.42,0.1514,0.0606,,,,,
08:14.2,34300,3948286094.23,,,5587,93.1,34300,0.8511,3.43,0.1489,0.0581,,,,,
08:38.0,34000,3948286117.98,,,5611,93.5,34000,0.8437,3.40,0.1563,0.0619,,,,,
09:01.9,34100,3948286141.88,,,5635,93.9,34100,0.8462,3.41,0.1538,0.0613,,,,,
09:25.3,34200,3948286165.25,,,5658,94.3,34200,0.8486,3.42,0.1514,0.0590,,,,,
09:48.9,34200,3948286188.95,,,5682,94.7,34200,0.8486,3.42,0.1514,0.0598,,,,,
10:13.0,34300,3948286212.95,,,5706,95.1,34300,0.8511,3.43,0.1489,0.0596,,,,,
10:36.5,34400,3948286236.48,,,5730,95.5,34400,0.8536,3.44,0.1464,0.0574,,,,,
11:00.3,34100,3948286260.26,,,5753,95.9,34100,0.8462,3.41,0.1538,0.0610,,,,,
11:24.2,34100,3948286284.21,,,5777,96.3,34100,0.8462,3.41,0.1538,0.0614,,,,,
11:47.9,34300,3948286307.92,,,5801,96.7,34300,0.8511,3.43,0.1489,0.0588,,,,,
12:12.0,34100,3948286331.96,,,5825,97.1,34100,0.8462,3.41,0.1538,0.0616,,,,,
12:35.8,34200,3948286355.76,,,5849,97.5,34200,0.8486,3.42,0.1514,0.0600,,,,,
12:59.8,34200,3948286379.79,,,5873,97.9,34200,0.8486,3.42,0.1514,0.0606,,,,,
13:23.8,34200,3948286403.84,,,5897,98.3,34200,0.8486,3.42,0.1514,0.0607,,,,,
13:47.8,34200,3948286427.84,,,5921,98.7,34200,0.8486,3.42,0.1514,0.0605,,,,,
14:12.1,34300,3948286452.06,,,5945,99.1,34300,0.8511,3.43,0.1489,0.0601,,,,,
14:36.1,34400,3948286476.10,,,5969,99.5,34400,0.8536,3.44,0.1464,0.0587,,,,,
15:00.5,34300,3948286500.50,,,5994,99.9,34300,0.8511,3.43,0.1489,0.0605,,,,,
15:24.6,34100,3948286524.60,,,6018,100.3,34100,0.8462,3.41,0.1538,0.0618,,,,,
15:48.9,34200,3948286548.92,,,6042,100.7,34200,0.8486,3.42,0.1514,0.0613,,,,,
16:13.3,34200,3948286573.31,,,6066,101.1,34200,0.8486,3.42,0.1514,0.0615,,,,,
16:37.5,34300,3948286597.46,,,6090,101.5,34300,0.8511,3.43,0.1489,0.0599,,,,,
17:02.0,34100,3948286622.04,,,6115,101.9,34100,0.8462,3.41,0.1538,0.0630,,,,,
17:26.3,34400,3948286646.31,,,6139,102.3,34400,0.8536,3.44,0.1464,0.0592,,,,,
17:51.5,34200,3948286671.47,,,6164,102.7,34200,0.8486,3.42,0.1514,0.0635,,,,,
18:16.4,34400,3948286696.44,,,6189,103.2,34400,0.8536,3.44,0.1464,0.0609,,,,,
18:40.9,34200,3948286720.94,,,6214,103.6,34200,0.8486,3.42,0.1514,0.0618,,,,,
19:05.5,34100,3948286745.51,,,6239,104.0,34100,0.8462,3.41,0.1538,0.0630,,,,,
19:30.0,33900,3948286769.96,,,6263,104.4,33900,0.8412,3.39,0.1588,0.0647,,,,,
19:54.6,34400,3948286794.57,,,6288,104.8,34400,0.8536,3.44,0.1464,0.0601,,,,,
20:19.3,34200,3948286819.27,,,6312,105.2,34200,0.8486,3.42,0.1514,0.0623,,,,,
20:43.8,34100,3948286843.81,,,6337,105.6,34100,0.8462,3.41,0.1538,0.0629,,,,,
21:08.9,34100,3948286868.86,,,6362,106.0,34100,0.8462,3.41,0.1538,0.0642,,,,,
21:33.9,34200,3948286893.86,,,6387,106.4,34200,0.8486,3.42,0.1514,0.0631,,,,,
21:59.7,34400,3948286919.75,,,6413,106.9,34400,0.8536,3.44,0.1464,0.0632,,,,,
22:24.5,34400,3948286944.54,,,6438,107.3,34400,0.8536,3.44,0.1464,0.0605,,,,,
22:49.4,34100,3948286969.44,,,6462,107.7,34100,0.8462,3.41,0.1538,0.0639,,,,,
23:14.7,34200,3948286994.69,,,6488,108.1,34200,0.8486,3.42,0.1514,0.0637,,,,,
23:39.6,34100,3948287019.58,,,6513,108.5,34100,0.8462,3.41,0.1538,0.0638,,,,,
24:04.6,34100,3948287044.61,,,6538,109.0,34100,0.8462,3.41,0.1538,0.0642,,,,,
24:29.5,34100,3948287069.53,,,6563,109.4,34100,0.8462,3.41,0.1538,0.0639,,,,,
24:54.6,34100,3948287094.56,,,6588,109.8,34100,0.8462,3.41,0.1538,0.0642,,,,,
25:19.6,34100,3948287119.59,,,6613,110.2,34100,0.8462,3.41,0.1538,0.0642,,,,,
25:44.7,34300,3948287144.70,,,6638,110.6,34300,0.8511,3.43,0.1489,0.0623,,,,,
26:09.9,34100,3948287169.93,,,6663,111.0,34100,0.8462,3.41,0.1538,0.0647,,,,,
26:35.2,34400,3948287195.19,,,6688,111.5,34400,0.8536,3.44,0.1464,0.0616,,,,,
27:00.6,34400,3948287220.64,,,6714,111.9,34400,0.8536,3.44,0.1464,0.0621,,,,,
27:25.5,34200,3948287245.55,,,6739,112.3,34200,0.8486,3.42,0.1514,0.0628,,,,,
27:51.3,34300,3948287271.31,,,6764,112.7,34300,0.8511,3.43,0.1489,0.0639,,,,,
28:17.2,34300,3948287297.17,,,6790,113.2,34300,0.8511,3.43,0.1489,0.0642,,,,,
28:42.6,34200,3948287322.60,,,6816,113.6,34200,0.8486,3.42,0.1514,0.0641,,,,,
29:08.0,34200,3948287348.03,,,6841,114.0,34200,0.8486,3.42,0.1514,0.0642,,,,,
29:33.3,34100,3948287373.34,,,6866,114.4,34100,0.8462,3.41,0.1538,0.0649,,,,,
29:58.8,34400,3948287398.76,,,6892,114.9,34400,0.8536,3.44,0.1464,0.0620,,,,,
30:24.3,34400,3948287424.32,,,6917,115.3,34400,0.8536,3.44,0.1464,0.0624,,,,,
30:49.6,34200,3948287449.57,,,6943,115.7,34200,0.8486,3.42,0.1514,0.0637,,,,,
31:15.0,34200,3948287475.00,,,6968,116.1,34200,0.8486,3.42,0.1514,0.0641,,,,,
31:40.2,34000,3948287500.20,,,6993,116.6,34000,0.8437,3.40,0.1563,0.0656,,,,,
32:05.7,34300,3948287525.65,,,7019,117.0,34300,0.8511,3.43,0.1489,0.0632,,,,,
32:31.3,34100,3948287551.27,,,7044,117.4,34100,0.8462,3.41,0.1538,0.0657,,,,,
32:56.9,34300,3948287576.88,,,7070,117.8,34300,0.8511,3.43,0.1489,0.0636,,,,,
33:22.6,34200,3948287602.56,,,7096,118.3,34200,0.8486,3.42,0.1514,0.0648,,,,,
33:48.3,34100,3948287628.28,,,7121,118.7,34100,0.8462,3.41,0.1538,0.0660,,,,,
34:14.1,34200,3948287654.13,,,7147,119.1,34200,0.8486,3.42,0.1514,0.0652,,,,,
34:39.7,34200,3948287679.68,,,7173,119.5,34200,0.8486,3.42,0.1514,0.0645,,,,,
35:05.5,34200,3948287705.51,,,7199,120.0,34200,0.8486,3.42,0.1514,0.0652,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
