Raw data,,,C0,40000,time (s),time (mins),CO2,C/C0,C (%),1-C/C0,Integration,,Unit conversion,,,
09:04.1,0,3948271744,,,120,2.0,0,0.0000,0.00,1.0000,0.0834,,,,,
09:09.0,0,3948271749,,,125,2.1,0,0.0000,0.00,1.0000,0.0831,,,,,
09:14.0,0,3948271754,,,130,2.2,0,0.0000,0.00,1.0000,0.0834,,,,,
09:19.1,0,3948271759,,,135,2.3,0,0.0000,0.00,1.0000,0.0835,,,,,
09:24.0,0,3948271764,,,140,2.3,0,0.0000,0.00,1.0000,0.0832,,,,,
09:29.1,0,3948271769,,,145,2.4,0,0.0000,0.00,1.0000,0.0834,,,,,
09:34.1,0,3948271774,,,150,2.5,0,0.0000,0.00,1.0000,0.0833,,,,,
09:39.0,0,3948271779,,,155,2.6,0,0.0000,0.00,1.0000,0.0832,,,,,
09:44.0,0,3948271784,,,160,2.7,0,0.0000,0.00,1.0000,0.0834,,,,,
09:49.1,0,3948271789,,,165,2.8,0,0.0000,0.00,1.0000,0.0835,,,,,
09:54.0,0,3948271794,,,170,2.8,0,0.0000,0.00,1.0000,0.0832,,,,,
09:59.1,0,3948271799,,,175,2.9,0,0.0000,0.00,1.0000,0.0834,,,,,
10:04.1,0,3948271804,,,180,3.0,0,0.0000,0.00,1.0000,0.0833,,,,,
10:09.0,0,3948271809,,,185,3.1,0,0.0000,0.00,1.0000,0.0833,,,,,
10:14.0,0,3948271814,,,190,3.2,0,0.0000,0.00,1.0000,0.0833,,,,,
10:19.1,0,3948271819,,,195,3.3,0,0.0000,0.00,1.0000,0.0834,,,,,
10:24.0,0,3948271824,,,200,3.3,0,0.0000,0.00,1.0000,0.0831,,,,,
10:29.0,0,3948271829,,,205,3.4,0,0.0000,0.00,1.0000,0.0833,,,,,
10:34.0,0,3948271834,,,210,3.5,0,0.0000,0.00,1.0000,0.0835,,,,,
10:39.1,0,3948271839,,,215,3.6,0,0.0000,0.00,1.0000,0.0834,,,,,
10:44.0,0,3948271844,,,220,3.7,0,0.0000,0.00,1.0000,0.0832,,,,,
10:49.0,0,3948271849,,,225,3.8,0,0.0000,0.00,1.0000,0.0834,,,,,
10:54.0,0,3948271854,,,230,3.8,0,0.0000,0.00,1.0000,0.0832,,,,,
10:59.0,0,3948271859,,,235,3.9,0,0.0000,0.00,1.0000,0.0834,,,,,
11:04.1,0,3948271864,,,240,4.0,0,0.0000,0.00,1.0000,0.0835,,,,,
11:09.1,0,3948271869,,,245,4.1,0,0.0000,0.00,1.0000,0.0833,,,,,
11:14.0,0,3948271874,,,250,4.2,0,0.0000,0.00,1.0000,0.0832,,,,,
11:19.0,0,3948271879,,,255,4.3,0,0.0000,0.00,1.0000,0.0832,,,,,
11:24.0,0,3948271884,,,260,4.3,0,0.0000,0.00,1.0000,0.0835,,,,,
11:29.0,0,3948271889,,,265,4.4,0,0.0000,0.00,1.0000,0.0833,,,,,
11:34.1,0,3948271894,,,270,4.5,0,0.0000,0.00,1.0000,0.0835,,,,,
11:39.0,0,3948271899,,,275,4.6,0,0.0000,0.00,1.0000,0.0833,,,,,
11:44.0,0,3948271904,,,280,4.7,0,0.0000,0.00,1.0000,0.0834,,,,,
11:49.1,0,3948271909,,,285,4.8,0,0.0000,0.00,1.0000,0.0834,,,,,
11:54.1,0,3948271914,,,290,4.8,0,0.0000,0.00,1.0000,0.0834,,,,,
11:59.0,0,3948271919,,,295,4.9,0,0.0000,0.00,1.0000,0.0832,,,,,
12:04.0,0,3948271924,,,300,5.0,0,0.0000,0.00,1.0000,0.0833,,,,,
12:09.0,0,3948271929,,,305,5.1,0,0.0000,0.00,1.0000,0.0834,,,,,
12:14.0,0,3948271934,,,310,5.2,0,0.0000,0.00,1.0000,0.0832,,,,,
12:19.1,0,3948271939,,,315,5.3,0,0.0000,0.00,1.0000,0.0836,,,,,
12:24.0,0,3948271944,,,320,5.3,0,0.0000,0.00,1.0000,0.0831,,,,,
12:29.1,0,3948271949,,,325,5.4,0,0.0000,0.00,1.0000,0.0835,,,,,
12:34.1,0,3948271954,,,330,5.5,0,0.0000,0.00,1.0000,0.0834,,,,,
12:39.0,0,3948271959,,,335,5.6,0,0.0000,0.00,1.0000,0.0831,,,,,
12:44.0,0,3948271964,,,340,5.7,0,0.0000,0.00,1.0000,0.0833,,,,,
12:49.0,0,3948271969,,,345,5.8,0,0.0000,0.00,1.0000,0.0834,,,,,
12:54.0,0,3948271974,,,350,5.8,0,0.0000,0.00,1.0000,0.0833,,,,,
12:59.1,0,3948271979,,,355,5.9,0,0.0000,0.00,1.0000,0.0835,,,,,
13:04.1,0,3948271984,,,360,6.0,0,0.0000,0.00,1.0000,0.0834,,,,,
13:09.1,0,3948271989,,,365,6.1,0,0.0000,0.00,1.0000,0.0833,,,,,
13:14.0,0,3948271994,,,370,6.2,0,0.0000,0.00,1.0000,0.0832,,,,,
13:19.0,0,3948271999,,,375,6.3,0,0.0000,0.00,1.0000,0.0832,,,,,
13:24.0,0,3948272004,,,380,6.3,0,0.0000,0.00,1.0000,0.0834,,,,,
13:29.0,0,3948272009,,,385,6.4,0,0.0000,0.00,1.0000,0.0833,,,,,
13:34.1,0,3948272014,,,390,6.5,0,0.0000,0.00,1.0000,0.0835,,,,,
13:39.1,0,3948272019,,,395,6.6,0,0.0000,0.00,1.0000,0.0834,,,,,
13:44.1,0,3948272024,,,400,6.7,0,0.0000,0.00,1.0000,0.0833,,,,,
13:49.0,0,3948272029,,,405,6.8,0,0.0000,0.00,1.0000,0.0833,,,,,
13:54.1,0,3948272034,,,410,6.8,0,0.0000,0.00,1.0000,0.0834,,,,,
13:59.1,0,3948272039,,,415,6.9,0,0.0000,0.00,1.0000,0.0833,,,,,
14:04.0,0,3948272044,,,420,7.0,0,0.0000,0.00,1.0000,0.0831,,,,,
14:09.1,0,3948272049,,,425,7.1,0,0.0000,0.00,1.0000,0.0835,,,,,
14:14.1,0,3948272054,,,430,7.2,0,0.0000,0.00,1.0000,0.0833,,,,,
14:19.0,0,3948272059,,,435,7.3,0,0.0000,0.00,1.0000,0.0833,,,,,
14:24.0,0,3948272064,,,440,7.3,0,0.0000,0.00,1.0000,0.0832,,,,,
14:29.0,0,3948272069,,,445,7.4,0,0.0000,0.00,1.0000,0.0834,,,,,
14:34.1,0,3948272074,,,450,7.5,0,0.0000,0.00,1.0000,0.0835,,,,,
14:39.0,0,3948272079,,,455,7.6,0,0.0000,0.00,1.0000,0.0833,,,,,
14:44.0,0,3948272084,,,460,7.7,0,0.0000,0.00,1.0000,0.0833,,,,,
14:49.0,0,3948272089,,,465,7.8,0,0.0000,0.00,1.0000,0.0833,,,,,
14:54.1,0,3948272094,,,470,7.8,0,0.0000,0.00,1.0000,0.0835,,,,,
14:59.1,0,3948272099,,,475,7.9,0,0.0000,0.00,1.0000,0.0833,,,,,
15:04.1,0,3948272104,,,480,8.0,0,0.0000,0.00,1.0000,0.0834,,,,,
15:09.1,0,3948272109,,,485,8.1,0,0.0000,0.00,1.0000,0.0833,,,,,
15:14.1,0,3948272114,,,490,8.2,0,0.0000,0.00,1.0000,0.0834,,,,,
15:19.0,0,3948272119,,,495,8.3,0,0.0000,0.00,1.0000,0.0831,,,,,
15:24.0,0,3948272124,,,500,8.3,0,0.0000,0.00,1.0000,0.0834,,,,,
15:29.1,0,3948272129,,,505,8.4,0,0.0000,0.00,1.0000,0.0834,,,,,
15:34.1,0,3948272134,,,510,8.5,0,0.0000,0.00,1.0000,0.0833,,,,,
15:39.0,0,3948272139,,,515,8.6,0,0.0000,0.00,1.0000,0.0832,,,,,
15:44.1,0,3948272144,,,520,8.7,0,0.0000,0.00,1.0000,0.0835,,,,,
15:49.0,0,3948272149,,,525,8.8,0,0.0000,0.00,1.0000,0.0832,,,,,
15:54.1,0,3948272154,,,530,8.8,0,0.0000,0.00,1.0000,0.0835,,,,,
15:59.1,0,3948272159,,,535,8.9,0,0.0000,0.00,1.0000,0.0834,,,,,
16:04.1,0,3948272164,,,540,9.0,0,0.0000,0.00,1.0000,0.0832,,,,,
16:09.1,0,3948272169,,,545,9.1,0,0.0000,0.00,1.0000,0.0834,,,,,
16:14.1,0,3948272174,,,550,9.2,0,0.0000,0.00,1.0000,0.0833,,,,,
16:19.1,0,3948272179,,,555,9.3,0,0.0000,0.00,1.0000,0.0833,,,,,
16:24.1,0,3948272184,,,560,9.3,0,0.0000,0.00,1.0000,0.0833,,,,,
16:29.1,0,3948272189,,,565,9.4,0,0.0000,0.00,1.0000,0.0833,,,,,
16:34.0,0,3948272194,,,570,9.5,0,0.0000,0.00,1.0000,0.0833,,,,,
16:39.0,0,3948272199,,,575,9.6,0,0.0000,0.00,1.0000,0.0833,,,,,
16:44.1,0,3948272204,,,580,9.7,0,0.0000,0.00,1.0000,0.0836,,,,,
16:49.1,0,3948272209,,,585,9.8,0,0.0000,0.00,1.0000,0.0833,,,,,
16:54.0,0,3948272214,,,590,9.8,0,0.0000,0.00,1.0000,0.0832,,,,,
16:59.0,0,3948272219,,,595,9.9,0,0.0000,0.00,1.0000,0.0834,,,,,
17:04.0,0,3948272224,,,600,10.0,0,0.0000,0.00,1.0000,0.0832,,,,,
17:09.0,0,3948272229,,,605,10.1,0,0.0000,0.00,1.0000,0.0833,,,,,
17:14.0,0,3948272234,,,610,10.2,0,0.0000,0.00,1.0000,0.0833,,,,,
17:19.1,0,3948272239,,,615,10.3,0,0.0000,0.00,1.0000,0.0834,,,,,
17:24.1,0,3948272244,,,620,10.3,0,0.0000,0.00,1.0000,0.0833,,,,,
17:29.0,0,3948272249,,,625,10.4,0,0.0000,0.00,1.0000,0.0832,,,,,
17:34.0,0,3948272254,,,630,10.5,0,0.0000,0.00,1.0000,0.0833,,,,,
17:39.1,0,3948272259,,,635,10.6,0,0.0000,0.00,1.0000,0.0835,,,,,
17:44.0,0,3948272264,,,640,10.7,0,0.0000,0.00,1.0000,0.0832,,,,,
17:49.0,0,3948272269,,,645,10.8,0,0.0000,0.00,1.0000,0.0833,,,,,
17:54.0,0,3948272274,,,650,10.8,0,0.0000,0.00,1.0000,0.0833,,,,,
17:59.1,100,3948272279,,,655,10.9,100,0.0025,0.01,0.9975,0.0832,,,,,
18:04.1,300,3948272284,,,660,11.0,300,0.0075,0.03,0.9925,0.0827,,,,,
18:09.1,400,3948272289,,,665,11.1,400,0.0100,0.04,0.9900,0.0825,,,,,
18:14.0,500,3948272294,,,670,11.2,500,0.0125,0.05,0.9875,0.0822,,,,,
18:19.1,600,3948272299,,,675,11.3,600,0.0150,0.06,0.9850,0.0822,,,,,
18:24.1,700,3948272304,,,680,11.3,700,0.0175,0.07,0.9825,0.0818,,,,,
18:29.1,900,3948272309,,,685,11.4,900,0.0225,0.09,0.9775,0.0814,,,,,
18:34.1,1200,3948272314,,,690,11.5,1200,0.0300,0.12,0.9700,0.0809,,,,,
18:39.1,1600,3948272319,,,695,11.6,1600,0.0400,0.16,0.9600,0.0800,time,0.05,2000,0.002,0.95
18:44.1,2100,3948272324,,,700,11.7,2100,0.0525,0.21,0.9475,0.0790,11.65,0.95,0.06,,
18:49.1,2500,3948272329,,,705,11.8,2500,0.0625,0.25,0.9375,0.0781,12.52,11.63,,,
18:54.0,3100,3948272334,,,710,11.8,3100,0.0775,0.31,0.9225,0.0767,,,,,
18:59.1,3700,3948272339,,,715,11.9,3700,0.0925,0.37,0.9075,0.0757,,,,,
19:04.1,4400,3948272344,,,720,12.0,4400,0.1100,0.44,0.8900,0.0742,,,,,
19:09.0,5000,3948272349,,,725,12.1,5000,0.1250,0.50,0.8750,0.0727,,,,,
19:14.1,5500,3948272354,,,730,12.2,5500,0.1375,0.55,0.8625,0.0720,,,,,
19:19.0,6100,3948272359,,,735,12.3,6100,0.1525,0.61,0.8475,0.0705,,,,,
19:24.0,6600,3948272364,,,740,12.3,6600,0.1650,0.66,0.8350,0.0697,,,,,
19:29.0,7100,3948272369,,,745,12.4,7100,0.1775,0.71,0.8225,0.0685,,,,,
19:34.0,7600,3948272374,,,750,12.5,7600,0.1900,0.76,0.8100,0.0675,,,,,
19:39.0,8100,3948272379,,,755,12.6,8100,0.2025,0.81,0.7975,0.0665,,,,,
19:44.0,8600,3948272384,,,760,12.7,8600,0.2150,0.86,0.7850,0.0653,,,,,
19:49.1,9100,3948272389,,,765,12.8,9100,0.2275,0.91,0.7725,0.0645,,,,,
19:54.0,9500,3948272394,,,770,12.8,9500,0.2375,0.95,0.7625,0.0634,,,,,
19:59.1,9900,3948272399,,,775,12.9,9900,0.2475,0.99,0.7525,0.0628,,,,,
20:04.0,10200,3948272404,,,780,13.0,10200,0.2550,1.02,0.7450,0.0620,,,,,
20:09.1,10600,3948272409,,,785,13.1,10600,0.2650,1.06,0.7350,0.0613,,,,,
20:14.0,11100,3948272414,,,790,13.2,11100,0.2775,1.11,0.7225,0.0602,,,,,
20:19.1,11600,3948272419,,,795,13.3,11600,0.2900,1.16,0.7100,0.0592,,,,,
20:24.1,12000,3948272424,,,800,13.3,12000,0.3000,1.20,0.7000,0.0584,,,,,
20:29.0,12500,3948272429,,,805,13.4,12500,0.3125,1.25,0.6875,0.0571,,,,,
20:34.1,12900,3948272434,,,810,13.5,12900,0.3225,1.29,0.6775,0.0566,,,,,
20:39.0,13300,3948272439,,,815,13.6,13300,0.3325,1.33,0.6675,0.0555,,,,,
20:44.1,13700,3948272444,,,820,13.7,13700,0.3425,1.37,0.6575,0.0549,,,,,
20:49.1,14100,3948272449,,,825,13.8,14100,0.3525,1.41,0.6475,0.0539,,,,,
20:54.0,14500,3948272454,,,830,13.8,14500,0.3625,1.45,0.6375,0.0531,,,,,
20:59.1,14900,3948272459,,,835,13.9,14900,0.3725,1.49,0.6275,0.0524,,,,,
21:04.1,15300,3948272464,,,840,14.0,15300,0.3825,1.53,0.6175,0.0514,,,,,
21:09.0,15600,3948272469,,,845,14.1,15600,0.3900,1.56,0.6100,0.0508,,,,,
21:14.1,15900,3948272474,,,850,14.2,15900,0.3975,1.59,0.6025,0.0503,,,,,
21:19.1,16400,3948272479,,,855,14.3,16400,0.4100,1.64,0.5900,0.0492,,,,,
21:24.1,16600,3948272484,,,860,14.3,16600,0.4150,1.66,0.5850,0.0487,,,,,
21:29.1,16900,3948272489,,,865,14.4,16900,0.4225,1.69,0.5775,0.0482,,,,,
21:34.1,17400,3948272494,,,870,14.5,17400,0.4350,1.74,0.5650,0.0471,,,,,
21:39.1,17500,3948272499,,,875,14.6,17500,0.4375,1.75,0.5625,0.0468,,,,,
21:44.0,17800,3948272504,,,880,14.7,17800,0.4450,1.78,0.5550,0.0462,,,,,
21:49.1,18100,3948272509,,,885,14.8,18100,0.4525,1.81,0.5475,0.0456,,,,,
21:54.1,18500,3948272514,,,890,14.8,18500,0.4625,1.85,0.5375,0.0448,,,,,
21:59.0,18900,3948272519,,,895,14.9,18900,0.4725,1.89,0.5275,0.0439,,,,,
22:04.1,19200,3948272524,,,900,15.0,19200,0.4800,1.92,0.5200,0.0434,,,,,
22:09.1,19300,3948272529,,,905,15.1,19300,0.4825,1.93,0.5175,0.0431,,,,,
22:14.1,19500,3948272534,,,910,15.2,19500,0.4875,1.95,0.5125,0.0427,,,,,
22:19.1,19800,3948272539,,,915,15.3,19800,0.4950,1.98,0.5050,0.0421,,,,,
22:24.1,20200,3948272544,,,920,15.3,20200,0.5050,2.02,0.4950,0.0412,,,,,
22:29.0,20400,3948272549,,,925,15.4,20400,0.5100,2.04,0.4900,0.0408,,,,,
22:34.1,20500,3948272554,,,930,15.5,20500,0.5125,2.05,0.4875,0.0407,,,,,
22:39.0,20900,3948272559,,,935,15.6,20900,0.5225,2.09,0.4775,0.0397,,,,,
22:44.1,21100,3948272564,,,940,15.7,21100,0.5275,2.11,0.4725,0.0394,,,,,
22:49.1,21200,3948272569,,,945,15.8,21200,0.5300,2.12,0.4700,0.0392,,,,,
22:54.1,21400,3948272574,,,950,15.8,21400,0.5350,2.14,0.4650,0.0387,,,,,
22:59.0,21500,3948272579,,,955,15.9,21500,0.5375,2.15,0.4625,0.0385,,,,,
23:04.1,21700,3948272584,,,960,16.0,21700,0.5425,2.17,0.4575,0.0381,,,,,
23:09.1,21900,3948272589,,,965,16.1,21900,0.5475,2.19,0.4525,0.0377,,,,,
23:14.1,22100,3948272594,,,970,16.2,22100,0.5525,2.21,0.4475,0.0373,,,,,
23:19.1,22400,3948272599,,,975,16.3,22400,0.5600,2.24,0.4400,0.0367,,,,,
23:24.1,22500,3948272604,,,980,16.3,22500,0.5625,2.25,0.4375,0.0365,,,,,
23:29.0,22700,3948272609,,,985,16.4,22700,0.5675,2.27,0.4325,0.0360,,,,,
23:34.1,22900,3948272614,,,990,16.5,22900,0.5725,2.29,0.4275,0.0357,,,,,
23:39.1,23000,3948272619,,,995,16.6,23000,0.5750,2.30,0.4250,0.0354,,,,,
23:44.1,23300,3948272624,,,1000,16.7,23300,0.5825,2.33,0.4175,0.0348,,,,,
23:49.1,23500,3948272629,,,1005,16.8,23500,0.5875,2.35,0.4125,0.0344,,,,,
23:54.1,23600,3948272634,,,1010,16.8,23600,0.5900,2.36,0.4100,0.0342,,,,,
23:59.1,23800,3948272639,,,1015,16.9,23800,0.5950,2.38,0.4050,0.0338,,,,,
24:04.1,23800,3948272644,,,1020,17.0,23800,0.5950,2.38,0.4050,0.0338,,,,,
24:09.1,23900,3948272649,,,1025,17.1,23900,0.5975,2.39,0.4025,0.0335,,,,,
24:14.1,24100,3948272654,,,1030,17.2,24100,0.6025,2.41,0.3975,0.0331,,,,,
24:19.1,24300,3948272659,,,1035,17.3,24300,0.6075,2.43,0.3925,0.0327,,,,,
24:24.1,24400,3948272664,,,1040,17.3,24400,0.6100,2.44,0.3900,0.0325,,,,,
24:29.1,24600,3948272669,,,1045,17.4,24600,0.6150,2.46,0.3850,0.0321,,,,,
24:34.1,24600,3948272674,,,1050,17.5,24600,0.6150,2.46,0.3850,0.0321,,,,,
24:39.1,24900,3948272679,,,1055,17.6,24900,0.6225,2.49,0.3775,0.0314,,,,,
24:44.1,25100,3948272684,,,1060,17.7,25100,0.6275,2.51,0.3725,0.0310,,,,,
24:49.1,25000,3948272689,,,1065,17.8,25000,0.6250,2.50,0.3750,0.0313,,,,,
24:54.0,25100,3948272694,,,1070,17.8,25100,0.6275,2.51,0.3725,0.0310,,,,,
24:59.1,25200,3948272699,,,1075,17.9,25200,0.6300,2.52,0.3700,0.0309,,,,,
25:04.1,25500,3948272704,,,1080,18.0,25500,0.6375,2.55,0.3625,0.0302,,,,,
25:09.1,25600,3948272709,,,1085,18.1,25600,0.6400,2.56,0.3600,0.0300,,,,,
25:14.0,25700,3948272714,,,1090,18.2,25700,0.6425,2.57,0.3575,0.0297,,,,,
25:19.1,25800,3948272719,,,1095,18.3,25800,0.6450,2.58,0.3550,0.0296,,,,,
25:24.0,26000,3948272724,,,1100,18.3,26000,0.6500,2.60,0.3500,0.0291,,,,,
25:29.1,26200,3948272729,,,1105,18.4,26200,0.6550,2.62,0.3450,0.0288,,,,,
25:34.1,26300,3948272734,,,1110,18.5,26300,0.6575,2.63,0.3425,0.0286,,,,,
25:39.1,26300,3948272739,,,1115,18.6,26300,0.6575,2.63,0.3425,0.0285,,,,,
25:44.1,26600,3948272744,,,1120,18.7,26600,0.6650,2.66,0.3350,0.0279,,,,,
25:49.0,26500,3948272749,,,1125,18.8,26500,0.6625,2.65,0.3375,0.0281,,,,,
25:54.1,26700,3948272754,,,1130,18.8,26700,0.6675,2.67,0.3325,0.0277,,,,,
25:59.1,26600,3948272759,,,1135,18.9,26600,0.6650,2.66,0.3350,0.0279,,,,,
26:04.1,26700,3948272764,,,1140,19.0,26700,0.6675,2.67,0.3325,0.0277,,,,,
26:09.1,26900,3948272769,,,1145,19.1,26900,0.6725,2.69,0.3275,0.0273,,,,,
26:14.0,26900,3948272774,,,1150,19.2,26900,0.6725,2.69,0.3275,0.0273,,,,,
26:19.1,26900,3948272779,,,1155,19.3,26900,0.6725,2.69,0.3275,0.0273,,,,,
26:24.1,27000,3948272784,,,1160,19.3,27000,0.6750,2.70,0.3250,0.0271,,,,,
26:29.1,27100,3948272789,,,1165,19.4,27100,0.6775,2.71,0.3225,0.0269,,,,,
26:34.1,27200,3948272794,,,1170,19.5,27200,0.6800,2.72,0.3200,0.0266,,,,,
26:39.0,27300,3948272799,,,1175,19.6,27300,0.6825,2.73,0.3175,0.0264,,,,,
26:44.1,27400,3948272804,,,1180,19.7,27400,0.6850,2.74,0.3150,0.0263,,,,,
26:49.1,27400,3948272809,,,1185,19.8,27400,0.6850,2.74,0.3150,0.0262,,,,,
26:54.0,27500,3948272814,,,1190,19.8,27500,0.6875,2.75,0.3125,0.0260,,,,,
26:59.1,27500,3948272819,,,1195,19.9,27500,0.6875,2.75,0.3125,0.0261,,,,,
27:04.0,27800,3948272824,,,1200,20.0,27800,0.6950,2.78,0.3050,0.0254,,,,,
27:09.1,27800,3948272829,,,1205,20.1,27800,0.6950,2.78,0.3050,0.0255,,,,,
27:14.1,27800,3948272834,,,1210,20.2,27800,0.6950,2.78,0.3050,0.0254,,,,,
27:19.1,28000,3948272839,,,1215,20.3,28000,0.7000,2.80,0.3000,0.0249,,,,,
27:24.1,28000,3948272844,,,1220,20.3,28000,0.7000,2.80,0.3000,0.0250,,,,,
27:29.1,28100,3948272849,,,1225,20.4,28100,0.7025,2.81,0.2975,0.0248,,,,,
27:34.1,28200,3948272854,,,1230,20.5,28200,0.7050,2.82,0.2950,0.0246,,,,,
27:39.1,28200,3948272859,,,1235,20.6,28200,0.7050,2.82,0.2950,0.0246,,,,,
27:44.1,28200,3948272864,,,1240,20.7,28200,0.7050,2.82,0.2950,0.0246,,,,,
27:49.0,28400,3948272869,,,1245,20.8,28400,0.7100,2.84,0.2900,0.0241,,,,,
27:54.1,28400,3948272874,,,1250,20.8,28400,0.7100,2.84,0.2900,0.0242,,,,,
27:59.0,28400,3948272879,,,1255,20.9,28400,0.7100,2.84,0.2900,0.0242,,,,,
28:04.1,28500,3948272884,,,1260,21.0,28500,0.7125,2.85,0.2875,0.0240,,,,,
28:09.1,28700,3948272889,,,1265,21.1,28700,0.7175,2.87,0.2825,0.0236,,,,,
28:14.1,28600,3948272894,,,1270,21.2,28600,0.7150,2.86,0.2850,0.0237,,,,,
28:19.1,28800,3948272899,,,1275,21.3,28800,0.7200,2.88,0.2800,0.0233,,,,,
28:24.0,28800,3948272904,,,1280,21.3,28800,0.7200,2.88,0.2800,0.0233,,,,,
28:29.1,28700,3948272909,,,1285,21.4,28700,0.7175,2.87,0.2825,0.0236,,,,,
28:34.1,28800,3948272914,,,1290,21.5,28800,0.7200,2.88,0.2800,0.0233,,,,,
28:39.1,28700,3948272919,,,1295,21.6,28700,0.7175,2.87,0.2825,0.0236,,,,,
28:44.0,28900,3948272924,,,1300,21.7,28900,0.7225,2.89,0.2775,0.0231,,,,,
28:49.1,29000,3948272929,,,1305,21.8,29000,0.7250,2.90,0.2750,0.0230,,,,,
28:54.1,29300,3948272934,,,1310,21.8,29300,0.7325,2.93,0.2675,0.0223,,,,,
28:59.1,29300,3948272939,,,1315,21.9,29300,0.7325,2.93,0.2675,0.0223,,,,,
29:04.0,29300,3948272944,,,1320,22.0,29300,0.7325,2.93,0.2675,0.0223,,,,,
29:09.1,29300,3948272949,,,1325,22.1,29300,0.7325,2.93,0.2675,0.0223,,,,,
29:14.0,29200,3948272954,,,1330,22.2,29200,0.7300,2.92,0.2700,0.0225,,,,,
29:19.1,29300,3948272959,,,1335,22.3,29300,0.7325,2.93,0.2675,0.0223,,,,,
29:24.1,29300,3948272964,,,1340,22.3,29300,0.7325,2.93,0.2675,0.0223,,,,,
29:29.1,29500,3948272969,,,1345,22.4,29500,0.7375,2.95,0.2625,0.0219,,,,,
29:34.1,29600,3948272974,,,1350,22.5,29600,0.7400,2.96,0.2600,0.0217,,,,,
29:39.1,29700,3948272979,,,1355,22.6,29700,0.7425,2.97,0.2575,0.0215,,,,,
29:44.0,29700,3948272984,,,1360,22.7,29700,0.7425,2.97,0.2575,0.0214,,,,,
29:49.1,29700,3948272989,,,1365,22.8,29700,0.7425,2.97,0.2575,0.0215,,,,,
29:54.1,29600,3948272994,,,1370,22.8,29600,0.7400,2.96,0.2600,0.0216,,,,,
29:59.1,29600,3948272999,,,1375,22.9,29600,0.7400,2.96,0.2600,0.0217,,,,,
30:04.1,29800,3948273004,,,1380,23.0,29800,0.7450,2.98,0.2550,0.0212,,,,,
30:09.1,29900,3948273009,,,1385,23.1,29900,0.7475,2.99,0.2525,0.0210,,,,,
30:14.1,29900,3948273014,,,1390,23.2,29900,0.7475,2.99,0.2525,0.0210,,,,,
30:19.0,30100,3948273019,,,1395,23.3,30100,0.7525,3.01,0.2475,0.0206,,,,,
30:24.1,30000,3948273024,,,1400,23.3,30000,0.7500,3.00,0.2500,0.0209,,,,,
30:29.0,30100,3948273029,,,1405,23.4,30100,0.7525,3.01,0.2475,0.0206,,,,,
30:34.1,30100,3948273034,,,1410,23.5,30100,0.7525,3.01,0.2475,0.0207,,,,,
30:39.1,30100,3948273039,,,1415,23.6,30100,0.7525,3.01,0.2475,0.0206,,,,,
30:44.0,30200,3948273044,,,1420,23.7,30200,0.7550,3.02,0.2450,0.0204,,,,,
30:49.0,30100,3948273049,,,1425,23.8,30100,0.7525,3.01,0.2475,0.0206,,,,,
