Raw data,,,C0,39900,time (s),time (mins),CO2,C/C0,C (%),1-C/C0,Integration,,Unit conversion,,,
3:58:04 PM,0,3950697484,,0.0399,0,0.0,0,0.0000,0.00,1.0000,,,P,101325,Pa,
3:58:09 PM,0,3950697489,,,5,0.1,0,0.0000,0.00,1.0000,0.0835,,R,8.314,J/molK,
3:58:14 PM,0,3950697494,,,10,0.2,0,0.0000,0.00,1.0000,0.0832,,v,50,ml/min,
3:58:19 PM,0,3950697499,,,15,0.3,0,0.0000,0.00,1.0000,0.0833,,T,296.15,K,
3:58:24 PM,0,3950697504,,,20,0.3,0,0.0000,0.00,1.0000,0.0833,,PV/RT,2057.618517,,
3:58:29 PM,0,3950697509,,,25,0.4,0,0.0000,0.00,1.0000,0.0834,,,,,
3:58:34 PM,0,3950697514,,,30,0.5,0,0.0000,0.00,1.0000,0.0832,,,,,
3:58:39 PM,0,3950697519,,,35,0.6,0,0.0000,0.00,1.0000,0.0833,,,,,
3:58:44 PM,0,3950697524,,,40,0.7,0,0.0000,0.00,1.0000,0.0835,,,,,
3:58:49 PM,0,3950697529,,,45,0.8,0,0.0000,0.00,1.0000,0.0833,,,,,
3:58:54 PM,0,3950697534,,,50,0.8,0,0.0000,0.00,1.0000,0.0834,,,,,
3:58:59 PM,0,3950697539,,,55,0.9,0,0.0000,0.00,1.0000,0.0834,,,,,
3:59:04 PM,0,3950697544,,,60,1.0,0,0.0000,0.00,1.0000,0.0832,,,,,
3:59:09 PM,0,3950697549,,,65,1.1,0,0.0000,0.00,1.0000,0.0835,,,,,
3:59:14 PM,0,3950697554,,,70,1.2,0,0.0000,0.00,1.0000,0.0831,,,,,
3:59:19 PM,0,3950697559,,,75,1.3,0,0.0000,0.00,1.0000,0.0834,,,,,
3:59:24 PM,0,3950697564,,,80,1.3,0,0.0000,0.00,1.0000,0.0833,,,,,
3:59:29 PM,0,3950697569,,,85,1.4,0,0.0000,0.00,1.0000,0.0833,,,,,
3:59:34 PM,0,3950697574,,,90,1.5,0,0.0000,0.00,1.0000,0.0834,,,,,
3:59:39 PM,0,3950697579,,,95,1.6,0,0.0000,0.00,1.0000,0.0833,,,,,
3:59:44 PM,0,3950697584,,,100,1.7,0,0.0000,0.00,1.0000,0.0834,,,,,
3:59:49 PM,0,3950697589,,,105,1.8,0,0.0000,0.00,1.0000,0.0833,,,,,
3:59:54 PM,0,3950697594,,,110,1.8,0,0.0000,0.00,1.0000,0.0833,,,,,
3:59:59 PM,0,3950697599,,,115,1.9,0,0.0000,0.00,1.0000,0.0832,,,,,
4:00:04 PM,0,3950697604,,,120,2.0,0,0.0000,0.00,1.0000,0.0833,,,,,
4:00:09 PM,0,3950697609,,,125,2.1,0,0.0000,0.00,1.0000,0.0834,,,,,
4:00:14 PM,0,3950697614,,,130,2.2,0,0.0000,0.00,1.0000,0.0833,,,,,
4:00:19 PM,0,3950697619,,,135,2.2,0,0.0000,0.00,1.0000,0.0831,,,,,
4:00:24 PM,0,3950697624,,,140,2.3,0,0.0000,0.00,1.0000,0.0836,,,,,
4:00:29 PM,0,3950697629,,,145,2.4,0,0.0000,0.00,1.0000,0.0833,,,,,
4:00:34 PM,0,3950697634,,,150,2.5,0,0.0000,0.00,1.0000,0.0832,,,,,
4:00:39 PM,0,3950697639,,,155,2.6,0,0.0000,0.00,1.0000,0.0834,,,,,
4:00:44 PM,0,3950697644,,,160,2.7,0,0.0000,0.00,1.0000,0.0833,,,,,
4:00:49 PM,0,3950697649,,,165,2.8,0,0.0000,0.00,1.0000,0.0833,,,,,
4:00:54 PM,0,3950697654,,,170,2.8,0,0.0000,0.00,1.0000,0.0835,,,,,
4:00:59 PM,0,3950697659,,,175,2.9,0,0.0000,0.00,1.0000,0.0832,,,,,
4:01:04 PM,0,3950697664,,,180,3.0,0,0.0000,0.00,1.0000,0.0834,,,,,
4:01:09 PM,0,3950697669,,,185,3.1,0,0.0000,0.00,1.0000,0.0831,,,,,
4:01:14 PM,0,3950697674,,,190,3.2,0,0.0000,0.00,1.0000,0.0833,,,,,
4:01:19 PM,0,3950697679,,,195,3.3,0,0.0000,0.00,1.0000,0.0835,,,,,
4:01:24 PM,0,3950697684,,,200,3.3,0,0.0000,0.00,1.0000,0.0833,,,,,
4:01:29 PM,0,3950697689,,,205,3.4,0,0.0000,0.00,1.0000,0.0832,,,,,
4:01:34 PM,0,3950697694,,,210,3.5,0,0.0000,0.00,1.0000,0.0833,,,,,
4:01:39 PM,0,3950697699,,,215,3.6,0,0.0000,0.00,1.0000,0.0835,,,,,
