05/29/26 15:40:25.113,144080
05/29/26 15:40:52.650,144680
05/29/26 15:41:20.114,143690
05/29/26 15:41:47.773,144080
05/29/26 15:42:15.497,145270
05/29/26 15:42:43.259,144870
05/29/26 15:43:11.122,144080
05/29/26 15:43:38.909,144680
05/29/26 15:44:06.788,145270
05/29/26 15:44:34.511,144870
05/29/26 15:45:02.388,145260
05/29/26 15:45:30.604,145460
05/29/26 15:45:58.681,144860
05/29/26 15:46:26.763,144860
05/29/26 15:46:55.004,144080
05/29/26 15:47:23.331,145460
05/29/26 15:47:51.550,145460
05/29/26 15:48:19.939,146470
05/29/26 15:48:48.323,145260
05/29/26 15:49:16.702,146460
05/29/26 15:49:45.196,146050
05/29/26 15:50:13.542,145260
05/29/26 15:50:42.102,147300
05/29/26 15:51:10.611,145650
05/29/26 15:51:39.348,146260
05/29/26 15:52:08.012,146260
05/29/26 15:52:36.836,145640
05/29/26 15:53:05.795,146870
05/29/26 15:53:34.797,145450
05/29/26 15:54:03.851,145640
05/29/26 15:54:32.824,147290
05/29/26 15:55:01.869,147290
05/29/26 15:55:31.103,146450
05/29/26 15:56:00.111,146450
05/29/26 15:56:29.411,148110
05/29/26 15:56:58.675,146450
05/29/26 15:57:27.854,146660
05/29/26 15:57:57.128,146450
05/29/26 15:58:26.479,145830
05/29/26 15:58:55.805,146250
05/29/26 15:59:25.244,148110
05/29/26 15:59:54.616,147070
05/29/26 16:00:24.031,148530
05/29/26 16:00:53.511,147070
05/29/26 16:01:23.088,146660
05/29/26 16:01:52.731,147070
05/29/26 16:02:22.470,147070
05/29/26 16:02:52.279,147280
05/29/26 16:03:22.003,146860
05/29/26 16:03:51.960,147280
05/29/26 16:04:21.699,147900
05/29/26 16:04:51.701,146660
05/29/26 16:05:21.704,148320
05/29/26 16:05:51.761,148730
05/29/26 16:06:21.790,148730
05/29/26 16:06:51.867,148530
05/29/26 16:07:21.861,148940
05/29/26 16:07:51.867,148320
05/29/26 16:08:21.874,147280
05/29/26 16:08:52.371,149560
05/29/26 16:09:22.595,148730
05/29/26 16:09:52.941,148320
05/29/26 16:10:23.388,148940
05/29/26 16:10:53.892,148940
05/29/26 16:11:24.073,148320
05/29/26 16:11:54.584,148730
05/29/26 16:12:24.958,149150
05/29/26 16:12:55.576,148530
05/29/26 16:13:26.161,148940
05/29/26 16:13:58.742,148530
05/29/26 16:14:30.919,148940
05/29/26 16:15:02.804,148940
05/29/26 16:15:35.114,148530
05/29/26 16:16:07.373,148940
05/29/26 16:16:39.652,149150
05/29/26 16:17:12.157,148320
05/29/26 16:17:44.423,149560
05/29/26 16:18:16.879,148110
05/29/26 16:18:49.428,147900
05/29/26 16:19:21.908,148940
05/29/26 16:19:54.329,147900
05/29/26 16:20:26.837,147490
05/29/26 16:20:59.381,148530
05/29/26 16:21:32.092,148940
05/29/26 16:22:04.666,149560
05/29/26 16:22:37.224,148730
05/29/26 16:23:10.204,150810
05/29/26 16:23:43.076,149980
05/29/26 16:24:15.879,148940
05/29/26 16:24:48.588,149570
05/29/26 16:25:21.671,149570
05/29/26 16:25:54.559,149980
05/29/26 16:26:27.497,149150
05/29/26 16:27:00.534,149570
05/29/26 16:27:33.421,149770
05/29/26 16:28:06.454,148530
05/29/26 16:28:39.544,148530
05/29/26 16:29:12.763,148330
05/29/26 16:29:46.046,148740
05/29/26 16:30:19.278,149980
05/29/26 16:30:52.582,149780
05/29/26 16:31:25.874,148950
05/29/26 16:31:59.462,149570
05/29/26 16:32:32.877,148740
05/29/26 16:33:06.410,148330
05/29/26 16:33:39.862,148540
05/29/26 16:34:13.659,150400
05/29/26 16:34:47.342,149160
05/29/26 16:35:21.175,149990
05/29/26 16:35:54.860,150410
05/29/26 16:36:28.732,149580
05/29/26 16:37:02.456,150200
05/29/26 16:37:36.271,150200
05/29/26 16:38:10.172,150410
05/29/26 16:38:44.398,149580
05/29/26 16:39:18.487,149990
05/29/26 16:39:52.553,149990
05/29/26 16:40:26.712,149580
05/29/26 16:41:01.076,151030
05/29/26 16:41:35.396,151650
05/29/26 16:42:09.877,149170
05/29/26 16:42:44.273,150410
05/29/26 16:43:18.717,151240
05/29/26 16:43:53.540,150620
05/29/26 16:44:28.276,150620
05/29/26 16:45:03.085,150200
05/29/26 16:45:37.987,149990
05/29/26 16:46:12.626,149170
05/29/26 16:46:47.510,151870
05/29/26 16:47:22.356,151030
05/29/26 16:47:57.163,150620
05/29/26 16:48:32.095,150000
05/29/26 16:49:07.061,150630
05/29/26 16:49:42.191,151660
05/29/26 16:50:17.361,151240
05/29/26 16:50:52.517,152070
05/29/26 16:51:27.619,150000
05/29/26 16:52:02.702,148960
05/29/26 16:52:37.964,151240
05/29/26 16:53:13.383,149170
05/29/26 16:53:48.744,150830
05/29/26 16:54:24.271,150210
05/29/26 16:54:59.817,151460
05/29/26 16:55:35.831,150630
05/29/26 16:56:11.480,150630
05/29/26 16:56:47.256,150420
05/29/26 16:57:22.747,150210
05/29/26 16:57:58.412,150420
05/29/26 16:58:34.321,152490
05/29/26 16:59:10.360,151250
05/29/26 16:59:46.289,151250
05/29/26 17:00:22.053,151250
05/29/26 17:00:58.196,149170
05/29/26 17:01:34.329,149790
05/29/26 17:02:10.413,150840
05/29/26 17:02:46.605,151460
05/29/26 17:03:22.946,150840
05/29/26 17:03:59.372,151670
