run_id,fmt,code,name,converged,n,p,RSS,R2,AdjR2,RMSE,chi2_red,AIC,AICc,W_AICc,AAD,params,stderr,message,t_b_s,t_E_s,t50_s,q_dyn_mol_per_kg,L_MTZ_m,efficiency
run 6,C,M01,Yoon-Nelson / Thomas / BA (logistic),True,285,2,0.9212944393449228,0.9418312529896081,0.941625709713953,0.0570566155922716,0.0032554573828442505,-1630.322461962493,-1630.2799087710036,9.85967654375977e-305,14.816433226341804,k_YN=0.00394886;tau=349.692,k_YN=0.000154501;tau=10.1312,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M02,Clark,True,285,3,0.6214140932079808,0.960765117390474,0.960486855811683,0.0468594656033973,0.0022035960752056056,-1740.5503330925246,-1740.4649238398556,4.0255627317209616e-291,9.316162431283558,r=0.00284712;A=0.0177951;n=1.01,r=0.000201379;A=0.3116;n=0.173719,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M03,Fractal Clark,True,285,4,0.007974662171883681,0.9994964952716968,0.9994911197763768,0.0053083913076569025,2.8379580682860077e-05,-2979.932924125295,-2979.7900669824376,5.258502372299767e-22,0.5218666377524909,r=0.142195;A0=0.0862631;n=1.01;h=0.688258,r=0.0139956;A0=0.542178;n=0.0609728;h=0.0136143,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M04,Modified Dose-Response (Yan),True,285,2,0.04856045053343357,0.9969339871802565,0.9969231532126955,0.01309930143167942,0.0001715916979979985,-2469.068984881297,-2469.026431689808,6.4557676602983744e-133,0.029822456427538307,a=1.2389;t50=239.894,a=0.0091296;t50=2.13738,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M05,"Wolborska (linearised, early)",True,3,2,0.0001382288559447178,0.9736905921160235,0.947381184232047,0.011757076845233165,0.0001382288559447178,-25.9556364759558,inf,,0.11215227432033838,slope=0.0400946;intercept=-3.73874,slope=0.00798357;intercept=0.319386,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M06,Gudermannian (Hu 2021),True,285,2,0.8859058337536094,0.9440656210241697,0.9438679730419229,0.0559500608270434,0.0031304093065498565,-1641.4856320706783,-1641.443078879189,9.85967654375977e-305,15.642958118266924,k=0.00316361;tau=346.658,k=0.000125304;tau=10.0771,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M07,Error-Function (Hu 2021),True,285,2,0.9760632833118614,0.9383732542297005,0.9381554918771553,0.0587280756267934,0.0034489868668263653,-1613.8643551120301,-1613.8218019205408,9.85967654375977e-305,13.70017279037682,k=0.00171895;tau=353.317,k=6.60454e-05;tau=10.2109,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M08,Tanh (Hu 2019),True,285,2,0.921294439007812,0.9418312530108927,0.9416257097353128,0.05705661558183281,0.003255457381653046,-1630.3224620667772,-1630.279908875288,9.85967654375977e-305,14.816359860554567,k=0.00197444;tau=349.691,k=7.72509e-05;tau=10.1312,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M09,Log-Normal (Chu-Hashim),True,285,2,0.013856395638153704,0.9991251340093567,0.9991220426100964,0.006997322970731512,4.896252875672687e-05,-2826.476802968789,-2826.4342497772996,2.6306888507941755e-55,0.02290636169292018,a=1.41874;b=5.46139,a=0.00534392;b=0.00495658,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M10,Fractal Gudermannian (Hu 2024),True,285,3,0.005695347564977592,0.999640406782571,0.9996378564760644,0.004486078806313808,2.019626796091345e-05,-3077.8695277946167,-3077.7841185419475,0.5,0.016662409905993457,k0=0.0452729;tau0=237.076;h=0.467123,k0=0.000766154;tau0=0.849004;h=0.0024173,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M11,Fractal Error-Function (Hu 2024),True,285,3,0.015327761611970183,0.9990322348107558,0.9990253712278533,0.007359463418557219,5.435376458145455e-05,-2795.714955320486,-2795.6295460678166,5.381620454618626e-62,0.026032457569172898,k0=0.0391285;tau0=223.372;h=0.548947,k0=0.00102426;tau0=1.31869;h=0.00368553,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M12,Gompertz (Chu 2020),True,285,2,0.6179824465321394,0.960981784916936,0.9608439113654057,0.0467299000282546,0.002183683556650669,-1744.1285556718574,-1744.086002480368,2.4611259229311115e-290,9.236545032842212,alpha_G=0.568756;beta_G=0.00283667,alpha_G=0.0323439;beta_G=8.3707e-05,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M13,Log-Gompertz (Chu 2020),True,285,2,0.17021306464836222,0.9892530766793359,0.9892151016852699,0.02452467313537613,0.0006014595923970397,-2111.610143365016,-2111.5675901735267,1.5443534511438414e-210,0.049548383323683706,alpha_G=5.04916;beta_G=1.00259,alpha_G=0.0783809;beta_G=0.0128619,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M14,Weibull (Chu 2021),True,285,2,0.04261955997837977,0.9973090835066373,0.9972995749677914,0.012271884609425984,0.00015059915186706633,-2506.2603797257734,-2506.217826534284,7.69053706456399e-125,0.03591469536847185,tau=417.703;k=0.672637,tau=3.09878;k=0.00485809,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M15,Avrami (Singh),True,285,2,0.042619559978473005,0.9973090835066314,0.9972995749677855,0.012271884609439407,0.0001505991518673958,-2506.26037972515,-2506.2178265336606,7.690537062166625e-125,0.03591469815362703,k=0.0172627;n=0.672637,k=0.000553609;n=0.00485808,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M16,Klinkenberg,True,285,2,10.654062554656944,0.3273231196148493,0.32494616950748123,0.19402799836809956,0.03764686415073125,-932.6661515910915,-932.6235983996022,9.85967654375977e-305,108.4745603841491,K_fa=1;K=715.609,K_fa=0.165797;K=73.9245,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M17,Dima (wave erf),True,285,2,0.9760632813844543,0.9383732543513933,0.9381554919992781,0.05872807556880899,0.0034489868600157394,-1613.8643556748123,-1613.821802483323,9.85967654375977e-305,13.699879512830522,v_d=0.00283035;sigma_a=1.16427,v_d=8.17974e-05;sigma_a=0.0558838,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M18,Chern-Chien Langmuir,True,1,4,0.013932022500227313,,,0.1180339887499669,0.013932022500227313,3.7264346885237094,inf,,0.2360679774999338,K_fa=0.0166672;K_L=1;q0=1;t12=239.993,K_fa=0;K_L=0;q0=0;t12=0,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M19,Chern-Chien Freundlich,True,1,4,0.013932022500227313,,,0.1180339887499669,0.013932022500227313,3.7264346885237094,inf,,0.2360679774999338,K_fa=0.0166672;n=2;q0=1;t12=239.993,K_fa=0;n=0;q0=0;t12=0,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M20,Log-modified Bohart-Adams,True,285,2,0.04856045053344218,0.9969339871802559,0.996923153212695,0.013099301431680579,0.0001715916979980289,-2469.0689848812463,-2469.026431689757,6.455767660133972e-133,0.029822458830680507,k_BA=1.2389;log_a0_C0=5.4802,k_BA=0.00912961;log_a0_C0=0.00890967,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M21,Log-modified Yoon-Nelson,True,285,2,0.04856045053345992,0.9969339871802548,0.9969231532126939,0.013099301431682973,0.00017159169799809158,-2469.068984881142,-2469.026431689653,6.4557676597978294e-133,0.029822458955839917,k_YN=1.2389;tau=239.894,k_YN=0.00912961;tau=2.13738,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M22,n-Order Bohart-Adams,True,285,3,10.701718233282485,0.3243142323414726,0.3195221346985043,0.19446145832747877,0.03794935543717193,-929.3941877057615,-929.3087784530925,9.85967654375977e-305,8.237414605612347,k_n=0.99999;a0=8643.83;n=1.37471,k_n=0.471477;a0=1.2106e-05;n=0.00052003,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M23,Fractal Yoon-Nelson (Hu 2024),True,285,3,0.016472644811779777,0.9989599491023415,0.9989525728548404,0.007629365994846542,5.841363408432545e-05,-2775.184853142662,-2775.099443889993,1.8743816373772024e-66,1.4112705192871184,k_YN0=0.528911;tau=245.942;h=0.86454,k_YN0=0.0195631;tau=1.38686;h=0.0059113,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
run 6,C,M24,Parallel two-component sigmoidal (Blagojev),True,285,5,0.009921590598607012,0.9993735699806444,0.9993646209803679,0.005921032344392853,3.543425213788219e-05,-2915.676394338708,-2915.4613405752675,5.65010632997388e-36,0.019845081739648444,p=0.660414;tau1=125.358;k1=1.3704;tau2=722.209;k2=1.80783,p=0.0574073;tau1=13.3815;k1=0.0655206;tau2=55.3633;k2=0.0863179,converged,19.004757142857144,2357.367286486486,239.993,0.00029510134336031965,0.10836664959023086,0.025227786373732897
