run_id,fmt,code,name,converged,n,p,RSS,R2,AdjR2,RMSE,chi2_red,AIC,AICc,W_AICc,AAD,params,stderr,message,t_b,t_E,t50,q_dyn_mol_per_kg,L_MTZ_m,efficiency
50ml_2g,B,M01,Yoon-Nelson / Thomas / BA (logistic),True,475,2,3.098181569023844,0.955554330372031,0.9554603648971304,0.0809324826143514,0.006550066742122292,-2386.4372412639887,-2386.411817535175,9.85967654375977e-305,0.30987257549128594,k_YN=0.00429071;tau=1635.27,k_YN=0.000176486;tau=10.887,converged,1270.9795918367347,,1543.027397260274,0.0007264519761039452,,0.5984917679745938
50ml_2g,B,M02,Clark,True,475,3,2.5026012035351153,0.9640983642098404,0.9639462386344584,0.07273865296649913,0.005302121193930329,-2485.842462544221,-2485.791507130208,2.5161611307765938e-303,0.26347115447480207,r=0.00276782;A=0.616494;n=1.01,r=0.000204147;A=10.3139;n=0.163615,converged,1270.9795918367347,,1543.027397260274,0.0007264519761039452,,0.5984917679745938
50ml_2g,B,M03,Fractal Clark,True,475,4,1.9815857171843165,0.9715727105841555,0.971391645046475,0.06472556665837717,0.004207188359202371,-2594.7232709785685,-2594.63816459559,1.0876516038028378e-279,0.28177383451067994,r=0.847549;A0=1e+06;n=1.01;h=0.795281,r=2.57722;A0=7.11382e+07;n=0.338022;h=0.392591,converged,1270.9795918367347,,1543.027397260274,0.0007264519761039452,,0.5984917679745938
50ml_2g,B,M04,Modified Dose-Response (Yan),True,475,2,2.491076130862359,0.9642636997658882,0.9641881473341036,0.07257097030638394,0.0052665457312100605,-2490.0350027797685,-2490.009579050955,2.073390617262236e-302,0.3255838679142082,a=5.76488;t50=1629.33,a=0.192679;t50=10.8404,converged,1270.9795918367347,,1543.027397260274,0.0007264519761039452,,0.5984917679745938
50ml_2g,B,M05,"Wolborska (linearised, early)",True,11,2,0.0001935720713709862,0.9909366341820219,0.98992959353558,0.004637672684667341,2.1508007930109577e-05,-116.42531518351343,-114.92531518351343,9.85967654375977e-305,0.1456383995967602,slope=0.0208671;intercept=-29.5578,slope=0.000887955;intercept=1.16098,converged,1270.9795918367347,,1543.027397260274,0.0007264519761039452,,0.5984917679745938
50ml_2g,B,M06,Gudermannian (Hu 2021),True,475,2,3.0537747943773788,0.9561913778759326,0.9560987592245075,0.0803503795736311,0.0064561834976265935,-2393.2947620493387,-2393.269338320525,9.85967654375977e-305,0.31577625076509613,k=0.00349093;tau=1633.41,k=0.000146061;tau=10.865,converged,1270.9795918367347,,1543.027397260274,0.0007264519761039452,,0.5984917679745938
50ml_2g,B,M07,Error-Function (Hu 2021),True,475,2,3.1764577589355896,0.9544314014541981,0.9543350619223888,0.08194849306558397,0.006715555515720063,-2374.585366684466,-2374.5599429556523,9.85967654375977e-305,0.3017480695451119,k=0.00183571;tau=1637.47,k=7.34131e-05;tau=10.8956,converged,1270.9795918367347,,1543.027397260274,0.0007264519761039452,,0.5984917679745938
50ml_2g,B,M08,Tanh (Hu 2019),True,475,2,3.0981815735640024,0.9555543303068992,0.9554603648318609,0.08093248267365172,0.006550066751720935,-2386.437240567911,-2386.4118168390974,9.85967654375977e-305,0.30987677664725144,k=0.00214531;tau=1635.27,k=8.82406e-05;tau=10.8871,converged,1270.9795918367347,,1543.027397260274,0.0007264519761039452,,0.5984917679745938
50ml_2g,B,M09,Log-Normal (Chu-Hashim),True,475,2,2.672604400221303,0.9616595446160637,0.9615784865708545,0.07516865322412782,0.005650326427529182,-2456.6241537194473,-2456.5987299906337,9.85967654375977e-305,0.30886830817546534,a=0.27727;b=7.39629,a=0.00939292;b=0.00669649,converged,1270.9795918367347,,1543.027397260274,0.0007264519761039452,,0.5984917679745938
50ml_2g,B,M10,Fractal Gudermannian (Hu 2024),True,475,3,1.6986339531876635,0.9756318595859387,0.9755286047536758,0.05992655746859937,0.003598800748278948,-2669.907955649277,-2669.8570002352644,2.3445118454881297e-263,0.35346926934021355,k0=1;tau0=1619.22;h=0.815159,k0=0.392388;tau0=10.5947;h=0.0505464,converged,1270.9795918367347,,1543.027397260274,0.0007264519761039452,,0.5984917679745938
