run_id,fmt,code,name,converged,n,p,RSS,R2,AdjR2,RMSE,chi2_red,AIC,AICc,W_AICc,AAD,params,stderr,message,t_b,t_E,t50,q_dyn_mol_per_kg,L_MTZ_m,efficiency
100ml_2g,B,M01,Yoon-Nelson / Thomas / BA (logistic),True,527,2,3.3679948318298436,0.9413870238919524,0.9412753801279371,0.08009512002053848,0.006415228251104464,-2658.869333967072,-2658.8464332037133,9.85967654375977e-305,0.2935877064306424,k_YN=0.005329;tau=853.133,k_YN=0.000206298;tau=8.24618,converged,538.0,,781.5,0.0004716496538158063,,0.39020180069427635
100ml_2g,B,M02,Clark,True,527,3,2.7595124036540106,0.9519764005999505,0.9517931044190343,0.07249975242852982,0.005266245045141242,-2761.8812317246866,-2761.835342623348,9.85967654375977e-305,0.23768745183533407,r=0.00344266;A=0.125049;n=1.01,r=0.000243799;A=1.93863;n=0.152515,converged,538.0,,781.5,0.0004716496538158063,,0.39020180069427635
100ml_2g,B,M03,Fractal Clark,True,527,4,1.8555703615414376,0.9677076400949406,0.967522406672923,0.059450985999135494,0.0035479356817235902,-2969.0274411411865,-2968.950812788696,9.85967654375977e-305,0.2368437078015314,r=1;A0=758605;n=1.01;h=0.874514,r=1.4007;A0=4.41838e+07;n=0.290026;h=0.190737,converged,538.0,,781.5,0.0004716496538158063,,0.39020180069427635
100ml_2g,B,M04,Modified Dose-Response (Yan),True,527,2,2.368363037969018,0.9587835453760951,0.9587050378434782,0.06716522680204064,0.004511167691369559,-2844.4358080581856,-2844.4129072948267,9.85967654375977e-305,0.2972140260411755,a=3.43401;t50=838.516,a=0.0965815;t50=7.99914,converged,538.0,,781.5,0.0004716496538158063,,0.39020180069427635
100ml_2g,B,M05,"Wolborska (linearised, early)",True,15,2,0.00024412451228252353,0.9909569558654413,0.9902613370858598,0.004333452277009313,1.8778808637117196e-05,-161.3882355153542,-160.3882355153542,9.85967654375977e-305,0.13941745729529498,slope=0.0226423;intercept=-15.2296,slope=0.000795415;intercept=0.453993,converged,538.0,,781.5,0.0004716496538158063,,0.39020180069427635
100ml_2g,B,M06,Gudermannian (Hu 2021),True,527,2,3.3380990186264814,0.9419072986169784,0.9417966458524394,0.07973884777824936,0.006358283845002821,-2663.5681044531652,-2663.5452036898064,9.85967654375977e-305,0.30045077153353383,k=0.00435231;tau=851.521,k=0.000172622;tau=8.23152,converged,538.0,,781.5,0.0004716496538158063,,0.39020180069427635
100ml_2g,B,M07,Error-Function (Hu 2021),True,527,2,3.4272089917640796,0.9403565240501228,0.9402429174292659,0.08079614549698318,0.0065280171271696755,-2649.684428551005,-2649.6615277876463,9.85967654375977e-305,0.28485171676366244,k=0.00226359;tau=855.287,k=8.44199e-05;tau=8.25813,converged,538.0,,781.5,0.0004716496538158063,,0.39020180069427635
100ml_2g,B,M08,Tanh (Hu 2019),True,527,2,3.3679948358397707,0.941387023822168,0.9412753800580197,0.08009512006821902,0.00641522825874242,-2658.8693333396277,-2658.846432576269,9.85967654375977e-305,0.2935915054164757,k=0.00266445;tau=853.136,k=0.000103146;tau=8.24626,converged,538.0,,781.5,0.0004716496538158063,,0.39020180069427635
100ml_2g,B,M09,Log-Normal (Chu-Hashim),True,527,2,2.6087418605382866,0.9546002497097896,0.9545137739949512,0.07049136199075048,0.004969032115311022,-2793.4912218078443,-2793.4683210444855,9.85967654375977e-305,0.2721412360050292,a=0.459925;b=6.73214,a=0.0134274;b=0.00966768,converged,538.0,,781.5,0.0004716496538158063,,0.39020180069427635
100ml_2g,B,M10,Fractal Gudermannian (Hu 2024),True,527,3,0.9458226171759165,0.9835399158160633,0.9834770910672697,0.04244486882838594,0.0018050049946105276,-3326.1687133388514,-3326.1228242375128,4.1190102362775697e-259,0.2544628346313313,k0=1;tau0=812.832;h=0.858087,k0=0.144663;tau0=5.40374;h=0.019059,converged,538.0,,781.5,0.0004716496538158063,,0.39020180069427635
100ml_2g,B,M11,Fractal Error-Function (Hu 2024),True,527,3,0.9347170135296503,0.9837331858517036,0.9836710987748016,0.042194944710286036,0.0017838110945222335,-3332.3932257770266,-3332.347336675688,9.256111413195306e-258,0.22767306611718321,k0=1;tau0=806.216;h=0.955399,k0=0.121762;tau0=5.28858;h=0.0157189,converged,538.0,,781.5,0.0004716496538158063,,0.39020180069427635
100ml_2g,B,M12,Gompertz (Chu 2020),True,527,2,2.753155469476373,0.9520870298763238,0.9519957670760882,0.07241619747090751,0.005244105656145472,-2765.0966525966332,-2765.0737518332744,9.85967654375977e-305,0.23678713152750902,alpha_G=2.50858;beta_G=0.00342659,alpha_G=0.0929394;beta_G=0.000112872,converged,538.0,,781.5,0.0004716496538158063,,0.39020180069427635
100ml_2g,B,M13,Log-Gompertz (Chu 2020),True,527,2,1.630495380910246,0.9716246040812208,0.9715705557080421,0.05572885686471676,0.003105705487448088,-3041.1728825743853,-3041.1499818110265,9.85967654375977e-305,0.21720112004017583,alpha_G=15.2433;beta_G=2.32663,alpha_G=0.325237;beta_G=0.0480562,converged,538.0,,781.5,0.0004716496538158063,,0.39020180069427635
