run_id,fmt,code,name,converged,n,p,RSS,R2,AdjR2,RMSE,chi2_red,AIC,AICc,W_AICc,AAD,params,stderr,message,t_b_s,t_E_s,t50_s,q_dyn_mol_per_kg,L_MTZ_m,efficiency
run 3,C,M01,Yoon-Nelson / Thomas / BA (logistic),True,383,2,1.619293699129032,0.9137203851196745,0.9134939294375739,0.06519290372330967,0.0042501146958767244,-2089.4952055851386,-2089.46362663777,9.85967654375977e-305,0.13007438537560545,k_YN=0.00212307;tau=507.498,k_YN=7.32681e-05;tau=15.6765,converged,18.267464000000004,3503.0224499999995,328.9984285714286,0.5552157450877908,0.1055475510783552,0.018353463742732515
run 3,C,M02,Clark,True,383,3,1.1471559022309281,0.9388769501756148,0.9385552499133811,0.054871740266472346,0.0030188313216603373,-2219.516958358585,-2219.453633820326,9.85967654375977e-305,0.11078953430806998,r=0.00165464;A=0.0155012;n=1.01,r=0.000110358;A=0.308705;n=0.19781,converged,18.267464000000004,3503.0224499999995,328.9984285714286,0.5552157450877908,0.1055475510783552,0.018353463742732515
run 3,C,M03,Fractal Clark,True,383,4,0.03382838915796603,0.998197547245357,0.9981832798093044,0.009422760900436106,8.925696347748292e-05,-3567.1096325769336,-3567.0038124711136,1.0734849847674933e-37,0.010619023874591653,r=0.102107;A0=0.0602529;n=1.01;h=0.664066,r=0.0164048;A0=0.601712;n=0.097379;h=0.021032,converged,18.267464000000004,3503.0224499999995,328.9984285714286,0.5552157450877908,0.1055475510783552,0.018353463742732515
run 3,C,M04,Modified Dose-Response (Yan),True,383,2,0.13177054062896465,0.9929789688528063,0.9929605409495329,0.018597162077757023,0.0003458544373463639,-3050.320895541032,-3050.2893165936634,6.724636827378052e-150,0.025212114257246194,a=1.1776;t50=342.691,a=0.00992723;t50=3.62129,converged,18.267464000000004,3503.0224499999995,328.9984285714286,0.5552157450877908,0.1055475510783552,0.018353463742732515
run 3,C,M05,"Wolborska (linearised, early)",True,4,2,0.000538448304708545,0.9501949727012363,0.9252924590518545,0.01640805144903783,0.0002692241523542725,-31.652453703120457,-19.652453703120457,9.85967654375977e-305,0.4406717130113299,slope=0.032465;intercept=-3.60909,slope=0.00699615;intercept=0.333603,converged,18.267464000000004,3503.0224499999995,328.9984285714286,0.5552157450877908,0.1055475510783552,0.018353463742732515
run 3,C,M06,Gudermannian (Hu 2021),True,383,2,1.5151559029573245,0.9192690814142462,0.9190571892394804,0.06306177246850597,0.003976787146869618,-2114.953876670923,-2114.9222977235545,9.85967654375977e-305,0.1279618462536055,k=0.00170659;tau=500.773,k=5.8368e-05;tau=15.2943,converged,18.267464000000004,3503.0224499999995,328.9984285714286,0.5552157450877908,0.1055475510783552,0.018353463742732515
run 3,C,M07,Error-Function (Hu 2021),True,383,2,1.7754619340605478,0.9053993898773174,0.9051510943126909,0.06826422984458554,0.0046600050762744035,-2054.2321781832525,-2054.200599235884,9.85967654375977e-305,0.13272360355979693,k=0.000920041;tau=515.742,k=3.20512e-05;tau=16.2119,converged,18.267464000000004,3503.0224499999995,328.9984285714286,0.5552157450877908,0.1055475510783552,0.018353463742732515
run 3,C,M08,Tanh (Hu 2019),True,383,2,1.61929369833743,0.9137203851618528,0.913493929479863,0.0651929037073747,0.004250114693799029,-2089.4952057723704,-2089.463626825002,9.85967654375977e-305,0.1300722312389935,k=0.0010616;tau=507.491,k=3.66367e-05;tau=15.6759,converged,18.267464000000004,3503.0224499999995,328.9984285714286,0.5552157450877908,0.1055475510783552,0.018353463742732515
run 3,C,M09,Log-Normal (Chu-Hashim),True,383,2,0.059760667882182636,0.9968158170363788,0.9968074596007788,0.012524062706342353,0.00015685214667239536,-3353.164497158113,-3353.1329182107447,3.884376926194042e-84,0.017955576022363265,a=1.48195;b=5.8158,a=0.00807715;b=0.00742745,converged,18.267464000000004,3503.0224499999995,328.9984285714286,0.5552157450877908,0.1055475510783552,0.018353463742732515
run 3,C,M10,Fractal Gudermannian (Hu 2024),True,383,3,0.022986936554338717,0.9987752042546367,0.9987687579612401,0.007767442745800446,6.049193830089136e-05,-3717.0909845751917,-3717.027660036933,4.05548628412132e-05,0.01020516457040991,k0=0.0295392;tau0=335.647;h=0.443444,k0=0.000751437;tau0=1.78574;h=0.00343222,converged,18.267464000000004,3503.0224499999995,328.9984285714286,0.5552157450877908,0.1055475510783552,0.018353463742732515
