"Mass: 8g
Bed height: 230 mm 
Flow rate: 100 ml/min
CO2: 5% (49900 ppm)
Tube diameter: 8.2 mm",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Mass,8,g,,tb,9.33,min,,,tb,qb ,te,qe ,actual b,actual e
,,,,,,,,R,8.314,J/molK,,qb,0.23,mmol/g,,Lower,9.333383333,0.234113655,112.0080667,0.86467949,0.048096192,0.945891784
,,,,,,,,P,100600,Pa,,te,115.25,min,,Upper,9.416733333,0.23609745,124.5083833,0.878640849,0.054108216,0.957915832
,,,,,,,,v,0.1,dm3/min,,qe,0.87,mmol/g,,Value,9.3597775,0.234741857,116.2790082,0.881060818,,
, ,,,,,,,C0,49900,ppm,,,,,,,,,,,,
Time,Time (min),CO2,C/C0,Pressure,Temperature,Humidity,Flow,Mol adsorbed,Total (mol),mmol/g,,,,,,,,,,,,
16:02.4,0.00,0,0,1006,26.8,62,0.1,0.0000,0.0000,`,,07/29/26,16:02.4,,,,,,,,,
16:07.4,0.08,0,0,1006,26.8,62,0.1,0.0000,0.0000,0.0021,,07/29/26,16:07.4,,,,,,,,,
16:12.4,0.17,0,0,1006,26.8,62,0.1,0.0000,0.0000,0.0042,,07/29/26,16:12.4,,,,,,,,,
16:17.4,0.25,0,0,1006,26.8,62,0.1,0.0000,0.0001,0.0063,,07/29/26,16:17.4,,,,,,,,,
16:22.4,0.33,0,0,1006,26.8,62,0.1,0.0000,0.0001,0.0084,,07/29/26,16:22.4,,,,,,,,,
16:27.4,0.42,0,0,1006,26.8,62,0.1,0.0000,0.0001,0.0105,,07/29/26,16:27.4,,,,,,,,,
16:32.4,0.50,0,0,1006,26.8,62,0.1,0.0000,0.0001,0.0126,,07/29/26,16:32.4,,,,,,,,,
16:37.4,0.58,0,0,1006,26.8,62,0.1,0.0000,0.0001,0.0147,,07/29/26,16:37.4,,,,,,,,,
16:42.4,0.67,0,0,1006,26.8,61.9,0.1,0.0000,0.0001,0.0168,,07/29/26,16:42.4,,,,,,,,,
16:47.4,0.75,0,0,1006,26.8,61.9,0.1,0.0000,0.0002,0.0189,,07/29/26,16:47.4,,,,,,,,,
16:52.4,0.83,0,0,1006,26.8,61.9,0.1,0.0000,0.0002,0.0210,,07/29/26,16:52.4,,,,,,,,,
16:57.4,0.92,0,0,1006,26.8,61.9,0.1,0.0000,0.0002,0.0231,,07/29/26,16:57.4,,,,,,,,,
17:02.4,1.00,0,0,1006,26.8,61.9,0.1,0.0000,0.0002,0.0252,,07/29/26,17:02.4,,,,,,,,,
17:07.4,1.08,0,0,1006,26.8,61.9,0.1,0.0000,0.0002,0.0273,,07/29/26,17:07.4,,,,,,,,,
17:12.4,1.17,0,0,1006,26.8,61.9,0.1,0.0000,0.0002,0.0294,,07/29/26,17:12.4,,,,,,,,,
17:17.4,1.25,0,0,1006,26.8,61.9,0.1,0.0000,0.0003,0.0315,,07/29/26,17:17.4,,,,,,,,,
17:22.4,1.33,0,0,1006,26.8,61.9,0.1,0.0000,0.0003,0.0335,,07/29/26,17:22.4,,,,,,,,,
17:27.4,1.42,0,0,1006,26.8,61.9,0.1,0.0000,0.0003,0.0356,,07/29/26,17:27.4,,,,,,,,,
17:32.4,1.50,0,0,1006,26.8,61.9,0.1,0.0000,0.0003,0.0377,,07/29/26,17:32.4,,,,,,,,,
17:37.4,1.58,0,0,1006,26.8,61.9,0.1,0.0000,0.0003,0.0398,,07/29/26,17:37.4,,,,,,,,,
17:42.4,1.67,0,0,1006,26.8,61.9,0.1,0.0000,0.0003,0.0419,,07/29/26,17:42.4,,,,,,,,,
17:47.4,1.75,0,0,1006,26.8,61.8,0.1,0.0000,0.0004,0.0440,,07/29/26,17:47.4,,,,,,,,,
17:52.4,1.83,0,0,1006,26.8,61.8,0.1,0.0000,0.0004,0.0461,,07/29/26,17:52.4,,,,,,,,,
17:57.4,1.92,0,0,1006,26.8,61.8,0.1,0.0000,0.0004,0.0482,,07/29/26,17:57.4,,,,,,,,,
18:02.4,2.00,0,0,1006,26.8,61.9,0.1,0.0000,0.0004,0.0503,,07/29/26,18:02.4,,,,,,,,,
18:07.4,2.08,0,0,1006,26.8,61.9,0.1,0.0000,0.0004,0.0524,,07/29/26,18:07.4,,,,,,,,,
18:12.4,2.17,0,0,1006,26.8,61.9,0.1,0.0000,0.0004,0.0545,,07/29/26,18:12.4,,,,,,,,,
18:17.4,2.25,0,0,1006,26.8,61.9,0.1,0.0000,0.0005,0.0566,,07/29/26,18:17.4,,,,,,,,,
18:22.4,2.33,0,0,1006,26.8,61.8,0.1,0.0000,0.0005,0.0587,,07/29/26,18:22.4,,,,,,,,,
18:27.4,2.42,0,0,1006,26.8,61.8,0.1,0.0000,0.0005,0.0608,,07/29/26,18:27.4,,,,,,,,,
18:32.4,2.50,0,0,1006,26.8,61.8,0.1,0.0000,0.0005,0.0629,,07/29/26,18:32.4,,,,,,,,,
18:37.4,2.58,0,0,1006,26.8,61.8,0.1,0.0000,0.0005,0.0650,,07/29/26,18:37.4,,,,,,,,,
18:42.4,2.67,0,0,1006,26.8,61.9,0.1,0.0000,0.0005,0.0671,,07/29/26,18:42.4,,,,,,,,,
18:47.4,2.75,0,0,1006,26.8,61.8,0.1,0.0000,0.0006,0.0692,,07/29/26,18:47.4,,,,,,,,,
18:52.4,2.83,0,0,1006,26.8,61.8,0.1,0.0000,0.0006,0.0713,,07/29/26,18:52.4,,,,,,,,,
18:57.4,2.92,0,0,1006,26.8,61.8,0.1,0.0000,0.0006,0.0734,,07/29/26,18:57.4,,,,,,,,,
19:02.4,3.00,0,0,1006,26.8,61.8,0.1,0.0000,0.0006,0.0755,,07/29/26,19:02.4,,,,,,,,,
19:07.4,3.08,0,0,1006,26.8,61.8,0.1,0.0000,0.0006,0.0776,,07/29/26,19:07.4,,,,,,,,,
19:12.4,3.17,0,0,1006,26.8,61.8,0.1,0.0000,0.0006,0.0797,,07/29/26,19:12.4,,,,,,,,,
19:17.4,3.25,0,0,1006,26.8,61.8,0.1,0.0000,0.0007,0.0818,,07/29/26,19:17.4,,,,,,,,,
19:22.4,3.33,0,0,1006,26.8,61.8,0.1,0.0000,0.0007,0.0839,,07/29/26,19:22.4,,,,,,,,,
19:27.4,3.42,0,0,1006,26.8,61.8,0.1,0.0000,0.0007,0.0860,,07/29/26,19:27.4,,,,,,,,,
19:32.4,3.50,0,0,1006,26.8,61.8,0.1,0.0000,0.0007,0.0881,,07/29/26,19:32.4,,,,,,,,,
19:37.4,3.58,0,0,1006,26.8,61.8,0.1,0.0000,0.0007,0.0902,,07/29/26,19:37.4,,,,,,,,,
19:42.4,3.67,0,0,1006,26.8,61.8,0.1,0.0000,0.0007,0.0923,,07/29/26,19:42.4,,,,,,,,,
19:47.4,3.75,0,0,1006,26.8,61.8,0.1,0.0000,0.0008,0.0944,,07/29/26,19:47.4,,,,,,,,,
19:52.4,3.83,0,0,1006,26.8,61.8,0.1,0.0000,0.0008,0.0965,,07/29/26,19:52.4,,,,,,,,,
19:57.4,3.92,0,0,1006,26.8,61.8,0.1,0.0000,0.0008,0.0986,,07/29/26,19:57.4,,,,,,,,,
20:02.4,4.00,0,0,1006,26.8,61.8,0.1,0.0000,0.0008,0.1006,,07/29/26,20:02.4,,,,,,,,,
20:07.4,4.08,0,0,1006,26.8,61.8,0.1,0.0000,0.0008,0.1027,,07/29/26,20:07.4,,,,,,,,,
20:12.4,4.17,0,0,1006,26.8,61.8,0.1,0.0000,0.0008,0.1048,,07/29/26,20:12.4,,,,,,,,,
20:17.4,4.25,0,0,1006,26.8,61.8,0.1,0.0000,0.0009,0.1069,,07/29/26,20:17.4,,,,,,,,,
20:22.4,4.33,0,0,1006,26.8,61.8,0.1,0.0000,0.0009,0.1090,,07/29/26,20:22.4,,,,,,,,,
20:27.4,4.42,0,0,1006,26.8,61.8,0.1,0.0000,0.0009,0.1111,,07/29/26,20:27.4,,,,,,,,,
20:32.4,4.50,0,0,1006,26.8,61.7,0.1,0.0000,0.0009,0.1132,,07/29/26,20:32.4,,,,,,,,,
20:37.4,4.58,0,0,1006,26.8,61.7,0.1,0.0000,0.0009,0.1153,,07/29/26,20:37.4,,,,,,,,,
20:42.4,4.67,0,0,1006,26.8,61.7,0.1,0.0000,0.0009,0.1174,,07/29/26,20:42.4,,,,,,,,,
20:47.4,4.75,0,0,1006,26.8,61.7,0.1,0.0000,0.0010,0.1195,,07/29/26,20:47.4,,,,,,,,,
20:52.4,4.83,0,0,1006,26.8,61.7,0.1,0.0000,0.0010,0.1216,,07/29/26,20:52.4,,,,,,,,,
20:57.4,4.92,0,0,1006,26.8,61.8,0.1,0.0000,0.0010,0.1237,,07/29/26,20:57.4,,,,,,,,,
21:02.4,5.00,0,0,1006,26.8,61.8,0.1,0.0000,0.0010,0.1258,,07/29/26,21:02.4,,,,,,,,,
21:07.4,5.08,0,0,1006,26.8,61.8,0.1,0.0000,0.0010,0.1279,,07/29/26,21:07.4,,,,,,,,,
21:12.4,5.17,0,0,1006,26.8,61.8,0.1,0.0000,0.0010,0.1300,,07/29/26,21:12.4,,,,,,,,,
21:17.4,5.25,0,0,1006,26.8,61.8,0.1,0.0000,0.0011,0.1321,,07/29/26,21:17.4,,,,,,,,,
21:22.4,5.33,0,0,1006,26.8,61.8,0.1,0.0000,0.0011,0.1342,,07/29/26,21:22.4,,,,,,,,,
21:27.4,5.42,0,0,1006,26.8,61.8,0.1,0.0000,0.0011,0.1363,,07/29/26,21:27.4,,,,,,,,,
21:32.4,5.50,0,0,1006,26.8,61.8,0.1,0.0000,0.0011,0.1384,,07/29/26,21:32.4,,,,,,,,,
21:37.4,5.58,0,0,1006,26.8,61.8,0.1,0.0000,0.0011,0.1405,,07/29/26,21:37.4,,,,,,,,,
21:42.4,5.67,0,0,1006,26.8,61.8,0.1,0.0000,0.0011,0.1426,,07/29/26,21:42.4,,,,,,,,,
21:47.4,5.75,0,0,1006,26.8,61.8,0.1,0.0000,0.0012,0.1447,,07/29/26,21:47.4,,,,,,,,,
21:52.4,5.83,0,0,1006,26.8,61.8,0.1,0.0000,0.0012,0.1468,,07/29/26,21:52.4,,,,,,,,,
21:57.4,5.92,0,0,1006,26.8,61.8,0.1,0.0000,0.0012,0.1489,,07/29/26,21:57.4,,,,,,,,,
22:02.4,6.00,0,0,1006,26.8,61.8,0.1,0.0000,0.0012,0.1510,,07/29/26,22:02.4,,,,,,,,,
22:07.4,6.08,0,0,1006,26.8,61.8,0.1,0.0000,0.0012,0.1531,,07/29/26,22:07.4,,,,,,,,,
22:12.4,6.17,0,0,1006,26.8,61.8,0.1,0.0000,0.0012,0.1552,,07/29/26,22:12.4,,,,,,,,,
22:17.4,6.25,0,0,1006,26.8,61.8,0.1,0.0000,0.0013,0.1573,,07/29/26,22:17.4,,,,,,,,,
22:22.4,6.33,0,0,1006,26.8,61.8,0.1,0.0000,0.0013,0.1594,,07/29/26,22:22.4,,,,,,,,,
22:27.4,6.42,0,0,1006,26.8,61.8,0.1,0.0000,0.0013,0.1615,,07/29/26,22:27.4,,,,,,,,,
22:32.4,6.50,0,0,1006,26.8,61.8,0.1,0.0000,0.0013,0.1636,,07/29/26,22:32.4,,,,,,,,,
22:37.4,6.58,0,0,1006,26.8,61.8,0.1,0.0000,0.0013,0.1657,,07/29/26,22:37.4,,,,,,,,,
22:42.4,6.67,0,0,1006,26.8,61.8,0.1,0.0000,0.0013,0.1677,,07/29/26,22:42.4,,,,,,,,,
22:47.4,6.75,0,0,1006,26.8,61.8,0.1,0.0000,0.0014,0.1698,,07/29/26,22:47.4,,,,,,,,,
22:52.4,6.83,0,0,1006,26.8,61.8,0.1,0.0000,0.0014,0.1719,,07/29/26,22:52.4,,,,,,,,,
22:57.4,6.92,0,0,1006,26.8,61.8,0.1,0.0000,0.0014,0.1740,,07/29/26,22:57.4,,,,,,,,,
23:02.4,7.00,0,0,1006,26.8,61.8,0.1,0.0000,0.0014,0.1761,,07/29/26,23:02.4,,,,,,,,,
23:07.4,7.08,0,0,1006,26.8,61.8,0.1,0.0000,0.0014,0.1782,,07/29/26,23:07.4,,,,,,,,,
23:12.4,7.17,0,0,1006,26.8,61.8,0.1,0.0000,0.0014,0.1803,,07/29/26,23:12.4,,,,,,,,,
23:17.4,7.25,0,0,1006,26.8,61.7,0.1,0.0000,0.0015,0.1824,,07/29/26,23:17.4,,,,,,,,,
23:22.4,7.33,0,0,1006,26.8,61.7,0.1,0.0000,0.0015,0.1845,,07/29/26,23:22.4,,,,,,,,,
23:27.4,7.42,0,0,1006,26.8,61.7,0.1,0.0000,0.0015,0.1866,,07/29/26,23:27.4,,,,,,,,,
23:32.4,7.50,0,0,1006,26.8,61.8,0.1,0.0000,0.0015,0.1887,,07/29/26,23:32.4,,,,,,,,,
23:37.4,7.58,0,0,1006,26.8,61.7,0.1,0.0000,0.0015,0.1908,,07/29/26,23:37.4,,,,,,,,,
23:42.4,7.67,0,0,1006,26.8,61.7,0.1,0.0000,0.0015,0.1929,,07/29/26,23:42.4,,,,,,,,,
23:47.4,7.75,0,0,1006,26.8,61.7,0.1,0.0000,0.0016,0.1950,,07/29/26,23:47.4,,,,,,,,,
23:52.4,7.83,0,0,1006,26.8,61.7,0.1,0.0000,0.0016,0.1971,,07/29/26,23:52.4,,,,,,,,,
23:57.4,7.92,0,0,1006,26.8,61.7,0.1,0.0000,0.0016,0.1992,,07/29/26,23:57.4,,,,,,,,,
24:02.4,8.00,0,0,1006,26.8,61.7,0.1,0.0000,0.0016,0.2013,,07/29/26,24:02.4,,,,,,,,,
24:07.4,8.08,0,0,1006,26.8,61.7,0.1,0.0000,0.0016,0.2034,,07/29/26,24:07.4,,,,,,,,,
24:12.4,8.17,100,0.002004008,1006,26.8,61.7,0.1,0.0000,0.0016,0.2055,,07/29/26,24:12.4,,,,,,,,,
24:17.4,8.25,300,0.006012024,1006,26.8,61.7,0.1,0.0000,0.0017,0.2076,,07/29/26,24:17.4,,,,,,,,,
24:22.4,8.33,500,0.01002004,1006,26.8,61.7,0.1,0.0000,0.0017,0.2096,,07/29/26,24:22.4,,,,,,,,,
24:27.4,8.42,600,0.012024048,1006,26.8,61.7,0.1,0.0000,0.0017,0.2117,,07/29/26,24:27.4,,,,,,,,,
24:32.4,8.50,600,0.012024048,1006,26.8,61.7,0.1,0.0000,0.0017,0.2138,,07/29/26,24:32.4,,,,,,,,,
24:37.4,8.58,700,0.014028056,1006,26.8,61.7,0.1,0.0000,0.0017,0.2159,,07/29/26,24:37.4,,,,,,,,,
24:42.4,8.67,900,0.018036072,1006,26.8,61.6,0.1,0.0000,0.0017,0.2179,,07/29/26,24:42.4,,,,,,,,,
24:47.4,8.75,1000,0.02004008,1006,26.8,61.6,0.1,0.0000,0.0018,0.2200,,07/29/26,24:47.4,,,,,,,,,
24:52.4,8.83,1200,0.024048096,1006,26.8,61.6,0.1,0.0000,0.0018,0.2220,,07/29/26,24:52.4,,,,,,,,,
24:57.4,8.92,1500,0.03006012,1006,26.8,61.6,0.1,0.0000,0.0018,0.2241,,07/29/26,24:57.4,,,,,,,,,
25:02.4,9.00,1700,0.034068136,1006,26.8,61.7,0.1,0.0000,0.0018,0.2261,,07/29/26,25:02.4,,,,,,,,,
25:07.4,9.08,1800,0.036072144,1006,26.8,61.7,0.1,0.0000,0.0018,0.2281,,07/29/26,25:07.4,,,,,,,,,
25:12.4,9.17,2000,0.04008016,1006,26.8,61.7,0.1,0.0000,0.0018,0.2301,,07/29/26,25:12.4,,,,,,,,,
25:17.4,9.25,2200,0.044088176,1006,26.8,61.7,0.1,0.0000,0.0019,0.2321,,07/29/26,25:17.4,,,,,,,,,
25:22.4,9.33,2400,0.048096192,1006,26.8,61.6,0.1,0.0000,0.0019,0.2341,,07/29/26,25:22.4,,,,,,,,,
25:27.4,9.42,2700,0.054108216,1006,26.8,61.6,0.1,0.0000,0.0019,0.2361,,07/29/26,25:27.4,,,,,,,,,
25:32.4,9.50,3000,0.06012024,1006,26.8,61.7,0.1,0.0000,0.0019,0.2381,,07/29/26,25:32.4,,,,,,,,,
25:37.4,9.58,3200,0.064128257,1006,26.8,61.7,0.1,0.0000,0.0019,0.2400,,07/29/26,25:37.4,,,,,,,,,
25:42.4,9.67,3400,0.068136273,1006,26.8,61.7,0.1,0.0000,0.0019,0.2420,,07/29/26,25:42.4,,,,,,,,,
25:47.4,9.75,3600,0.072144289,1006,26.8,61.7,0.1,0.0000,0.0020,0.2439,,07/29/26,25:47.4,,,,,,,,,
25:52.4,9.83,3900,0.078156313,1006,26.8,61.6,0.1,0.0000,0.0020,0.2459,,07/29/26,25:52.4,,,,,,,,,
25:57.4,9.92,4100,0.082164329,1006,26.8,61.7,0.1,0.0000,0.0020,0.2478,,07/29/26,25:57.4,,,,,,,,,
26:02.4,10.00,4400,0.088176353,1006,26.8,61.7,0.1,0.0000,0.0020,0.2497,,07/29/26,26:02.4,,,,,,,,,
26:07.4,10.08,4700,0.094188377,1006,26.8,61.7,0.1,0.0000,0.0020,0.2516,,07/29/26,26:07.4,,,,,,,,,
26:12.4,10.17,4900,0.098196393,1006,26.8,61.6,0.1,0.0000,0.0020,0.2535,,07/29/26,26:12.4,,,,,,,,,
26:17.4,10.25,5100,0.102204409,1006,26.8,61.7,0.1,0.0000,0.0020,0.2554,,07/29/26,26:17.4,,,,,,,,,
26:22.4,10.33,5300,0.106212425,1006,26.8,61.7,0.1,0.0000,0.0021,0.2572,,07/29/26,26:22.4,,,,,,,,,
26:27.4,10.42,5400,0.108216433,1006,26.8,61.6,0.1,0.0000,0.0021,0.2591,,07/29/26,26:27.4,,,,,,,,,
