"Mass: 8g
Bed height: 240 mm 
Flow rate: 150 ml/min
CO2: 15% (150100 ppm)
Tube diameter: 8.2 mm",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Mass,8,g,,tb,2.58,min
,,,,,,,,R,8.314,J/molK,,qb,0.29,mmol/g
,,,,,,,,P,101600,Pa,,te,40.63,min
,,,,,,,,v,0.15,dm3/min,,qe,1.21,mmol/g
,,,,,,,,C0,150100,ppm,,,,
Time,Time (min),CO2,C/C0,Pressure,Temperature,Humidity,Flow,Mol adsorbed,Total (mol),mmol/g,,,,
07/15/26 15:55:01.436,0.00,0,0,1016,27.5,61.5,0.15,0.0000,0.0000,`,,,,
07/15/26 15:55:06.436,0.08,0,0,1016,27.5,61.5,0.15,0.0001,0.0001,0.0095,,,,
07/15/26 15:55:11.437,0.17,0,0,1016,27.5,61.5,0.15,0.0001,0.0002,0.0191,,,,
07/15/26 15:55:16.436,0.25,0,0,1016,27.5,61.6,0.15,0.0001,0.0002,0.0286,,,,
07/15/26 15:55:21.436,0.33,0,0,1016,27.5,61.6,0.15,0.0001,0.0003,0.0381,,,,
07/15/26 15:55:26.436,0.42,0,0,1016,27.5,61.6,0.15,0.0001,0.0004,0.0477,,,,
07/15/26 15:55:31.437,0.50,0,0,1016,27.5,61.6,0.15,0.0001,0.0005,0.0572,,,,
07/15/26 15:55:36.436,0.58,0,0,1016,27.5,61.6,0.15,0.0001,0.0005,0.0667,,,,
07/15/26 15:55:41.437,0.67,0,0,1016,27.5,61.7,0.15,0.0001,0.0006,0.0763,,,,
07/15/26 15:55:46.437,0.75,0,0,1016,27.5,61.7,0.15,0.0001,0.0007,0.0858,,,,
07/15/26 15:55:51.436,0.83,0,0,1016,27.5,61.6,0.15,0.0001,0.0008,0.0953,,,,
07/15/26 15:55:56.436,0.92,0,0,1016,27.5,61.7,0.15,0.0001,0.0008,0.1049,,,,
07/15/26 15:56:01.437,1.00,0,0,1016,27.5,61.7,0.15,0.0001,0.0009,0.1144,,,,
07/15/26 15:56:06.436,1.08,0,0,1016,27.5,61.7,0.15,0.0001,0.0010,0.1239,,,,
07/15/26 15:56:11.437,1.17,0,0,1016,27.5,61.8,0.15,0.0001,0.0011,0.1335,,,,
07/15/26 15:56:16.437,1.25,0,0,1016,27.5,61.8,0.15,0.0001,0.0011,0.1430,,,,
07/15/26 15:56:21.437,1.33,0,0,1016,27.5,61.8,0.15,0.0001,0.0012,0.1525,,,,
07/15/26 15:56:26.436,1.42,0,0,1016,27.5,61.8,0.15,0.0001,0.0013,0.1621,,,,
07/15/26 15:56:31.437,1.50,0,0,1016,27.5,61.8,0.15,0.0001,0.0014,0.1716,,,,
07/15/26 15:56:36.437,1.58,0,0,1016,27.5,61.8,0.15,0.0001,0.0014,0.1811,,,,
07/15/26 15:56:41.437,1.67,0,0,1016,27.5,61.8,0.15,0.0001,0.0015,0.1907,,,,
07/15/26 15:56:46.437,1.75,0,0,1016,27.5,61.8,0.15,0.0001,0.0016,0.2002,,,,
07/15/26 15:56:51.437,1.83,0,0,1016,27.5,61.8,0.15,0.0001,0.0017,0.2097,,,,
07/15/26 15:56:56.437,1.92,0,0,1016,27.5,61.8,0.15,0.0001,0.0018,0.2193,,,,
07/15/26 15:57:01.437,2.00,0,0,1016,27.5,61.8,0.15,0.0001,0.0018,0.2288,,,,
07/15/26 15:57:06.437,2.08,0,0,1016,27.5,61.7,0.15,0.0001,0.0019,0.2383,,,,
07/15/26 15:57:11.437,2.17,400,0.00266489,1016,27.5,61.7,0.15,0.0001,0.0020,0.2478,,,,
07/15/26 15:57:16.438,2.25,900,0.005996003,1016,27.5,61.7,0.15,0.0001,0.0021,0.2573,,,,
07/15/26 15:57:21.437,2.33,2000,0.01332445,1016,27.5,61.6,0.15,0.0001,0.0021,0.2667,,,,
07/15/26 15:57:26.437,2.42,3600,0.023984011,1016,27.5,61.6,0.15,0.0001,0.0022,0.2760,,,,
07/15/26 15:57:31.437,2.50,5500,0.036642239,1016,27.5,61.6,0.15,0.0001,0.0023,0.2852,,,,
07/15/26 15:57:36.437,2.58,7400,0.049300466,1016,27.5,61.6,0.15,0.0001,0.0024,0.2943,,,,
07/15/26 15:57:41.437,2.67,9200,0.061292472,1016,27.5,61.6,0.15,0.0001,0.0024,0.3032,,,,
07/15/26 15:57:46.437,2.75,10900,0.072618254,1016,27.5,61.6,0.15,0.0001,0.0025,0.3121,,,,
07/15/26 15:57:51.438,2.83,12900,0.085942705,1016,27.5,61.6,0.15,0.0001,0.0026,0.3208,,,,
07/15/26 15:57:56.437,2.92,14900,0.099267155,1016,27.5,61.7,0.15,0.0001,0.0026,0.3294,,,,
07/15/26 15:58:01.437,3.00,16900,0.112591606,1016,27.5,61.7,0.15,0.0001,0.0027,0.3378,,,,
07/15/26 15:58:06.437,3.08,19100,0.127248501,1016,27.5,61.7,0.15,0.0001,0.0028,0.3461,,,,
07/15/26 15:58:11.438,3.17,21100,0.140572951,1016,27.5,61.7,0.15,0.0001,0.0028,0.3543,,,,
07/15/26 15:58:16.438,3.25,22900,0.152564957,1016,27.5,61.7,0.15,0.0001,0.0029,0.3624,,,,
07/15/26 15:58:21.437,3.33,24900,0.165889407,1016,27.5,61.6,0.15,0.0001,0.0030,0.3704,,,,
07/15/26 15:58:26.437,3.42,26900,0.179213857,1016,27.5,61.7,0.15,0.0001,0.0030,0.3782,,,,
07/15/26 15:58:31.438,3.50,28600,0.19053964,1016,27.5,61.7,0.15,0.0001,0.0031,0.3859,,,,
07/15/26 15:58:36.438,3.58,30500,0.203197868,1016,27.5,61.8,0.15,0.0001,0.0031,0.3935,,,,
07/15/26 15:58:41.438,3.67,32300,0.215189873,1016,27.5,61.8,0.15,0.0001,0.0032,0.4010,,,,
07/15/26 15:58:46.438,3.75,34100,0.227181879,1016,27.5,61.8,0.15,0.0001,0.0033,0.4083,,,,
07/15/26 15:58:51.438,3.83,35900,0.239173884,1016,27.5,61.8,0.15,0.0001,0.0033,0.4156,,,,
07/15/26 15:58:56.438,3.92,37600,0.250499667,1016,27.5,61.8,0.15,0.0001,0.0034,0.4227,,,,
07/15/26 15:59:01.438,4.00,38900,0.25916056,1015,27.5,61.8,0.15,0.0001,0.0034,0.4298,,,,
07/15/26 15:59:06.438,4.08,40200,0.267821452,1016,27.5,61.9,0.15,0.0001,0.0035,0.4368,,,,
07/15/26 15:59:11.438,4.17,41900,0.279147235,1016,27.5,61.9,0.15,0.0001,0.0035,0.4437,,,,
07/15/26 15:59:16.438,4.25,43300,0.28847435,1016,27.5,61.9,0.15,0.0001,0.0036,0.4504,,,,
07/15/26 15:59:21.438,4.33,45000,0.299800133,1016,27.5,61.9,0.15,0.0001,0.0037,0.4571,,,,
07/15/26 15:59:26.438,4.42,46300,0.308461026,1016,27.5,61.9,0.15,0.0001,0.0037,0.4637,,,,
07/15/26 15:59:31.438,4.50,47700,0.317788141,1016,27.5,61.9,0.15,0.0001,0.0038,0.4702,,,,
07/15/26 15:59:36.438,4.58,48800,0.325116589,1016,27.5,61.9,0.15,0.0001,0.0038,0.4766,,,,
07/15/26 15:59:41.439,4.67,50000,0.333111259,1016,27.5,61.9,0.15,0.0001,0.0039,0.4830,,,,
07/15/26 15:59:46.439,4.75,51400,0.342438374,1016,27.5,61.8,0.15,0.0001,0.0039,0.4893,,,,
07/15/26 15:59:51.439,4.83,52900,0.352431712,1015,27.5,61.9,0.15,0.0000,0.0040,0.4954,,,,
07/15/26 15:59:56.438,4.92,54200,0.361092605,1016,27.5,61.8,0.15,0.0000,0.0040,0.5015,,,,
07/15/26 16:00:01.439,5.00,55000,0.366422385,1016,27.5,61.8,0.15,0.0000,0.0041,0.5076,,,,
07/15/26 16:00:06.438,5.08,56000,0.37308461,1015,27.5,61.8,0.15,0.0000,0.0041,0.5135,,,,
07/15/26 16:00:11.439,5.17,57100,0.380413058,1015,27.5,61.8,0.15,0.0000,0.0042,0.5195,,,,
07/15/26 16:00:16.439,5.25,58500,0.389740173,1016,27.5,61.8,0.15,0.0000,0.0042,0.5253,,,,
07/15/26 16:00:21.439,5.33,59300,0.395069953,1016,27.5,61.8,0.15,0.0000,0.0042,0.5310,,,,
07/15/26 16:00:26.439,5.42,60500,0.403064624,1016,27.5,61.8,0.15,0.0000,0.0043,0.5367,,,,
07/15/26 16:00:31.439,5.50,62100,0.413724184,1016,27.5,61.8,0.15,0.0000,0.0043,0.5423,,,,
07/15/26 16:00:36.439,5.58,62800,0.418387742,1015,27.5,61.8,0.15,0.0000,0.0044,0.5479,,,,
07/15/26 16:00:41.440,5.67,63700,0.424383744,1015,27.5,61.8,0.15,0.0000,0.0044,0.5533,,,,
07/15/26 16:00:46.439,5.75,65200,0.434377082,1016,27.5,61.8,0.15,0.0000,0.0045,0.5587,,,,
07/15/26 16:00:51.440,5.83,67100,0.44703531,1015,27.5,61.8,0.15,0.0000,0.0045,0.5640,,,,
07/15/26 16:00:56.440,5.92,69100,0.46035976,1016,27.5,61.8,0.15,0.0000,0.0046,0.5692,,,,
07/15/26 16:01:01.440,6.00,69900,0.46568954,1016,27.5,61.8,0.15,0.0000,0.0046,0.5743,,,,
07/15/26 16:01:06.440,6.08,70900,0.472351765,1015,27.5,61.7,0.15,0.0000,0.0046,0.5793,,,,
07/15/26 16:01:11.439,6.17,71900,0.479013991,1016,27.5,61.7,0.15,0.0000,0.0047,0.5842,,,,
07/15/26 16:01:16.440,6.25,72900,0.485676216,1016,27.5,61.7,0.15,0.0000,0.0047,0.5892,,,,
07/15/26 16:01:21.440,6.33,73400,0.489007328,1016,27.5,61.7,0.15,0.0000,0.0048,0.5940,,,,
07/15/26 16:01:26.440,6.42,74600,0.497001999,1016,27.5,61.7,0.15,0.0000,0.0048,0.5988,,,,
07/15/26 16:01:31.440,6.50,76000,0.506329114,1016,27.5,61.7,0.15,0.0000,0.0048,0.6035,,,,
07/15/26 16:01:36.440,6.58,76400,0.508994004,1016,27.5,61.7,0.15,0.0000,0.0049,0.6082,,,,
07/15/26 16:01:41.440,6.67,76800,0.511658894,1015,27.5,61.7,0.15,0.0000,0.0049,0.6129,,,,
07/15/26 16:01:46.439,6.75,77600,0.516988674,1016,27.5,61.7,0.15,0.0000,0.0049,0.6175,,,,
07/15/26 16:01:51.440,6.83,78800,0.524983344,1016,27.5,61.7,0.15,0.0000,0.0050,0.6220,,,,
07/15/26 16:01:56.440,6.92,79600,0.530313125,1015,27.5,61.7,0.15,0.0000,0.0050,0.6265,,,,
07/15/26 16:02:01.441,7.00,80800,0.538307795,1015,27.5,61.7,0.15,0.0000,0.0050,0.6309,,,,
07/15/26 16:02:06.440,7.08,81800,0.54497002,1016,27.5,61.8,0.15,0.0000,0.0051,0.6352,,,,
07/15/26 16:02:11.440,7.17,82100,0.546968688,1016,27.5,61.8,0.15,0.0000,0.0051,0.6395,,,,
07/15/26 16:02:16.441,7.25,82600,0.5502998,1016,27.5,61.8,0.15,0.0000,0.0052,0.6438,,,,
07/15/26 16:02:21.440,7.33,83200,0.554297135,1016,27.5,61.8,0.15,0.0000,0.0052,0.6481,,,,
07/15/26 16:02:26.440,7.42,83400,0.55562958,1015,27.5,61.8,0.15,0.0000,0.0052,0.6523,,,,
07/15/26 16:02:31.440,7.50,84500,0.562958028,1016,27.5,61.8,0.15,0.0000,0.0053,0.6565,,,,
07/15/26 16:02:36.440,7.58,85800,0.571618921,1016,27.5,61.8,0.15,0.0000,0.0053,0.6605,,,,
07/15/26 16:02:41.440,7.67,86500,0.576282478,1015,27.5,61.8,0.15,0.0000,0.0053,0.6646,,,,
07/15/26 16:02:46.440,7.75,86800,0.578281146,1016,27.5,61.8,0.15,0.0000,0.0053,0.6686,,,,
07/15/26 16:02:51.440,7.83,87600,0.583610926,1015,27.5,61.8,0.15,0.0000,0.0054,0.6726,,,,
07/15/26 16:02:56.440,7.92,88400,0.588940706,1016,27.5,61.8,0.15,0.0000,0.0054,0.6765,,,,
07/15/26 16:03:01.440,8.00,89100,0.593604264,1016,27.5,61.8,0.15,0.0000,0.0054,0.6804,,,,
07/15/26 16:03:06.441,8.08,90100,0.600266489,1016,27.5,61.8,0.15,0.0000,0.0055,0.6842,,,,
07/15/26 16:03:11.443,8.17,90400,0.602265157,1016,27.5,61.8,0.15,0.0000,0.0055,0.6880,,,,
07/15/26 16:03:16.443,8.25,91100,0.606928714,1016,27.5,61.8,0.15,0.0000,0.0055,0.6917,,,,
07/15/26 16:03:21.443,8.33,92000,0.612924717,1015,27.5,61.8,0.15,0.0000,0.0056,0.6954,,,,
07/15/26 16:03:26.443,8.42,92000,0.612924717,1016,27.5,61.8,0.15,0.0000,0.0056,0.6991,,,,
07/15/26 16:03:31.444,8.50,92700,0.617588274,1015,27.5,61.8,0.15,0.0000,0.0056,0.7027,,,,
07/15/26 16:03:36.444,8.58,93200,0.620919387,1016,27.5,61.8,0.15,0.0000,0.0057,0.7064,,,,
07/15/26 16:03:41.443,8.67,93700,0.6242505,1016,27.5,61.8,0.15,0.0000,0.0057,0.7099,,,,
07/15/26 16:03:46.443,8.75,94100,0.62691539,1015,27.5,61.8,0.15,0.0000,0.0057,0.7135,,,,
07/15/26 16:03:51.443,8.83,94600,0.630246502,1016,27.5,61.8,0.15,0.0000,0.0057,0.7170,,,,
07/15/26 16:03:56.444,8.92,94900,0.63224517,1015,27.5,61.8,0.15,0.0000,0.0058,0.7205,,,,
07/15/26 16:04:01.444,9.00,95500,0.636242505,1016,27.5,61.8,0.15,0.0000,0.0058,0.7240,,,,
07/15/26 16:04:06.444,9.08,96200,0.640906063,1016,27.5,61.8,0.15,0.0000,0.0058,0.7274,,,,
07/15/26 16:04:11.444,9.17,96400,0.642238508,1015,27.5,61.8,0.15,0.0000,0.0058,0.7308,,,,
07/15/26 16:04:16.444,9.25,97100,0.646902065,1016,27.5,61.8,0.15,0.0000,0.0059,0.7342,,,,
07/15/26 16:04:21.444,9.33,97700,0.6508994,1016,27.5,61.8,0.15,0.0000,0.0059,0.7375,,,,
07/15/26 16:04:26.444,9.42,97800,0.651565623,1016,27.5,61.7,0.15,0.0000,0.0059,0.7408,,,,
07/15/26 16:04:31.443,9.50,98600,0.656895403,1015,27.5,61.7,0.15,0.0000,0.0060,0.7441,,,,
07/15/26 16:04:36.444,9.58,99100,0.660226516,1016,27.5,61.8,0.15,0.0000,0.0060,0.7474,,,,
07/15/26 16:04:41.444,9.67,99800,0.664890073,1016,27.5,61.8,0.15,0.0000,0.0060,0.7506,,,,
07/15/26 16:04:46.444,9.75,100000,0.666222518,1015,27.5,61.8,0.15,0.0000,0.0060,0.7537,,,,
07/15/26 16:04:51.444,9.83,100400,0.668887408,1016,27.5,61.8,0.15,0.0000,0.0061,0.7569,,,,
07/15/26 16:04:56.444,9.92,101600,0.676882079,1016,27.5,61.8,0.15,0.0000,0.0061,0.7600,,,,
07/15/26 16:05:01.444,10.00,101200,0.674217189,1016,27.5,61.8,0.15,0.0000,0.0061,0.7631,,,,
07/15/26 16:05:06.444,10.08,101900,0.678880746,1015,27.5,61.8,0.15,0.0000,0.0061,0.7661,,,,
07/15/26 16:05:11.444,10.17,102500,0.682878081,1016,27.5,61.8,0.15,0.0000,0.0062,0.7692,,,,
07/15/26 16:05:16.444,10.25,102700,0.684210526,1016,27.5,61.7,0.15,0.0000,0.0062,0.7722,,,,
07/15/26 16:05:21.445,10.33,102100,0.680213191,1015,27.5,61.8,0.15,0.0000,0.0062,0.7752,,,,
07/15/26 16:05:26.444,10.42,102700,0.684210526,1015,27.5,61.8,0.15,0.0000,0.0062,0.7782,,,,
07/15/26 16:05:31.444,10.50,103300,0.688207861,1015,27.5,61.8,0.15,0.0000,0.0062,0.7812,,,,
07/15/26 16:05:36.445,10.58,104300,0.694870087,1015,27.5,61.8,0.15,0.0000,0.0063,0.7841,,,,
07/15/26 16:05:41.444,10.67,104700,0.697534977,1015,27.5,61.8,0.15,0.0000,0.0063,0.7870,,,,
07/15/26 16:05:46.444,10.75,105000,0.699533644,1015,27.5,61.8,0.15,0.0000,0.0063,0.7899,,,,
07/15/26 16:05:51.445,10.83,104700,0.697534977,1015,27.5,61.8,0.15,0.0000,0.0063,0.7927,,,,
07/15/26 16:05:56.445,10.92,105600,0.703530979,1015,27.5,61.8,0.15,0.0000,0.0064,0.7956,,,,
07/15/26 16:06:01.445,11.00,105600,0.703530979,1015,27.5,61.8,0.15,0.0000,0.0064,0.7984,,,,
07/15/26 16:06:06.445,11.08,106800,0.71152565,1015,27.5,61.8,0.15,0.0000,0.0064,0.8011,,,,
07/15/26 16:06:11.444,11.17,106400,0.708860759,1015,27.5,61.8,0.15,0.0000,0.0064,0.8039,,,,
07/15/26 16:06:16.444,11.25,106400,0.708860759,1016,27.5,61.8,0.15,0.0000,0.0065,0.8067,,,,
07/15/26 16:06:21.444,11.33,106400,0.708860759,1015,27.5,61.8,0.15,0.0000,0.0065,0.8095,,,,
07/15/26 16:06:26.445,11.42,107200,0.71419054,1015,27.5,61.8,0.15,0.0000,0.0065,0.8122,,,,
07/15/26 16:06:31.445,11.50,106400,0.708860759,1016,27.5,61.7,0.15,0.0000,0.0065,0.8150,,,,
07/15/26 16:06:36.445,11.58,107800,0.718187875,1015,27.5,61.7,0.15,0.0000,0.0065,0.8177,,,,
07/15/26 16:06:41.445,11.67,108700,0.724183877,1015,27.5,61.7,0.15,0.0000,0.0066,0.8203,,,,
07/15/26 16:06:46.444,11.75,108900,0.725516322,1016,27.5,61.7,0.15,0.0000,0.0066,0.8229,,,,
07/15/26 16:06:51.445,11.83,109100,0.726848767,1015,27.5,61.7,0.15,0.0000,0.0066,0.8255,,,,
07/15/26 16:06:56.445,11.92,109300,0.728181213,1015,27.5,61.7,0.15,0.0000,0.0066,0.8281,,,,
