"Mass: 8g
Bed height: 240 mm 
Flow rate: 100 ml/min
CO2: 15% (149800 ppm)
Tube diameter: 8.2 mm",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,Mass,8,g,,tb,4.25,min
,,,,,,,,R,8.314,J/molK,,qb,0.32,mmol/g
,,,,,,,,P,100800,Pa,,te,56.97,min
,,,,,,,,v,0.1,dm3/min,,qe,1.22,mmol/g
,,,,,,,,C0,149800,ppm,,,,
Time,Time (min),CO2,C/C0,Pressure,Temperature,Humidity,Flow,Mol adsorbed,Total (mol),mmol/g,,,,
34:03.6,0.00,0,0,1008,27.1,58.8,0.1,0.0000,0.0000,`,,,,
34:08.6,0.08,0,0,1008,27.1,58.8,0.1,0.0001,0.0001,0.0063,,,,
34:13.6,0.17,0,0,1008,27.1,58.8,0.1,0.0001,0.0001,0.0126,,,,
34:18.6,0.25,0,0,1008,27.1,58.9,0.1,0.0001,0.0002,0.0189,,,,
34:23.6,0.33,0,0,1008,27.1,58.9,0.1,0.0001,0.0002,0.0252,,,,
34:28.6,0.42,0,0,1008,27.1,58.9,0.1,0.0001,0.0003,0.0315,,,,
34:33.6,0.50,0,0,1008,27.1,58.9,0.1,0.0001,0.0003,0.0378,,,,
34:38.6,0.58,0,0,1008,27.1,59,0.1,0.0001,0.0004,0.0441,,,,
34:43.6,0.67,0,0,1008,27.1,59,0.1,0.0001,0.0004,0.0504,,,,
34:48.6,0.75,0,0,1008,27.1,59.1,0.1,0.0001,0.0005,0.0567,,,,
34:53.6,0.83,0,0,1008,27.1,59.1,0.1,0.0001,0.0005,0.0630,,,,
34:58.6,0.92,0,0,1008,27.1,59,0.1,0.0001,0.0006,0.0693,,,,
35:03.6,1.00,0,0,1008,27.1,59,0.1,0.0001,0.0006,0.0756,,,,
35:08.6,1.08,0,0,1008,27.1,58.9,0.1,0.0001,0.0007,0.0819,,,,
35:13.6,1.17,0,0,1008,27.1,58.9,0.1,0.0001,0.0007,0.0882,,,,
35:18.6,1.25,0,0,1008,27.1,58.9,0.1,0.0001,0.0008,0.0945,,,,
35:23.6,1.33,0,0,1008,27.1,58.9,0.1,0.0001,0.0008,0.1008,,,,
35:28.6,1.42,0,0,1008,27.1,58.9,0.1,0.0001,0.0009,0.1071,,,,
35:33.6,1.50,0,0,1008,27.1,58.9,0.1,0.0001,0.0009,0.1134,,,,
35:38.6,1.58,0,0,1008,27.1,58.9,0.1,0.0001,0.0010,0.1197,,,,
35:43.6,1.67,0,0,1008,27.1,58.8,0.1,0.0001,0.0010,0.1260,,,,
35:48.6,1.75,0,0,1008,27.1,58.8,0.1,0.0001,0.0011,0.1323,,,,
35:53.6,1.83,0,0,1008,27.1,58.8,0.1,0.0001,0.0011,0.1386,,,,
35:58.6,1.92,0,0,1008,27.1,58.8,0.1,0.0001,0.0012,0.1449,,,,
36:03.6,2.00,0,0,1008,27.1,58.8,0.1,0.0001,0.0012,0.1512,,,,
36:08.6,2.08,0,0,1008,27.1,58.8,0.1,0.0001,0.0013,0.1575,,,,
36:13.6,2.17,0,0,1008,27.1,58.8,0.1,0.0001,0.0013,0.1638,,,,
36:18.6,2.25,0,0,1008,27.1,58.8,0.1,0.0001,0.0014,0.1701,,,,
36:23.6,2.33,0,0,1008,27.1,58.8,0.1,0.0001,0.0014,0.1764,,,,
36:28.6,2.42,0,0,1008,27.1,58.8,0.1,0.0001,0.0015,0.1827,,,,
36:33.6,2.50,0,0,1008,27.1,58.8,0.1,0.0001,0.0015,0.1890,,,,
36:38.6,2.58,0,0,1008,27.2,58.8,0.1,0.0001,0.0016,0.1953,,,,
36:43.6,2.67,0,0,1008,27.2,58.8,0.1,0.0001,0.0016,0.2016,,,,
36:48.6,2.75,0,0,1008,27.1,58.8,0.1,0.0001,0.0017,0.2079,,,,
36:53.6,2.83,0,0,1008,27.1,58.8,0.1,0.0001,0.0017,0.2142,,,,
36:58.6,2.92,0,0,1008,27.1,58.8,0.1,0.0001,0.0018,0.2205,,,,
37:03.6,3.00,0,0,1008,27.1,58.8,0.1,0.0001,0.0018,0.2268,,,,
37:08.6,3.08,0,0,1008,27.1,58.8,0.1,0.0001,0.0019,0.2331,,,,
37:13.6,3.17,0,0,1008,27.1,58.8,0.1,0.0001,0.0019,0.2394,,,,
37:18.6,3.25,0,0,1008,27.2,58.8,0.1,0.0001,0.0020,0.2457,,,,
37:23.6,3.33,0,0,1008,27.1,58.8,0.1,0.0001,0.0020,0.2520,,,,
37:28.6,3.42,0,0,1008,27.1,58.8,0.1,0.0001,0.0021,0.2583,,,,
37:33.6,3.50,0,0,1008,27.2,58.8,0.1,0.0001,0.0021,0.2646,,,,
37:38.6,3.58,400,0.002670227,1008,27.2,58.8,0.1,0.0001,0.0022,0.2709,,,,
37:43.6,3.67,700,0.004672897,1008,27.2,58.8,0.1,0.0001,0.0022,0.2772,,,,
37:48.6,3.75,1200,0.008010681,1008,27.2,58.8,0.1,0.0000,0.0023,0.2834,,,,
37:53.6,3.83,1900,0.012683578,1008,27.2,58.8,0.1,0.0000,0.0023,0.2897,,,,
37:58.6,3.92,2900,0.019359146,1008,27.2,58.8,0.1,0.0000,0.0024,0.2958,,,,
38:03.6,4.00,3900,0.026034713,1008,27.2,58.7,0.1,0.0000,0.0024,0.3020,,,,
38:08.6,4.08,5000,0.033377837,1008,27.2,58.8,0.1,0.0000,0.0025,0.3081,,,,
38:13.6,4.17,5900,0.039385848,1008,27.2,58.7,0.1,0.0000,0.0025,0.3141,,,,
38:18.6,4.25,7000,0.046728972,1008,27.2,58.8,0.1,0.0000,0.0026,0.3201,,,,
38:23.6,4.33,7900,0.052736983,1008,27.2,58.7,0.1,0.0000,0.0026,0.3261,,,,
38:28.6,4.42,8900,0.05941255,1008,27.2,58.7,0.1,0.0000,0.0027,0.3320,,,,
38:33.6,4.50,9900,0.066088117,1008,27.2,58.7,0.1,0.0000,0.0027,0.3379,,,,
38:38.6,4.58,10800,0.072096128,1008,27.2,58.8,0.1,0.0000,0.0027,0.3437,,,,
38:43.6,4.67,12000,0.080106809,1008,27.2,58.8,0.1,0.0000,0.0028,0.3495,,,,
38:48.6,4.75,13000,0.086782377,1008,27.2,58.7,0.1,0.0000,0.0028,0.3553,,,,
38:53.6,4.83,13900,0.092790387,1008,27.2,58.7,0.1,0.0000,0.0029,0.3610,,,,
38:58.6,4.92,15000,0.100133511,1008,27.2,58.7,0.1,0.0000,0.0029,0.3667,,,,
39:03.6,5.00,16200,0.108144192,1008,27.2,58.7,0.1,0.0000,0.0030,0.3723,,,,
39:08.6,5.08,17300,0.115487316,1008,27.2,58.7,0.1,0.0000,0.0030,0.3778,,,,
39:13.6,5.17,18500,0.123497997,1008,27.2,58.7,0.1,0.0000,0.0031,0.3834,,,,
39:18.6,5.25,19400,0.129506008,1008,27.2,58.8,0.1,0.0000,0.0031,0.3889,,,,
39:23.6,5.33,20500,0.136849132,1008,27.2,58.8,0.1,0.0000,0.0032,0.3943,,,,
39:28.6,5.42,21500,0.1435247,1008,27.2,58.8,0.1,0.0000,0.0032,0.3997,,,,
39:33.6,5.50,22600,0.150867824,1008,27.2,58.8,0.1,0.0000,0.0032,0.4050,,,,
39:38.6,5.58,23600,0.157543391,1008,27.1,58.8,0.1,0.0000,0.0033,0.4103,,,,
39:43.6,5.67,24800,0.165554072,1008,27.1,58.8,0.1,0.0000,0.0033,0.4156,,,,
39:48.6,5.75,25800,0.17222964,1008,27.2,58.8,0.1,0.0000,0.0034,0.4208,,,,
39:53.6,5.83,26800,0.178905207,1008,27.2,58.8,0.1,0.0000,0.0034,0.4260,,,,
39:58.6,5.92,28000,0.186915888,1008,27.1,58.8,0.1,0.0000,0.0034,0.4311,,,,
40:03.6,6.00,29100,0.194259012,1007,27.2,58.8,0.1,0.0000,0.0035,0.4362,,,,
40:08.6,6.08,30200,0.201602136,1008,27.1,58.8,0.1,0.0000,0.0035,0.4412,,,,
40:13.6,6.17,31100,0.207610147,1008,27.2,58.8,0.1,0.0000,0.0036,0.4462,,,,
40:18.6,6.25,32100,0.214285714,1008,27.1,58.8,0.1,0.0000,0.0036,0.4512,,,,
40:23.6,6.33,33300,0.222296395,1008,27.2,58.8,0.1,0.0000,0.0036,0.4561,,,,
40:28.6,6.42,34100,0.227636849,1008,27.2,58.8,0.1,0.0000,0.0037,0.4609,,,,
40:33.6,6.50,35000,0.23364486,1008,27.1,58.8,0.1,0.0000,0.0037,0.4657,,,,
40:38.6,6.58,36000,0.240320427,1008,27.1,58.8,0.1,0.0000,0.0038,0.4705,,,,
40:43.6,6.67,36800,0.245660881,1008,27.2,58.8,0.1,0.0000,0.0038,0.4753,,,,
40:48.6,6.75,37900,0.253004005,1008,27.2,58.8,0.1,0.0000,0.0038,0.4800,,,,
40:53.6,6.83,38900,0.259679573,1008,27.2,58.8,0.1,0.0000,0.0039,0.4847,,,,
40:58.6,6.92,39600,0.26435247,1008,27.2,58.8,0.1,0.0000,0.0039,0.4893,,,,
41:03.6,7.00,40700,0.271695594,1008,27.2,58.8,0.1,0.0000,0.0040,0.4939,,,,
41:08.6,7.08,41300,0.275700935,1008,27.2,58.8,0.1,0.0000,0.0040,0.4984,,,,
41:13.6,7.17,42300,0.282376502,1008,27.2,58.8,0.1,0.0000,0.0040,0.5030,,,,
41:18.6,7.25,43400,0.289719626,1008,27.2,58.8,0.1,0.0000,0.0041,0.5074,,,,
41:23.6,7.33,44100,0.294392523,1008,27.2,58.8,0.1,0.0000,0.0041,0.5119,,,,
41:28.6,7.42,45500,0.303738318,1008,27.2,58.8,0.1,0.0000,0.0041,0.5163,,,,
41:33.6,7.50,46300,0.309078772,1008,27.2,58.8,0.1,0.0000,0.0042,0.5206,,,,
41:38.6,7.58,47200,0.315086782,1008,27.2,58.8,0.1,0.0000,0.0042,0.5249,,,,
41:43.6,7.67,48000,0.320427236,1008,27.2,58.8,0.1,0.0000,0.0042,0.5292,,,,
41:48.6,7.75,48700,0.325100134,1008,27.2,58.7,0.1,0.0000,0.0043,0.5335,,,,
41:53.6,7.83,49200,0.328437917,1008,27.2,58.7,0.1,0.0000,0.0043,0.5377,,,,
41:58.6,7.92,50400,0.336448598,1008,27.2,58.8,0.1,0.0000,0.0043,0.5419,,,,
42:03.6,8.00,51200,0.341789052,1008,27.2,58.8,0.1,0.0000,0.0044,0.5460,,,,
42:08.6,8.08,51800,0.345794393,1008,27.2,58.8,0.1,0.0000,0.0044,0.5501,,,,
42:13.6,8.17,52700,0.351802403,1008,27.2,58.8,0.1,0.0000,0.0044,0.5542,,,,
42:18.6,8.25,53500,0.357142857,1008,27.2,58.8,0.1,0.0000,0.0045,0.5583,,,,
42:23.6,8.33,54300,0.362483311,1008,27.2,58.8,0.1,0.0000,0.0045,0.5623,,,,
42:28.6,8.42,54900,0.366488652,1008,27.2,58.8,0.1,0.0000,0.0045,0.5663,,,,
42:33.6,8.50,55600,0.371161549,1008,27.2,58.8,0.1,0.0000,0.0046,0.5702,,,,
42:38.6,8.58,56000,0.373831776,1008,27.2,58.8,0.1,0.0000,0.0046,0.5742,,,,
42:43.6,8.67,57000,0.380507343,1008,27.2,58.8,0.1,0.0000,0.0046,0.5781,,,,
42:48.6,8.75,57600,0.384512684,1008,27.2,58.8,0.1,0.0000,0.0047,0.5820,,,,
42:53.6,8.83,58500,0.390520694,1008,27.2,58.8,0.1,0.0000,0.0047,0.5858,,,,
42:58.6,8.92,59400,0.396528705,1008,27.2,58.8,0.1,0.0000,0.0047,0.5896,,,,
43:03.6,9.00,60500,0.403871829,1008,27.2,58.8,0.1,0.0000,0.0047,0.5934,,,,
43:08.6,9.08,61000,0.407209613,1008,27.2,58.8,0.1,0.0000,0.0048,0.5971,,,,
43:13.6,9.17,61500,0.410547397,1008,27.2,58.8,0.1,0.0000,0.0048,0.6008,,,,
43:18.6,9.25,62300,0.41588785,1008,27.2,58.8,0.1,0.0000,0.0048,0.6045,,,,
43:23.6,9.33,63000,0.420560748,1008,27.2,58.8,0.1,0.0000,0.0049,0.6081,,,,
43:28.6,9.42,64200,0.428571429,1008,27.2,58.8,0.1,0.0000,0.0049,0.6117,,,,
43:33.6,9.50,64300,0.429238985,1008,27.2,58.8,0.1,0.0000,0.0049,0.6153,,,,
43:38.6,9.58,65200,0.435246996,1008,27.2,58.8,0.1,0.0000,0.0050,0.6189,,,,
43:43.6,9.67,66200,0.441922563,1008,27.2,58.8,0.1,0.0000,0.0050,0.6224,,,,
43:48.6,9.75,66900,0.446595461,1008,27.2,58.8,0.1,0.0000,0.0050,0.6259,,,,
43:53.6,9.83,67800,0.452603471,1008,27.2,58.7,0.1,0.0000,0.0050,0.6293,,,,
43:58.6,9.92,68600,0.457943925,1008,27.2,58.7,0.1,0.0000,0.0051,0.6327,,,,
44:03.6,10.00,69400,0.463284379,1008,27.2,58.8,0.1,0.0000,0.0051,0.6361,,,,
44:08.6,10.08,70300,0.46929239,1008,27.2,58.8,0.1,0.0000,0.0051,0.6395,,,,
44:13.6,10.17,70900,0.47329773,1008,27.2,58.8,0.1,0.0000,0.0051,0.6428,,,,
44:18.6,10.25,71600,0.477970628,1008,27.2,58.8,0.1,0.0000,0.0052,0.6461,,,,
44:23.6,10.33,73100,0.487983979,1008,27.2,58.7,0.1,0.0000,0.0052,0.6493,,,,
44:28.6,10.42,73700,0.491989319,1008,27.2,58.8,0.1,0.0000,0.0052,0.6525,,,,
44:33.6,10.50,73900,0.493324433,1008,27.2,58.7,0.1,0.0000,0.0052,0.6557,,,,
44:38.6,10.58,75100,0.501335113,1008,27.2,58.7,0.1,0.0000,0.0053,0.6588,,,,
44:43.6,10.67,75800,0.506008011,1008,27.2,58.7,0.1,0.0000,0.0053,0.6619,,,,
44:48.6,10.75,76800,0.512683578,1008,27.2,58.7,0.1,0.0000,0.0053,0.6650,,,,
44:53.6,10.83,76800,0.512683578,1008,27.2,58.7,0.1,0.0000,0.0053,0.6681,,,,
44:58.6,10.92,77000,0.514018692,1008,27.2,58.7,0.1,0.0000,0.0054,0.6711,,,,
45:03.6,11.00,77700,0.518691589,1008,27.2,58.7,0.1,0.0000,0.0054,0.6742,,,,
45:08.6,11.08,78000,0.520694259,1008,27.2,58.7,0.1,0.0000,0.0054,0.6772,,,,
45:13.6,11.17,78500,0.524032043,1008,27.2,58.7,0.1,0.0000,0.0054,0.6802,,,,
45:18.6,11.25,78900,0.52670227,1008,27.2,58.7,0.1,0.0000,0.0055,0.6832,,,,
45:23.6,11.33,79400,0.530040053,1008,27.2,58.7,0.1,0.0000,0.0055,0.6861,,,,
45:28.6,11.42,79900,0.533377837,1008,27.2,58.7,0.1,0.0000,0.0055,0.6891,,,,
45:33.6,11.50,80500,0.537383178,1008,27.2,58.7,0.1,0.0000,0.0055,0.6920,,,,
45:38.6,11.58,81200,0.542056075,1008,27.2,58.7,0.1,0.0000,0.0056,0.6949,,,,
45:43.6,11.67,81800,0.546061415,1008,27.2,58.7,0.1,0.0000,0.0056,0.6977,,,,
45:48.6,11.75,82700,0.552069426,1008,27.2,58.7,0.1,0.0000,0.0056,0.7006,,,,
45:53.6,11.83,83400,0.556742323,1008,27.2,58.7,0.1,0.0000,0.0056,0.7033,,,,
45:58.6,11.92,83700,0.558744993,1008,27.2,58.7,0.1,0.0000,0.0056,0.7061,,,,
46:03.6,12.00,84000,0.560747664,1008,27.2,58.7,0.1,0.0000,0.0057,0.7089,,,,
46:08.6,12.08,84400,0.563417891,1008,27.2,58.7,0.1,0.0000,0.0057,0.7116,,,,
46:13.6,12.17,85200,0.568758344,1008,27.2,58.6,0.1,0.0000,0.0057,0.7144,,,,
46:18.6,12.25,85200,0.568758344,1008,27.2,58.6,0.1,0.0000,0.0057,0.7171,,,,
46:23.6,12.33,86100,0.574766355,1008,27.2,58.6,0.1,0.0000,0.0058,0.7198,,,,
46:28.6,12.42,87100,0.581441923,1008,27.2,58.6,0.1,0.0000,0.0058,0.7224,,,,
46:33.6,12.50,87100,0.581441923,1008,27.2,58.6,0.1,0.0000,0.0058,0.7250,,,,
46:38.6,12.58,87600,0.584779706,1008,27.2,58.7,0.1,0.0000,0.0058,0.7276,,,,
46:43.6,12.67,87800,0.58611482,1008,27.2,58.7,0.1,0.0000,0.0058,0.7302,,,,
46:48.6,12.75,88300,0.589452603,1008,27.2,58.7,0.1,0.0000,0.0059,0.7328,,,,
46:53.6,12.83,88600,0.591455274,1008,27.2,58.7,0.1,0.0000,0.0059,0.7354,,,,
46:58.6,12.92,88900,0.593457944,1008,27.2,58.7,0.1,0.0000,0.0059,0.7380,,,,
47:03.6,13.00,89400,0.596795728,1008,27.2,58.7,0.1,0.0000,0.0059,0.7405,,,,
47:08.6,13.08,89900,0.600133511,1008,27.2,58.7,0.1,0.0000,0.0059,0.7430,,,,
47:13.6,13.17,90300,0.602803738,1008,27.2,58.7,0.1,0.0000,0.0060,0.7455,,,,
47:18.6,13.25,91100,0.608144192,1008,27.2,58.7,0.1,0.0000,0.0060,0.7480,,,,
47:23.6,13.33,91100,0.608144192,1008,27.2,58.7,0.1,0.0000,0.0060,0.7505,,,,
47:28.6,13.42,91700,0.612149533,1008,27.2,58.7,0.1,0.0000,0.0060,0.7529,,,,
47:33.6,13.50,92000,0.614152203,1008,27.2,58.7,0.1,0.0000,0.0060,0.7553,,,,
47:38.6,13.58,92300,0.616154873,1008,27.2,58.7,0.1,0.0000,0.0061,0.7578,,,,
47:43.6,13.67,92300,0.616154873,1008,27.2,58.7,0.1,0.0000,0.0061,0.7602,,,,
47:48.6,13.75,93000,0.62082777,1008,27.2,58.7,0.1,0.0000,0.0061,0.7626,,,,
47:53.6,13.83,92700,0.6188251,1008,27.2,58.7,0.1,0.0000,0.0061,0.7650,,,,
