run_id,fmt,code,name,converged,n,p,RSS,R2,AdjR2,RMSE,chi2_red,AIC,AICc,W_AICc,AAD,params,stderr,message,t_b_s,t_E_s,t50_s,q_dyn_mol_per_kg,L_MTZ_m,efficiency
2026-07-03-conc5-flow0.10,D,M01,Yoon-Nelson / Thomas / BA (logistic),True,413,2,2.168123864237405,0.9439978614580532,0.9438616032134256,0.07263085119692453,0.0052752405455897934,-2164.0787611407727,-2164.04949284809,9.85967654375977e-305,4.639848095221944,k_YN=0.00109974;tau=1903.87,k_YN=2.78134e-05;tau=23.1559,converged,639.015,6693.760540540541,1567.0500000000002,0.9547907721477041,0.13145571305330978,0.27599154690748406
2026-07-03-conc5-flow0.10,D,M02,Clark,True,413,3,1.1700703338688385,0.9697773535811377,0.9696299260376311,0.053356222290392684,0.0028538300826069234,-2416.816481126167,-2416.7578014195656,9.85967654375977e-305,3.569176843029351,r=0.000808676;A=0.0304102;n=1.01,r=3.23459e-05;A=0.300964;n=0.0979971,converged,639.015,6693.760540540541,1567.0500000000002,0.9547907721477041,0.13145571305330978,0.27599154690748406
2026-07-03-conc5-flow0.10,D,M03,Fractal Clark,True,413,4,0.08125931561460348,0.997901090649877,0.997885695226771,0.014060982547668846,0.00019867803328753908,-3516.35920768158,-3516.2611684658937,2.980709580627628e-82,1.0220531574616334,r=0.487166;A0=129.913;n=1.01;h=0.84913,r=0.147938;A0=1381.76;n=0.0798901;h=0.0367113,converged,639.015,6693.760540540541,1567.0500000000002,0.9547907721477041,0.13145571305330978,0.27599154690748406
2026-07-03-conc5-flow0.10,D,M04,Modified Dose-Response (Yan),True,413,2,0.20958144336624024,0.994586559734517,0.9945733883470098,0.022581641196761378,0.0005099305191392707,-3129.0553587301065,-3129.0260904374236,2.4394440957612957e-166,2.188663393732237,a=2.02802;t50=1663.83,a=0.014762;t50=6.96765,converged,639.015,6693.760540540541,1567.0500000000002,0.9547907721477041,0.13145571305330978,0.27599154690748406
2026-07-03-conc5-flow0.10,D,M05,"Wolborska (linearised, early)",True,13,2,0.0011800090732367054,0.951323898798835,0.9468987986896382,0.010357294632886899,0.00010727355211242777,-116.99337261455618,-115.79337261455618,9.85967654375977e-305,0.3116857202465199,slope=0.00784496;intercept=-8.03673,slope=0.000660546;intercept=0.489785,converged,639.015,6693.760540540541,1567.0500000000002,0.9547907721477041,0.13145571305330978,0.27599154690748406
2026-07-03-conc5-flow0.10,D,M06,Gudermannian (Hu 2021),True,413,2,2.0684819279407654,0.9465715896537138,0.9464415935214844,0.07094224936088102,0.005032802744381424,-2183.509273247077,-2183.480004954394,9.85967654375977e-305,4.718532531812381,k=0.00089203;tau=1890.32,k=2.28001e-05;tau=22.7439,converged,639.015,6693.760540540541,1567.0500000000002,0.9547907721477041,0.13145571305330978,0.27599154690748406
2026-07-03-conc5-flow0.10,D,M07,Error-Function (Hu 2021),True,413,2,2.342030241417878,0.9395058999106375,0.9393587123191792,0.07548755140468612,0.005698370417075129,-2132.2133484868805,-2132.1840801941976,9.85967654375977e-305,4.539515969345272,k=0.000471395;tau=1921.15,k=1.17922e-05;tau=23.8209,converged,639.015,6693.760540540541,1567.0500000000002,0.9547907721477041,0.13145571305330978,0.27599154690748406
2026-07-03-conc5-flow0.10,D,M08,Tanh (Hu 2019),True,413,2,2.16812386329081,0.9439978614825035,0.9438616032379354,0.07263085118106934,0.005275240543286642,-2164.0787613210873,-2164.0494930284044,9.85967654375977e-305,4.6397508234056035,k=0.000549885;tau=1903.85,k=1.39073e-05;tau=23.1555,converged,639.015,6693.760540540541,1567.0500000000002,0.9547907721477041,0.13145571305330978,0.27599154690748406
2026-07-03-conc5-flow0.10,D,M09,Log-Normal (Chu-Hashim),True,413,2,0.18775926015733793,0.9951502216855295,0.9951384217382924,0.021373703068597382,0.0004568351828645692,-3174.4654536987227,-3174.43618540604,1.769977329142505e-156,2.055953785539166,a=0.83492;b=7.41934,a=0.00542648;b=0.00399522,converged,639.015,6693.760540540541,1567.0500000000002,0.9547907721477041,0.13145571305330978,0.27599154690748406
2026-07-03-conc5-flow0.10,D,M10,Fractal Gudermannian (Hu 2024),True,413,3,0.15527177964168057,0.995989365802121,0.9959698017328631,0.019436826338326912,0.00037871165766263556,-3250.928685723246,-3250.8700060166443,7.004239128231166e-140,1.6279203997746754,k0=0.0896364;tau0=1623.71;h=0.602546,k0=0.00675877;tau0=6.44937;h=0.00933643,converged,639.015,6693.760540540541,1567.0500000000002,0.9547907721477041,0.13145571305330978,0.27599154690748406
