run_id,fmt,code,name,converged,n,p,RSS,R2,AdjR2,RMSE,chi2_red,AIC,AICc,W_AICc,AAD,params,stderr,message,t_b_s,t_E_s,t50_s,q_dyn_mol_per_kg,L_MTZ_m,efficiency
2026-07-15-conc15-flow0.15,D,M01,Yoon-Nelson / Thomas / BA (logistic),True,1002,2,3.6573930118465685,0.9265789734096425,0.9265055523830521,0.060476383918407095,0.0036573930118465685,-5620.2286852368525,-5620.216673224841,9.85967654375977e-305,0.21039538418728398,k_YN=0.0035678;tau=496.782,k_YN=7.27285e-05;tau=5.76491,converged,155.115,2348.685,386.74285714285713,1.2090758054376067,0.12792520069741153,0.21502510591362506
2026-07-15-conc15-flow0.15,D,M02,Clark,True,1002,3,2.484476207929816,0.9501249132552403,0.9500250632317273,0.04984452034005158,0.002486963171100917,-6005.690808682602,-6005.66676058641,9.85967654375977e-305,0.17362369936202893,r=0.00268204;A=0.0250907;n=1.01,r=9.76039e-05;A=0.251223;n=0.0992619,converged,155.115,2348.685,386.74285714285713,1.2090758054376067,0.12792520069741153,0.21502510591362506
2026-07-15-conc15-flow0.15,D,M03,Fractal Clark,True,1002,4,0.062293153357119796,0.9987494843309932,0.9987457252658559,0.007892601178136381,6.241798933579137e-05,-9697.02835290998,-9696.988232548896,1.625652323761104e-115,0.044416091218119416,r=0.875169;A0=1e+06;n=1.01;h=0.928435,r=0.0701817;A0=6.46597e+06;n=0.0340557;h=0.0111029,converged,155.115,2348.685,386.74285714285713,1.2090758054376067,0.12792520069741153,0.21502510591362506
2026-07-15-conc15-flow0.15,D,M04,Modified Dose-Response (Yan),True,1002,2,0.315062442663213,0.9936752195059508,0.9936688947254568,0.017749998384879166,0.00031506244266321296,-8076.867186191092,-8076.85517417908,9.85967654375977e-305,0.09685796219977785,a=1.74832;t50=419.497,a=0.00853814;t50=1.60905,converged,155.115,2348.685,386.74285714285713,1.2090758054376067,0.12792520069741153,0.21502510591362506
2026-07-15-conc15-flow0.15,D,M05,"Wolborska (linearised, early)",True,12,2,0.0010213118604871646,0.9540409458790391,0.949445040466943,0.010105997528632019,0.00010213118604871646,-108.45888788129727,-107.12555454796394,9.85967654375977e-305,0.4181053190759559,slope=0.0339265;intercept=-8.33397,slope=0.00292185;intercept=0.523437,converged,155.115,2348.685,386.74285714285713,1.2090758054376067,0.12792520069741153,0.21502510591362506
2026-07-15-conc15-flow0.15,D,M06,Gudermannian (Hu 2021),True,1002,2,3.4470774534470223,0.9308009927976608,0.9307317937904585,0.058711816983014774,0.0034470774534470223,-5679.570977598155,-5679.558965586143,9.85967654375977e-305,0.210808191280436,k=0.00286249;tau=492.83,k=5.8193e-05;tau=5.66609,converged,155.115,2348.685,386.74285714285713,1.2090758054376067,0.12792520069741153,0.21502510591362506
2026-07-15-conc15-flow0.15,D,M07,Error-Function (Hu 2021),True,1002,2,3.977114233760397,0.9201606693718751,0.920080830041247,0.0630643658000332,0.003977114233760397,-5536.255185815429,-5536.243173803417,9.85967654375977e-305,0.20967270315599656,k=0.00155109;tau=501.578,k=3.16513e-05;tau=5.90109,converged,155.115,2348.685,386.74285714285713,1.2090758054376067,0.12792520069741153,0.21502510591362506
2026-07-15-conc15-flow0.15,D,M08,Tanh (Hu 2019),True,1002,2,3.6573930163457344,0.9265789733193232,0.9265055522926424,0.060476383955604805,0.0036573930163457343,-5620.228684004236,-5620.216671992224,9.85967654375977e-305,0.21039035251292953,k=0.00178399;tau=496.777,k=3.63667e-05;tau=5.76474,converged,155.115,2348.685,386.74285714285713,1.2090758054376067,0.12792520069741153,0.21502510591362506
2026-07-15-conc15-flow0.15,D,M09,Log-Normal (Chu-Hashim),True,1002,2,0.45080470047743115,0.9909502359211594,0.9909411861570805,0.021232161936021288,0.0004508047004774312,-7717.887300250211,-7717.8752882382,9.85967654375977e-305,0.10686112747488888,a=0.989046;b=6.03841,a=0.0055243;b=0.00469458,converged,155.115,2348.685,386.74285714285713,1.2090758054376067,0.12792520069741153,0.21502510591362506
2026-07-15-conc15-flow0.15,D,M10,Fractal Gudermannian (Hu 2024),True,1002,3,0.108634252483218,0.9978192011866488,0.9978148352230585,0.010422775661176728,0.00010874299547869669,-9141.78084606232,-9141.756797966127,4.406091988335311e-236,0.05731957758283615,k0=0.192394;tau0=404.772;h=0.650462,k0=0.00438489;tau0=0.895962;h=0.00314578,converged,155.115,2348.685,386.74285714285713,1.2090758054376067,0.12792520069741153,0.21502510591362506
