run_id,fmt,code,name,converged,n,p,RSS,R2,AdjR2,RMSE,chi2_red,AIC,AICc,W_AICc,AAD,params,stderr,message,t_b_s,t_E_s,t50_s,q_dyn_mol_per_kg,L_MTZ_m,efficiency
2026-07-08-conc10-flow0.05,D,M01,Yoon-Nelson / Thomas / BA (logistic),True,1746,2,10.406714281973493,0.94567441552655,0.9456432655354527,0.07724734742771319,0.0059671526846178284,-8940.114659287528,-8940.107774605945,9.85967654375977e-305,0.41399669529461863,k_YN=0.00106073;tau=2605.82,k_YN=1.43074e-05;tau=13.6038,converged,1143.6,9815.1,2258.4,1.3356804360166796,0.1283991502888407,0.3525434191484058
2026-07-08-conc10-flow0.05,D,M02,Clark,True,1746,3,5.9768112554004365,0.9687995888097402,0.9687637879936871,0.05854118784213505,0.003429036864831002,-9906.383422513114,-9906.369645245606,9.85967654375977e-305,0.3331061951468,r=0.000730482;A=0.0439286;n=1.01,r=1.53568e-05;A=0.208089;n=0.0468106,converged,1143.6,9815.1,2258.4,1.3356804360166796,0.1283991502888407,0.3525434191484058
2026-07-08-conc10-flow0.05,D,M03,Fractal Clark,True,1746,4,0.5016503259343392,0.9973812630558248,0.9973767531758979,0.016960057061012772,0.0002879737806741327,-14230.515986698809,-14230.493011397259,9.85967654375977e-305,0.1479725668990956,r=0.853724;A0=1e+06;n=1.01;h=0.905426,r=0.166981;A0=8.98742e+06;n=0.0421419;h=0.0229894,converged,1143.6,9815.1,2258.4,1.3356804360166796,0.1283991502888407,0.3525434191484058
2026-07-08-conc10-flow0.05,D,M04,Modified Dose-Response (Yan),True,1746,2,1.9477158469678626,0.98983244865692,0.989826618638948,0.03341870053248237,0.0011168095452797377,-11866.050767487526,-11866.043882805943,9.85967654375977e-305,0.2746865602448796,a=2.41281;t50=2400.78,a=0.0129493;t50=6.18956,converged,1143.6,9815.1,2258.4,1.3356804360166796,0.1283991502888407,0.3525434191484058
2026-07-08-conc10-flow0.05,D,M05,"Wolborska (linearised, early)",True,64,2,0.00705095271182796,0.9401770742926265,0.9392121883941205,0.0106641944721184,0.00011372504373916065,-579.2624395659673,-579.0657182544919,9.85967654375977e-305,0.43209295158752414,slope=0.00592885;intercept=-9.82117,slope=0.000232322;intercept=0.296761,converged,1143.6,9815.1,2258.4,1.3356804360166796,0.1283991502888407,0.3525434191484058
2026-07-08-conc10-flow0.05,D,M06,Gudermannian (Hu 2021),True,1746,2,10.084476323063985,0.9473565761954188,0.9473263907459896,0.07604198322483473,0.005782383212766046,-8995.033270186932,-8995.026385505349,9.85967654375977e-305,0.420166032497012,k=0.000858283;tau=2596.03,k=1.17995e-05;tau=13.4979,converged,1143.6,9815.1,2258.4,1.3356804360166796,0.1283991502888407,0.3525434191484058
2026-07-08-conc10-flow0.05,D,M07,Error-Function (Hu 2021),True,1746,2,10.974475960554576,0.9427105612114591,0.9426777117626125,0.07932656620466172,0.006292704105822578,-8847.365380224304,-8847.358495542721,9.85967654375977e-305,0.40613425956983834,k=0.000456232;tau=2618.05,k=5.99563e-06;tau=13.7745,converged,1143.6,9815.1,2258.4,1.3356804360166796,0.1283991502888407,0.3525434191484058
2026-07-08-conc10-flow0.05,D,M08,Tanh (Hu 2019),True,1746,2,10.406714281652821,0.945674415528224,0.9456432655371277,0.07724734742652305,0.005967152684433957,-8940.11465934133,-8940.107774659748,9.85967654375977e-305,0.41399623962356435,k=0.000530366;tau=2605.82,k=7.15376e-06;tau=13.6038,converged,1143.6,9815.1,2258.4,1.3356804360166796,0.1283991502888407,0.3525434191484058
2026-07-08-conc10-flow0.05,D,M09,Log-Normal (Chu-Hashim),True,1746,2,2.363434441926783,0.9876622962883914,0.9876552219169972,0.03681277358838837,0.0013551802992699444,-11528.27221305921,-11528.265328377627,9.85967654375977e-305,0.27903864878007073,a=0.703562;b=7.78728,a=0.00392209;b=0.00285707,converged,1143.6,9815.1,2258.4,1.3356804360166796,0.1283991502888407,0.3525434191484058
2026-07-08-conc10-flow0.05,D,M10,Fractal Gudermannian (Hu 2024),True,1746,3,0.28960155647005853,0.9984882093047458,0.9984864746051528,0.012886269372588929,0.0001661512085313015,-15191.763637661872,-15191.749860394364,9.85967654375977e-305,0.12999797612624675,k0=0.549323;tau0=2281.16;h=0.818281,k0=0.0152628;tau0=2.33628;h=0.00329515,converged,1143.6,9815.1,2258.4,1.3356804360166796,0.1283991502888407,0.3525434191484058
